ids,sentences
4.17.18.2,dharma-jñāpanna-vatsala
4.17.18.3,trāhi mām api bhūtānāṁ
4.17.18.4,pālane ’vasthito bhavān
4.17.19.1,sa tvaṁ jighāṁsase kasmād
4.17.19.2,dīnām akṛta-kilbiṣām
4.17.19.3,ahaniṣyat kathaṁ yoṣāṁ
4.17.19.4,dharma-jña iti yo mataḥ
4.17.20.1,praharanti na vai strīṣu
4.17.20.2,kṛtāgaḥsv api jantavaḥ
4.17.20.3,kim uta tvad-vidhā rājan
4.17.20.4,karuṇā dīna-vatsalāḥ
4.17.21.1,māṁ vipāṭyājarāṁ nāvaṁ
4.17.21.2,yatra viśvaṁ pratiṣṭhitam
4.17.21.3,ātmānaṁ ca prajāś cemāḥ
4.17.21.4,katham ambhasi dhāsyasi
4.17.22.1,pṛthur uvāca
4.17.23.1,yavasaṁ jagdhy anudinaṁ
4.17.23.2,naiva dogdhy audhasaṁ payaḥ
4.17.23.3,tasyām evaṁ hi duṣṭāyāṁ
4.17.23.4,daṇḍo nātra na śasyate
4.17.24.1,tvaṁ khalv oṣadhi-bījāni
4.17.24.2,prāk sṛṣṭāni svayambhuvā
4.17.24.3,na muñcasy ātma-ruddhāni
4.17.24.4,mām avajñāya manda-dhīḥ
4.17.25.1,amūṣāṁ kṣut-parītānām
4.17.25.2,ārtānāṁ paridevitam
4.17.25.3,śamayiṣyāmi mad-bāṇair
4.17.25.4,bhinnāyās tava medasā
4.17.26.1,pumān yoṣid uta klība
4.17.26.2,ātma-sambhāvano ’dhamaḥ
4.17.26.3,bhūteṣu niranukrośo
4.17.26.4,nṛpāṇāṁ tad-vadho ’vadhaḥ
4.17.27.1,tvāṁ stabdhāṁ durmadāṁ nītvā
4.17.27.2,māyā-gāṁ tilaśaḥ śaraiḥ
4.17.27.3,ātma-yoga-balenemā
4.17.27.4,dhārayiṣyāmy ahaṁ prajāḥ
4.17.28.1,evaṁ manyumayīṁ mūrtiṁ
4.17.28.2,kṛtāntam iva bibhratam
4.17.28.3,praṇatā prāñjaliḥ prāha
4.17.28.4,mahī sañjāta-vepathuḥ
4.17.29.1,dharovāca
4.17.30.1,yenāham ātmāyatanaṁ vinirmitā
4.17.30.2,dhātrā yato ’yaṁ guṇa-sarga-saṅgrahaḥ
4.17.30.3,sa eva māṁ hantum udāyudhaḥ svarāḍ
4.17.30.4,upasthito ’nyaṁ śaraṇaṁ kam āśraye
4.17.31.1,ya etad ādāv asṛjac carācaraṁ
4.17.31.2,sva-māyayātmāśrayayāvitarkyayā
4.17.31.3,tayaiva so ’yaṁ kila goptum udyataḥ
4.17.31.4,kathaṁ nu māṁ dharma-paro jighāṁsati
4.17.32.1,nūnaṁ bateśasya samīhitaṁ janais
4.17.32.2,tan-māyayā durjayayākṛtātmabhiḥ
4.17.32.3,na lakṣyate yas tv akarod akārayad
4.17.32.4,yo ’neka ekaḥ parataś ca īśvaraḥ
4.17.33.1,sargādi yo ’syānuruṇaddhi śaktibhir
4.17.33.2,dravya-kriyā-kāraka-cetanātmabhiḥ
4.17.33.3,tasmai samunnaddha-niruddha-śaktaye
4.17.33.4,namaḥ parasmai puruṣāya vedhase
4.17.34.1,sa vai bhavān ātma-vinirmitaṁ jagad
4.17.34.2,bhūtendriyāntaḥ-karaṇātmakaṁ vibho
4.17.34.3,saṁsthāpayiṣyann aja māṁ rasātalād
4.17.34.4,abhyujjahārāmbhasa ādi-sūkaraḥ
4.17.35.1,apām upasthe mayi nāvy avasthitāḥ
4.17.35.2,prajā bhavān adya rirakṣiṣuḥ kila
4.17.35.3,sa vīra-mūrtiḥ samabhūd dharā-dharo
4.17.35.4,yo māṁ payasy ugra-śaro jighāṁsasi
4.17.36.1,nūnaṁ janair īhitam īśvarāṇām
4.17.36.2,asmad-vidhais tad-guṇa-sarga-māyayā
4.17.36.3,na jñāyate mohita-citta-vartmabhis
4.17.36.4,tebhyo namo vīra-yaśas-karebhyaḥ
4.18.1.1,maitreya uvāca
4.18.2.1,sanniyacchābhibho manyuṁ
4.18.2.2,nibodha śrāvitaṁ ca me
4.18.2.3,sarvataḥ sāram ādatte
4.18.2.4,yathā madhu-karo budhaḥ
4.18.3.1,asmil loke ’thavāmuṣmin
4.18.3.2,munibhis tattva-darśibhiḥ
4.18.3.3,dṛṣṭā yogāḥ prayuktāś ca
4.18.3.4,puṁsāṁ śreyaḥ-prasiddhaye
4.18.4.1,tān ātiṣṭhati yaḥ samyag
4.18.4.2,upāyān pūrva-darśitān
4.18.4.3,avaraḥ śraddhayopeta
4.18.4.4,upeyān vindate ’ñjasā
4.18.5.1,tān anādṛtya yo ’vidvān
4.18.5.2,arthān ārabhate svayam
4.18.5.3,tasya vyabhicaranty arthā
4.18.5.4,ārabdhāś ca punaḥ punaḥ
4.18.6.1,purā sṛṣṭā hy oṣadhayo
4.18.6.2,brahmaṇā yā viśāmpate
4.18.6.3,bhujyamānā mayā dṛṣṭā
4.18.6.4,asadbhir adhṛta-vrataiḥ
4.18.7.1,apālitānādṛtā ca
4.18.7.2,bhavadbhir loka-pālakaiḥ
4.18.7.3,corī-bhūte ’tha loke ’haṁ
4.18.7.4,yajñārthe ’grasam oṣadhīḥ
4.18.8.1,nūnaṁ tā vīrudhaḥ kṣīṇā
4.18.8.2,mayi kālena bhūyasā
4.18.8.3,tatra yogena dṛṣṭena
4.18.8.4,bhavān ādātum arhati
4.18.9-10.1,vatsaṁ kalpaya me vīra
4.18.9-10.2,yenāhaṁ vatsalā tava
4.18.9-10.3,dhokṣye kṣīramayān kāmān
4.18.9-10.4,anurūpaṁ ca dohanam
4.18.11.1,samāṁ ca kuru māṁ rājan
4.18.11.2,deva-vṛṣṭaṁ yathā payaḥ
4.18.11.3,apartāv api bhadraṁ te
4.18.11.4,upāvarteta me vibho
4.18.12.1,iti priyaṁ hitaṁ vākyaṁ
4.18.12.2,bhuva ādāya bhūpatiḥ
4.18.12.3,vatsaṁ kṛtvā manuṁ pāṇāv
4.18.12.4,aduhat sakalauṣadhīḥ
4.18.13.1,tathāpare ca sarvatra
4.18.13.2,sāram ādadate budhāḥ
4.18.13.3,tato ’nye ca yathā-kāmaṁ
4.18.13.4,duduhuḥ pṛthu-bhāvitām
4.18.14.1,ṛṣayo duduhur devīm
4.18.14.2,indriyeṣv atha sattama
4.18.14.3,vatsaṁ bṛhaspatiṁ kṛtvā
4.18.14.4,payaś chandomayaṁ śuci
4.18.15.1,kṛtvā vatsaṁ sura-gaṇā
4.18.15.2,indraṁ somam adūduhan
4.18.15.3,hiraṇmayena pātreṇa
4.18.15.4,vīryam ojo balaṁ payaḥ
4.18.16.1,daiteyā dānavā vatsaṁ
4.18.16.2,prahlādam asurarṣabham
4.18.16.3,vidhāyādūduhan kṣīram
4.18.16.4,ayaḥ-pātre surāsavam
4.18.17.1,gandharvāpsaraso ’dhukṣan
4.18.17.2,pātre padmamaye payaḥ
4.18.17.3,vatsaṁ viśvāvasuṁ kṛtvā
4.18.17.4,gāndharvaṁ madhu saubhagam
4.18.18.1,vatsena pitaro ’ryamṇā
4.18.18.2,kavyaṁ kṣīram adhukṣata
4.18.18.3,āma-pātre mahā-bhāgāḥ
4.18.18.4,śraddhayā śrāddha-devatāḥ
4.18.19.1,prakalpya vatsaṁ kapilaṁ
4.18.19.2,siddhāḥ saṅkalpanāmayīm
4.18.19.3,siddhiṁ nabhasi vidyāṁ ca
4.18.19.4,ye ca vidyādharādayaḥ
4.18.20.1,anye ca māyino māyām
4.18.20.2,antardhānādbhutātmanām
4.18.20.3,mayaṁ prakalpya vatsaṁ te
4.18.20.4,duduhur dhāraṇāmayīm
4.18.21.1,yakṣa-rakṣāṁsi bhūtāni
4.18.21.2,piśācāḥ piśitāśanāḥ
4.18.21.3,bhūteśa-vatsā duduhuḥ
4.18.21.4,kapāle kṣatajāsavam
4.18.22.1,tathāhayo dandaśūkāḥ
4.18.22.2,sarpā nāgāś ca takṣakam
4.18.22.3,vidhāya vatsaṁ duduhur
4.18.22.4,bila-pātre viṣaṁ payaḥ
4.18.23-24.1,paśavo yavasaṁ kṣīraṁ
4.18.23-24.2,vatsaṁ kṛtvā ca go-vṛṣam
4.18.23-24.3,araṇya-pātre cādhukṣan
4.18.23-24.4,mṛgendreṇa ca daṁṣṭriṇaḥ
4.18.25.1,vaṭa-vatsā vanaspatayaḥ
4.18.25.2,pṛthag rasamayaṁ payaḥ
4.18.25.3,girayo himavad-vatsā
4.18.25.4,nānā-dhātūn sva-sānuṣu
4.18.26.1,sarve sva-mukhya-vatsena
4.18.26.2,sve sve pātre pṛthak payaḥ
4.18.26.3,sarva-kāma-dughāṁ pṛthvīṁ
4.18.26.4,duduhuḥ pṛthu-bhāvitām
4.18.27.1,evaṁ pṛthv-ādayaḥ pṛthvīm
4.18.27.2,annādāḥ svannam ātmanaḥ
4.18.27.3,doha-vatsādi-bhedena
4.18.27.4,kṣīra-bhedaṁ kurūdvaha
4.18.28.1,tato mahīpatiḥ prītaḥ
4.18.28.2,sarva-kāma-dughāṁ pṛthuḥ
4.18.28.3,duhitṛtve cakāremāṁ
4.18.28.4,premṇā duhitṛ-vatsalaḥ
4.18.29.1,cūrṇayan sva-dhanuṣ-koṭyā
4.18.29.2,giri-kūṭāni rāja-rāṭ
4.18.29.3,bhū-maṇḍalam idaṁ vainyaḥ
4.18.29.4,prāyaś cakre samaṁ vibhuḥ
4.18.30.1,athāsmin bhagavān vainyaḥ
4.18.30.2,prajānāṁ vṛttidaḥ pitā
4.18.30.3,nivāsān kalpayāṁ cakre
4.18.30.4,tatra tatra yathārhataḥ
4.18.31.1,grāmān puraḥ pattanāni
4.18.31.2,durgāṇi vividhāni ca
4.18.31.3,ghoṣān vrajān sa-śibirān
4.18.31.4,ākarān kheṭa-kharvaṭān
4.18.32.1,prāk pṛthor iha naivaiṣā
4.18.32.2,pura-grāmādi-kalpanā
4.18.32.3,yathā-sukhaṁ vasanti sma
4.18.32.4,tatra tatrākutobhayāḥ
4.19.1.1,maitreya uvāca
4.19.2.1,tad abhipretya bhagavān
4.19.2.2,karmātiśayam ātmanaḥ
4.19.2.3,śata-kratur na mamṛṣe
4.19.2.4,pṛthor yajña-mahotsavam
4.19.3.1,yatra yajña-patiḥ sākṣād
4.19.3.2,bhagavān harir īśvaraḥ
4.19.3.3,anvabhūyata sarvātmā
4.19.3.4,sarva-loka-guruḥ prabhuḥ
4.19.4.1,anvito brahma-śarvābhyāṁ
4.19.4.2,loka-pālaiḥ sahānugaiḥ
4.19.4.3,upagīyamāno gandharvair
4.19.4.4,munibhiś cāpsaro-gaṇaiḥ
4.19.5.1,siddhā vidyādharā daityā
4.19.5.2,dānavā guhyakādayaḥ
4.19.5.3,sunanda-nanda-pramukhāḥ
4.19.5.4,pārṣada-pravarā hareḥ
4.19.6.1,kapilo nārado datto
4.19.6.2,yogeśāḥ sanakādayaḥ
4.19.6.3,tam anvīyur bhāgavatā
4.19.6.4,ye ca tat-sevanotsukāḥ
4.19.7.1,yatra dharma-dughā bhūmiḥ
4.19.7.2,sarva-kāma-dughā satī
4.19.7.3,dogdhi smābhīpsitān arthān
4.19.7.4,yajamānasya bhārata
4.19.8.1,ūhuḥ sarva-rasān nadyaḥ
4.19.8.2,kṣīra-dadhy-anna-go-rasān
4.19.8.3,taravo bhūri-varṣmāṇaḥ
4.19.8.4,prāsūyanta madhu-cyutaḥ
4.19.9.1,sindhavo ratna-nikarān
4.19.9.2,girayo ’nnaṁ catur-vidham
4.19.9.3,upāyanam upājahruḥ
4.19.9.4,sarve lokāḥ sa-pālakāḥ
4.19.10.1,iti cādhokṣajeśasya
4.19.10.2,pṛthos tu paramodayam
4.19.10.3,asūyan bhagavān indraḥ
4.19.10.4,pratighātam acīkarat
4.19.11.1,carameṇāśvamedhena
4.19.11.2,yajamāne yajuṣ-patim
4.19.11.3,vainye yajña-paśuṁ spardhann
4.19.11.4,apovāha tirohitaḥ
4.19.12.1,tam atrir bhagavān aikṣat
4.19.12.2,tvaramāṇaṁ vihāyasā
4.19.12.3,āmuktam iva pākhaṇḍaṁ
4.19.12.4,yo ’dharme dharma-vibhramaḥ
4.19.13.1,atriṇā codito hantuṁ
4.19.13.2,pṛthu-putro mahā-rathaḥ
4.19.13.3,anvadhāvata saṅkruddhas
4.19.13.4,tiṣṭha tiṣṭheti cābravīt
4.19.14.1,taṁ tādṛśākṛtiṁ vīkṣya
4.19.14.2,mene dharmaṁ śarīriṇam
4.19.14.3,jaṭilaṁ bhasmanācchannaṁ
4.19.14.4,tasmai bāṇaṁ na muñcati
4.19.15.1,vadhān nivṛttaṁ taṁ bhūyo
4.19.15.2,hantave ’trir acodayat
4.19.15.3,jahi yajña-hanaṁ tāta
4.19.15.4,mahendraṁ vibudhādhamam
4.19.16.1,evaṁ vainya-sutaḥ proktas
4.19.16.2,tvaramāṇaṁ vihāyasā
4.19.16.3,anvadravad abhikruddho
4.19.16.4,rāvaṇaṁ gṛdhra-rāḍ iva
4.19.17.1,so ’śvaṁ rūpaṁ ca tad dhitvā
4.19.17.2,tasmā antarhitaḥ svarāṭ
4.19.17.3,vīraḥ sva-paśum ādāya
4.19.17.4,pitur yajñam upeyivān
4.19.18.1,tat tasya cādbhutaṁ karma
4.19.18.2,vicakṣya paramarṣayaḥ
4.19.18.3,nāmadheyaṁ dadus tasmai
4.19.18.4,vijitāśva iti prabho
4.19.19.1,upasṛjya tamas tīvraṁ
4.19.19.2,jahārāśvaṁ punar hariḥ
4.19.19.3,caṣāla-yūpataś channo
4.19.19.4,hiraṇya-raśanaṁ vibhuḥ
4.19.20.1,atriḥ sandarśayām āsa
4.19.20.2,tvaramāṇaṁ vihāyasā
4.19.20.3,kapāla-khaṭvāṅga-dharaṁ
4.19.20.4,vīro nainam abādhata
4.19.21.1,atriṇā coditas tasmai
4.19.21.2,sandadhe viśikhaṁ ruṣā
4.19.21.3,so ’śvaṁ rūpaṁ ca tad dhitvā
4.19.21.4,tasthāv antarhitaḥ svarāṭ
4.19.22.1,vīraś cāśvam upādāya
4.19.22.2,pitṛ-yajñam athāvrajat
4.19.22.3,tad avadyaṁ hare rūpaṁ
4.19.22.4,jagṛhur jñāna-durbalāḥ
4.19.23.1,yāni rūpāṇi jagṛhe
4.19.23.2,indro haya-jihīrṣayā
4.19.23.3,tāni pāpasya khaṇḍāni
4.19.23.4,liṅgaṁ khaṇḍam ihocyate
4.19.24-25.1,evam indre haraty aśvaṁ
4.19.24-25.2,vainya-yajña-jighāṁsayā
4.19.24-25.3,tad-gṛhīta-visṛṣṭeṣu
4.19.24-25.4,pākhaṇḍeṣu matir nṛṇām
4.19.26.1,tad abhijñāya bhagavān
4.19.26.2,pṛthuḥ pṛthu-parākramaḥ
4.19.26.3,indrāya kupito bāṇam
4.19.26.4,ādattodyata-kārmukaḥ
4.19.27.1,tam ṛtvijaḥ śakra-vadhābhisandhitaṁ
4.19.27.2,vicakṣya duṣprekṣyam asahya-raṁhasam
4.19.27.3,nivārayām āsur aho mahā-mate
4.19.27.4,na yujyate ’trānya-vadhaḥ pracoditāt
4.19.28.1,vayaṁ marutvantam ihārtha-nāśanaṁ
4.19.28.2,hvayāmahe tvac-chravasā hata-tviṣam
4.19.28.3,ayātayāmopahavair anantaraṁ
4.19.28.4,prasahya rājan juhavāma te ’hitam
4.19.29.1,ity āmantrya kratu-patiṁ
4.19.29.2,vidurāsyartvijo ruṣā
4.19.29.3,srug-ghastāñ juhvato ’bhyetya
4.19.29.4,svayambhūḥ pratyaṣedhata
4.19.30.1,na vadhyo bhavatām indro
4.19.30.2,yad yajño bhagavat-tanuḥ
4.19.30.3,yaṁ jighāṁsatha yajñena
4.19.30.4,yasyeṣṭās tanavaḥ surāḥ
4.19.31.1,tad idaṁ paśyata mahad-
4.19.31.2,dharma-vyatikaraṁ dvijāḥ
4.19.31.3,indreṇānuṣṭhitaṁ rājñaḥ
4.19.31.4,karmaitad vijighāṁsatā
4.19.32.1,pṛthu-kīrteḥ pṛthor bhūyāt
4.19.32.2,tarhy ekona-śata-kratuḥ
4.19.32.3,alaṁ te kratubhiḥ sviṣṭair
4.19.32.4,yad bhavān mokṣa-dharma-vit
4.19.33.1,naivātmane mahendrāya
4.19.33.2,roṣam āhartum arhasi
4.19.33.3,ubhāv api hi bhadraṁ te
4.19.33.4,uttamaśloka-vigrahau
4.19.34.1,māsmin mahārāja kṛthāḥ sma cintāṁ
4.19.34.2,niśāmayāsmad-vaca ādṛtātmā
4.19.34.3,yad dhyāyato daiva-hataṁ nu kartuṁ
4.19.34.4,mano ’tiruṣṭaṁ viśate tamo ’ndham
4.19.35.1,kratur viramatām eṣa
4.19.35.2,deveṣu duravagrahaḥ
4.19.35.3,dharma-vyatikaro yatra
4.19.35.4,pākhaṇḍair indra-nirmitaiḥ
4.19.36.1,ebhir indropasaṁsṛṣṭaiḥ
4.19.36.2,pākhaṇḍair hāribhir janam
4.19.36.3,hriyamāṇaṁ vicakṣvainaṁ
4.19.36.4,yas te yajña-dhrug aśva-muṭ
4.19.37.1,bhavān paritrātum ihāvatīrṇo
4.19.37.2,dharmaṁ janānāṁ samayānurūpam
4.19.37.3,venāpacārād avaluptam adya
4.19.37.4,tad-dehato viṣṇu-kalāsi vainya
4.19.38.1,sa tvaṁ vimṛśyāsya bhavaṁ prajāpate
4.19.38.2,saṅkalpanaṁ viśva-sṛjāṁ pipīpṛhi
4.19.38.3,aindrīṁ ca māyām upadharma-mātaraṁ
4.19.38.4,pracaṇḍa-pākhaṇḍa-pathaṁ prabho jahi
4.19.39.1,maitreya uvāca
4.19.40.1,kṛtāvabhṛtha-snānāya
4.19.40.2,pṛthave bhūri-karmaṇe
4.19.40.3,varān dadus te varadā
4.19.40.4,ye tad-barhiṣi tarpitāḥ
4.19.41.1,viprāḥ satyāśiṣas tuṣṭāḥ
4.19.41.2,śraddhayā labdha-dakṣiṇāḥ
4.19.41.3,āśiṣo yuyujuḥ kṣattar
4.19.41.4,ādi-rājāya sat-kṛtāḥ
4.19.42.1,tvayāhūtā mahā-bāho
4.19.42.2,sarva eva samāgatāḥ
4.19.42.3,pūjitā dāna-mānābhyāṁ
4.19.42.4,pitṛ-devarṣi-mānavāḥ
4.20.1.1,maitreya uvāca
4.20.2.1,śrī-bhagavān uvāca
4.20.3.1,sudhiyaḥ sādhavo loke
4.20.3.2,naradeva narottamāḥ
4.20.3.3,nābhidruhyanti bhūtebhyo
4.20.3.4,yarhi nātmā kalevaram
4.20.4.1,puruṣā yadi muhyanti
4.20.4.2,tvādṛśā deva-māyayā
4.20.4.3,śrama eva paraṁ jāto
4.20.4.4,dīrghayā vṛddha-sevayā
4.20.5.1,ataḥ kāyam imaṁ vidvān
4.20.5.2,avidyā-kāma-karmabhiḥ
4.20.5.3,ārabdha iti naivāsmin
4.20.5.4,pratibuddho ’nuṣajjate
4.20.6.1,asaṁsaktaḥ śarīre ’sminn
4.20.6.2,amunotpādite gṛhe
4.20.6.3,apatye draviṇe vāpi
4.20.6.4,kaḥ kuryān mamatāṁ budhaḥ
4.20.7.1,ekaḥ śuddhaḥ svayaṁ-jyotir
4.20.7.2,nirguṇo ’sau guṇāśrayaḥ
4.20.7.3,sarva-go ’nāvṛtaḥ sākṣī
4.20.7.4,nirātmātmātmanaḥ paraḥ
4.20.8.1,ya evaṁ santam ātmānam
4.20.8.2,ātma-sthaṁ veda pūruṣaḥ
4.20.8.3,nājyate prakṛti-stho ’pi
4.20.8.4,tad-guṇaiḥ sa mayi sthitaḥ
4.20.9.1,yaḥ sva-dharmeṇa māṁ nityaṁ
4.20.9.2,nirāśīḥ śraddhayānvitaḥ
4.20.9.3,bhajate śanakais tasya
4.20.9.4,mano rājan prasīdati
4.20.10.1,parityakta-guṇaḥ samyag
4.20.10.2,darśano viśadāśayaḥ
4.20.10.3,śāntiṁ me samavasthānaṁ
4.20.10.4,brahma kaivalyam aśnute
4.20.11.1,udāsīnam ivādhyakṣaṁ
4.20.11.2,dravya-jñāna-kriyātmanām
4.20.11.3,kūṭa-stham imam ātmānaṁ
4.20.11.4,yo vedāpnoti śobhanam
4.20.12.1,bhinnasya liṅgasya guṇa-pravāho
4.20.12.2,dravya-kriyā-kāraka-cetanātmanaḥ
4.20.12.3,dṛṣṭāsu sampatsu vipatsu sūrayo
4.20.12.4,na vikriyante mayi baddha-sauhṛdāḥ
4.20.13.1,samaḥ samānottama-madhyamādhamaḥ
4.20.13.2,sukhe ca duḥkhe ca jitendriyāśayaḥ
4.20.13.3,mayopakḷptākhila-loka-saṁyuto
4.20.13.4,vidhatsva vīrākhila-loka-rakṣaṇam
4.20.14.1,śreyaḥ prajā-pālanam eva rājño
4.20.14.2,yat sāmparāye sukṛtāt ṣaṣṭham aṁśam
4.20.14.3,hartānyathā hṛta-puṇyaḥ prajānām
4.20.14.4,arakṣitā kara-hāro ’gham atti
4.20.15.1,evaṁ dvijāgryānumatānuvṛtta-
4.20.15.2,dharma-pradhāno ’nyatamo ’vitāsyāḥ
4.20.15.3,hrasvena kālena gṛhopayātān
4.20.15.4,draṣṭāsi siddhān anurakta-lokaḥ
4.20.16.1,varaṁ ca mat kañcana mānavendra
4.20.16.2,vṛṇīṣva te ’haṁ guṇa-śīla-yantritaḥ
4.20.16.3,nāhaṁ makhair vai sulabhas tapobhir
4.20.16.4,yogena vā yat sama-citta-vartī
4.20.17.1,maitreya uvāca
4.20.18.1,spṛśantaṁ pādayoḥ premṇā
4.20.18.2,vrīḍitaṁ svena karmaṇā
4.20.18.3,śata-kratuṁ pariṣvajya
4.20.18.4,vidveṣaṁ visasarja ha
4.20.19.1,bhagavān atha viśvātmā
4.20.19.2,pṛthunopahṛtārhaṇaḥ
4.20.19.3,samujjihānayā bhaktyā
4.20.19.4,gṛhīta-caraṇāmbujaḥ
4.20.20.1,prasthānābhimukho ’py enam
4.20.20.2,anugraha-vilambitaḥ
4.20.20.3,paśyan padma-palāśākṣo
4.20.20.4,na pratasthe suhṛt satām
4.20.21.1,sa ādi-rājo racitāñjalir hariṁ
4.20.21.2,vilokituṁ nāśakad aśru-locanaḥ
4.20.21.3,na kiñcanovāca sa bāṣpa-viklavo
4.20.21.4,hṛdopaguhyāmum adhād avasthitaḥ
4.20.22.1,athāvamṛjyāśru-kalā vilokayann
4.20.22.2,atṛpta-dṛg-gocaram āha pūruṣam
4.20.22.3,padā spṛśantaṁ kṣitim aṁsa unnate
4.20.22.4,vinyasta-hastāgram uraṅga-vidviṣaḥ
4.20.23.1,pṛthur uvāca
4.20.24.1,na kāmaye nātha tad apy ahaṁ kvacin
4.20.24.2,na yatra yuṣmac-caraṇāmbujāsavaḥ
4.20.24.3,mahattamāntar-hṛdayān mukha-cyuto
4.20.24.4,vidhatsva karṇāyutam eṣa me varaḥ
4.20.25.1,sa uttamaśloka mahan-mukha-cyuto
4.20.25.2,bhavat-padāmbhoja-sudhā kaṇānilaḥ
4.20.25.3,smṛtiṁ punar vismṛta-tattva-vartmanāṁ
4.20.25.4,kuyogināṁ no vitaraty alaṁ varaiḥ
4.20.26.1,yaśaḥ śivaṁ suśrava ārya-saṅgame
4.20.26.2,yadṛcchayā copaśṛṇoti te sakṛt
4.20.26.3,kathaṁ guṇa-jño viramed vinā paśuṁ
4.20.26.4,śrīr yat pravavre guṇa-saṅgrahecchayā
4.20.27.1,athābhaje tvākhila-pūruṣottamaṁ
4.20.27.2,guṇālayaṁ padma-kareva lālasaḥ
4.20.27.3,apy āvayor eka-pati-spṛdhoḥ kalir
4.20.27.4,na syāt kṛta-tvac-caraṇaika-tānayoḥ
4.20.28.1,jagaj-jananyāṁ jagad-īśa vaiśasaṁ
4.20.28.2,syād eva yat-karmaṇi naḥ samīhitam
4.20.28.3,karoṣi phalgv apy uru dīna-vatsalaḥ
4.20.28.4,sva eva dhiṣṇye ’bhiratasya kiṁ tayā
4.20.29.1,bhajanty atha tvām ata eva sādhavo
4.20.29.2,vyudasta-māyā-guṇa-vibhramodayam
4.20.29.3,bhavat-padānusmaraṇād ṛte satāṁ
4.20.29.4,nimittam anyad bhagavan na vidmahe
4.20.30.1,manye giraṁ te jagatāṁ vimohinīṁ
4.20.30.2,varaṁ vṛṇīṣveti bhajantam āttha yat
4.20.30.3,vācā nu tantyā yadi te jano ’sitaḥ
4.20.30.4,kathaṁ punaḥ karma karoti mohitaḥ
4.20.31.1,tvan-māyayāddhā jana īśa khaṇḍito
4.20.31.2,yad anyad āśāsta ṛtātmano ’budhaḥ
4.20.31.3,yathā cared bāla-hitaṁ pitā svayaṁ
4.20.31.4,tathā tvam evārhasi naḥ samīhitum
4.20.32.1,maitreya uvāca
4.20.33.1,tat tvaṁ kuru mayādiṣṭam
4.20.33.2,apramattaḥ prajāpate
4.20.33.3,mad-ādeśa-karo lokaḥ
4.20.33.4,sarvatrāpnoti śobhanam
4.20.34.1,maitreya uvāca
4.20.35-36.1,devarṣi-pitṛ-gandharva-
4.20.35-36.2,siddha-cāraṇa-pannagāḥ
4.20.35-36.3,kinnarāpsaraso martyāḥ
4.20.35-36.4,khagā bhūtāny anekaśaḥ
4.20.37.1,bhagavān api rājarṣeḥ
4.20.37.2,sopādhyāyasya cācyutaḥ
4.20.37.3,harann iva mano ’muṣya
4.20.37.4,sva-dhāma pratyapadyata
4.20.38.1,adṛṣṭāya namaskṛtya
4.20.38.2,nṛpaḥ sandarśitātmane
4.20.38.3,avyaktāya ca devānāṁ
4.20.38.4,devāya sva-puraṁ yayau
4.21.1.1,maitreya uvāca
4.21.2.1,candanāguru-toyārdra-
4.21.2.2,rathyā-catvara-mārgavat
4.21.2.3,puṣpākṣata-phalais tokmair
4.21.2.4,lājair arcirbhir arcitam
4.21.3.1,savṛndaiḥ kadalī-stambhaiḥ
4.21.3.2,pūga-potaiḥ pariṣkṛtam
4.21.3.3,taru-pallava-mālābhiḥ
4.21.3.4,sarvataḥ samalaṅkṛtam
4.21.4.1,prajās taṁ dīpa-balibhiḥ
4.21.4.2,sambhṛtāśeṣa-maṅgalaiḥ
4.21.4.3,abhīyur mṛṣṭa-kanyāś ca
4.21.4.4,mṛṣṭa-kuṇḍala-maṇḍitāḥ
4.21.5.1,śaṅkha-dundubhi-ghoṣeṇa
4.21.5.2,brahma-ghoṣeṇa cartvijām
4.21.5.3,viveśa bhavanaṁ vīraḥ
4.21.5.4,stūyamāno gata-smayaḥ
4.21.6.1,pūjitaḥ pūjayām āsa
4.21.6.2,tatra tatra mahā-yaśāḥ
4.21.6.3,paurāñ jānapadāṁs tāṁs tān
4.21.6.4,prītaḥ priya-vara-pradaḥ
4.21.7.1,sa evam ādīny anavadya-ceṣṭitaḥ
4.21.7.2,karmāṇi bhūyāṁsi mahān mahattamaḥ
4.21.7.3,kurvan śaśāsāvani-maṇḍalaṁ yaśaḥ
4.21.7.4,sphītaṁ nidhāyāruruhe paraṁ padam
4.21.8.1,sūta uvāca
4.21.9.1,vidura uvāca
4.21.10.1,ko nv asya kīrtiṁ na śṛṇoty abhijño
4.21.10.2,yad-vikramocchiṣṭam aśeṣa-bhūpāḥ
4.21.10.3,lokāḥ sa-pālā upajīvanti kāmam
4.21.10.4,adyāpi tan me vada karma śuddham
4.21.11.1,maitreya uvāca
4.21.12.1,sarvatrāskhalitādeśaḥ
4.21.12.2,sapta-dvīpaika-daṇḍa-dhṛk
4.21.12.3,anyatra brāhmaṇa-kulād
4.21.12.4,anyatrācyuta-gotrataḥ
4.21.13.1,ekadāsīn mahā-satra-
4.21.13.2,dīkṣā tatra divaukasām
4.21.13.3,samājo brahmarṣīṇāṁ ca
4.21.13.4,rājarṣīṇāṁ ca sattama
4.21.14.1,tasminn arhatsu sarveṣu
4.21.14.2,sv-arciteṣu yathārhataḥ
4.21.14.3,utthitaḥ sadaso madhye
4.21.14.4,tārāṇām uḍurāḍ iva
