ids,sentences
7.7.43.2,yad-artham iha pūruṣaḥ
7.7.43.3,sa vai dehas tu pārakyo
7.7.43.4,bhaṅguro yāty upaiti ca
7.7.44.1,kim u vyavahitāpatya-
7.7.44.2,dārāgāra-dhanādayaḥ
7.7.44.3,rājya-kośa-gajāmātya-
7.7.44.4,bhṛtyāptā mamatāspadāḥ
7.7.45.1,kim etair ātmanas tucchaiḥ
7.7.45.2,saha dehena naśvaraiḥ
7.7.45.3,anarthair artha-saṅkāśair
7.7.45.4,nityānanda-rasodadheḥ
7.7.46.1,nirūpyatām iha svārthaḥ
7.7.46.2,kiyān deha-bhṛto ’surāḥ
7.7.46.3,niṣekādiṣv avasthāsu
7.7.46.4,kliśyamānasya karmabhiḥ
7.7.47.1,karmāṇy ārabhate dehī
7.7.47.2,dehenātmānuvartinā
7.7.47.3,karmabhis tanute deham
7.7.47.4,ubhayaṁ tv avivekataḥ
7.7.48.1,tasmād arthāś ca kāmāś ca
7.7.48.2,dharmāś ca yad-apāśrayāḥ
7.7.48.3,bhajatānīhayātmānam
7.7.48.4,anīhaṁ harim īśvaram
7.7.49.1,sarveṣām api bhūtānāṁ
7.7.49.2,harir ātmeśvaraḥ priyaḥ
7.7.49.3,bhūtair mahadbhiḥ sva-kṛtaiḥ
7.7.49.4,kṛtānāṁ jīva-saṁjñitaḥ
7.7.50.1,devo ’suro manuṣyo vā
7.7.50.2,yakṣo gandharva eva vā
7.7.50.3,bhajan mukunda-caraṇaṁ
7.7.50.4,svastimān syād yathā vayam
7.7.51-52.1,nālaṁ dvijatvaṁ devatvam
7.7.51-52.2,ṛṣitvaṁ vāsurātmajāḥ
7.7.51-52.3,prīṇanāya mukundasya
7.7.51-52.4,na vṛttaṁ na bahu-jñatā
7.7.53.1,tato harau bhagavati
7.7.53.2,bhaktiṁ kuruta dānavāḥ
7.7.53.3,ātmaupamyena sarvatra
7.7.53.4,sarva-bhūtātmanīśvare
7.7.54.1,daiteyā yakṣa-rakṣāṁsi
7.7.54.2,striyaḥ śūdrā vrajaukasaḥ
7.7.54.3,khagā mṛgāḥ pāpa-jīvāḥ
7.7.54.4,santi hy acyutatāṁ gatāḥ
7.7.55.1,etāvān eva loke ’smin
7.7.55.2,puṁsaḥ svārthaḥ paraḥ smṛtaḥ
7.7.55.3,ekānta-bhaktir govinde
7.7.55.4,yat sarvatra tad-īkṣaṇam
7.8.1.1,śrī-nārada uvāca
7.8.2.1,athācārya-sutas teṣāṁ
7.8.2.2,buddhim ekānta-saṁsthitām
7.8.2.3,ālakṣya bhītas tvarito
7.8.2.4,rājña āvedayad yathā
7.8.3-4.1,kopāveśa-calad-gātraḥ
7.8.3-4.2,putraṁ hantuṁ mano dadhe
7.8.3-4.3,kṣiptvā paruṣayā vācā
7.8.3-4.4,prahrādam atad-arhaṇam
7.8.5.1,śrī-hiraṇyakaśipur uvāca
7.8.6.1,kruddhasya yasya kampante
7.8.6.2,trayo lokāḥ saheśvarāḥ
7.8.6.3,tasya me ’bhītavan mūḍha
7.8.6.4,śāsanaṁ kiṁ balo ’tyagāḥ
7.8.7.1,śrī-prahrāda uvāca
7.8.8.1,sa īśvaraḥ kāla urukramo ’sāv
7.8.8.2,ojaḥ sahaḥ sattva-balendriyātmā
7.8.8.3,sa eva viśvaṁ paramaḥ sva-śaktibhiḥ
7.8.8.4,sṛjaty avaty atti guṇa-trayeśaḥ
7.8.9.1,jahy āsuraṁ bhāvam imaṁ tvam ātmanaḥ
7.8.9.2,samaṁ mano dhatsva na santi vidviṣaḥ
7.8.9.3,ṛte ’jitād ātmana utpathe sthitāt
7.8.9.4,tad dhi hy anantasya mahat samarhaṇam
7.8.10.1,dasyūn purā ṣaṇ na vijitya lumpato
7.8.10.2,manyanta eke sva-jitā diśo daśa
7.8.10.3,jitātmano jñasya samasya dehināṁ
7.8.10.4,sādhoḥ sva-moha-prabhavāḥ kutaḥ pare
7.8.11.1,śrī-hiraṇyakaśipur uvāca
7.8.12.1,yas tvayā manda-bhāgyokto
7.8.12.2,mad-anyo jagad-īśvaraḥ
7.8.12.3,kvāsau yadi sa sarvatra
7.8.12.4,kasmāt stambhe na dṛśyate
7.8.13.1,so ’haṁ vikatthamānasya
7.8.13.2,śiraḥ kāyād dharāmi te
7.8.13.3,gopāyeta haris tvādya
7.8.13.4,yas te śaraṇam īpsitam
7.8.14.1,evaṁ duruktair muhur ardayan ruṣā
7.8.14.2,sutaṁ mahā-bhāgavataṁ mahāsuraḥ
7.8.14.3,khaḍgaṁ pragṛhyotpatito varāsanāt
7.8.14.4,stambhaṁ tatāḍātibalaḥ sva-muṣṭinā
7.8.15.1,tadaiva tasmin ninado ’tibhīṣaṇo
7.8.15.2,babhūva yenāṇḍa-kaṭāham asphuṭat
7.8.15.3,yaṁ vai sva-dhiṣṇyopagataṁ tv ajādayaḥ
7.8.15.4,śrutvā sva-dhāmātyayam aṅga menire
7.8.16.1,sa vikraman putra-vadhepsur ojasā
7.8.16.2,niśamya nirhrādam apūrvam adbhutam
7.8.16.3,antaḥ-sabhāyāṁ na dadarśa tat-padaṁ
7.8.16.4,vitatrasur yena surāri-yūtha-pāḥ
7.8.17.1,satyaṁ vidhātuṁ nija-bhṛtya-bhāṣitaṁ
7.8.17.2,vyāptiṁ ca bhūteṣv akhileṣu cātmanaḥ
7.8.17.3,adṛśyatātyadbhuta-rūpam udvahan
7.8.17.4,stambhe sabhāyāṁ na mṛgaṁ na mānuṣam
7.8.18.1,sa sattvam enaṁ parito vipaśyan
7.8.18.2,stambhasya madhyād anunirjihānam
7.8.18.3,nāyaṁ mṛgo nāpi naro vicitram
7.8.18.4,aho kim etan nṛ-mṛgendra-rūpam
7.8.19-22.1,mīmāṁsamānasya samutthito ’grato
7.8.19-22.2,nṛsiṁha-rūpas tad alaṁ bhayānakam
7.8.19-22.3,pratapta-cāmīkara-caṇḍa-locanaṁ
7.8.19-22.4,sphurat saṭā-keśara-jṛmbhitānanam
7.8.23.1,prāyeṇa me ’yaṁ hariṇorumāyinā
7.8.23.2,vadhaḥ smṛto ’nena samudyatena kim
7.8.23.3,evaṁ bruvaṁs tv abhyapatad gadāyudho
7.8.23.4,nadan nṛsiṁhaṁ prati daitya-kuñjaraḥ
7.8.24.1,alakṣito ’gnau patitaḥ pataṅgamo
7.8.24.2,yathā nṛsiṁhaujasi so ’suras tadā
7.8.24.3,na tad vicitraṁ khalu sattva-dhāmani
7.8.24.4,sva-tejasā yo nu purāpibat tamaḥ
7.8.25.1,tato ’bhipadyābhyahanan mahāsuro
7.8.25.2,ruṣā nṛsiṁhaṁ gadayoruvegayā
7.8.25.3,taṁ vikramantaṁ sagadaṁ gadādharo
7.8.25.4,mahoragaṁ tārkṣya-suto yathāgrahīt
7.8.26.1,sa tasya hastotkalitas tadāsuro
7.8.26.2,vikrīḍato yadvad ahir garutmataḥ
7.8.26.3,asādhv amanyanta hṛtaukaso ’marā
7.8.26.4,ghana-cchadā bhārata sarva-dhiṣṇya-pāḥ
7.8.27.1,taṁ manyamāno nija-vīrya-śaṅkitaṁ
7.8.27.2,yad dhasta-mukto nṛhariṁ mahāsuraḥ
7.8.27.3,punas tam āsajjata khaḍga-carmaṇī
7.8.27.4,pragṛhya vegena gata-śramo mṛdhe
7.8.28.1,taṁ śyena-vegaṁ śata-candra-vartmabhiś
7.8.28.2,carantam acchidram upary-adho hariḥ
7.8.28.3,kṛtvāṭṭa-hāsaṁ kharam utsvanolbaṇaṁ
7.8.28.4,nimīlitākṣaṁ jagṛhe mahā-javaḥ
7.8.29.1,viṣvak sphurantaṁ grahaṇāturaṁ harir
7.8.29.2,vyālo yathākhuṁ kuliśākṣata-tvacam
7.8.29.3,dvāry ūrum āpatya dadāra līlayā
7.8.29.4,nakhair yathāhiṁ garuḍo mahā-viṣam
7.8.30.1,saṁrambha-duṣprekṣya-karāla-locano
7.8.30.2,vyāttānanāntaṁ vilihan sva-jihvayā
7.8.30.3,asṛg-lavāktāruṇa-keśarānano
7.8.30.4,yathāntra-mālī dvipa-hatyayā hariḥ
7.8.31.1,nakhāṅkurotpāṭita-hṛt-saroruhaṁ
7.8.31.2,visṛjya tasyānucarān udāyudhān
7.8.31.3,ahan samastān nakha-śastra-pāṇibhir
7.8.31.4,dordaṇḍa-yūtho ’nupathān sahasraśaḥ
7.8.32.1,saṭāvadhūtā jaladāḥ parāpatan
7.8.32.2,grahāś ca tad-dṛṣṭi-vimuṣṭa-rociṣaḥ
7.8.32.3,ambhodhayaḥ śvāsa-hatā vicukṣubhur
7.8.32.4,nirhrāda-bhītā digibhā vicukruśuḥ
7.8.33.1,dyaus tat-saṭotkṣipta-vimāna-saṅkulā
7.8.33.2,protsarpata kṣmā ca padābhipīḍitā
7.8.33.3,śailāḥ samutpetur amuṣya raṁhasā
7.8.33.4,tat-tejasā khaṁ kakubho na rejire
7.8.34.1,tataḥ sabhāyām upaviṣṭam uttame
7.8.34.2,nṛpāsane sambhṛta-tejasaṁ vibhum
7.8.34.3,alakṣita-dvairatham atyamarṣaṇaṁ
7.8.34.4,pracaṇḍa-vaktraṁ na babhāja kaścana
7.8.35.1,niśāmya loka-traya-mastaka-jvaraṁ
7.8.35.2,tam ādi-daityaṁ hariṇā hataṁ mṛdhe
7.8.35.3,praharṣa-vegotkalitānanā muhuḥ
7.8.35.4,prasūna-varṣair vavṛṣuḥ sura-striyaḥ
7.8.36.1,tadā vimānāvalibhir nabhastalaṁ
7.8.36.2,didṛkṣatāṁ saṅkulam āsa nākinām
7.8.36.3,surānakā dundubhayo ’tha jaghnire
7.8.36.4,gandharva-mukhyā nanṛtur jaguḥ striyaḥ
7.8.37-39.1,tatropavrajya vibudhā
7.8.37-39.2,brahmendra-giriśādayaḥ
7.8.37-39.3,ṛṣayaḥ pitaraḥ siddhā
7.8.37-39.4,vidyādhara-mahoragāḥ
7.8.40.1,śrī-brahmovāca
7.8.41.1,śrī-rudra uvāca
7.8.42.1,śrī-indra uvāca
7.8.43.1,śrī-ṛṣaya ūcuḥ
7.8.44.1,śrī-pitara ūcuḥ
7.8.45.1,śrī-siddhā ūcuḥ
7.8.46.1,śrī-vidyādharā ūcuḥ
7.8.47.1,śrī-nāgā ūcuḥ
7.8.48.1,śrī-manava ūcuḥ
7.8.49.1,śrī-prajāpataya ūcuḥ
7.8.50.1,śrī-gandharvā ūcuḥ
7.8.51.1,śrī-cāraṇā ūcuḥ
7.8.52.1,śrī-yakṣā ūcuḥ
7.8.53.1,śrī-kimpuruṣā ūcuḥ
7.8.54.1,śrī-vaitālikā ūcuḥ
7.8.55.1,śrī-kinnarā ūcuḥ
7.8.56.1,śrī-viṣṇu-pārṣadā ūcuḥ
7.9.1.1,śrī-nārada uvāca
7.9.2.1,sākṣāt śrīḥ preṣitā devair
7.9.2.2,dṛṣṭvā taṁ mahad adbhutam
7.9.2.3,adṛṣṭāśruta-pūrvatvāt
7.9.2.4,sā nopeyāya śaṅkitā
7.9.3.1,prahrādaṁ preṣayām āsa
7.9.3.2,brahmāvasthitam antike
7.9.3.3,tāta praśamayopehi
7.9.3.4,sva-pitre kupitaṁ prabhum
7.9.4.1,tatheti śanakai rājan
7.9.4.2,mahā-bhāgavato ’rbhakaḥ
7.9.4.3,upetya bhuvi kāyena
7.9.4.4,nanāma vidhṛtāñjaliḥ
7.9.5.1,sva-pāda-mūle patitaṁ tam arbhakaṁ
7.9.5.2,vilokya devaḥ kṛpayā pariplutaḥ
7.9.5.3,utthāpya tac-chīrṣṇy adadhāt karāmbujaṁ
7.9.5.4,kālāhi-vitrasta-dhiyāṁ kṛtābhayam
7.9.6.1,sa tat-kara-sparśa-dhutākhilāśubhaḥ
7.9.6.2,sapady abhivyakta-parātma-darśanaḥ
7.9.6.3,tat-pāda-padmaṁ hṛdi nirvṛto dadhau
7.9.6.4,hṛṣyat-tanuḥ klinna-hṛd-aśru-locanaḥ
7.9.7.1,astauṣīd dharim ekāgra-
7.9.7.2,manasā susamāhitaḥ
7.9.7.3,prema-gadgadayā vācā
7.9.7.4,tan-nyasta-hṛdayekṣaṇaḥ
7.9.8.1,śrī-prahrāda uvāca
7.9.9.1,manye dhanābhijana-rūpa-tapaḥ-śrutaujas-
7.9.9.2,tejaḥ-prabhāva-bala-pauruṣa-buddhi-yogāḥ
7.9.9.3,nārādhanāya hi bhavanti parasya puṁso
7.9.9.4,bhaktyā tutoṣa bhagavān gaja-yūtha-pāya
7.9.10.1,viprād dvi-ṣaḍ-guṇa-yutād aravinda-nābha-
7.9.10.2,pādāravinda-vimukhāt śvapacaṁ variṣṭham
7.9.10.3,manye tad-arpita-mano-vacanehitārtha-
7.9.10.4,prāṇaṁ punāti sa kulaṁ na tu bhūrimānaḥ
7.9.11.1,naivātmanaḥ prabhur ayaṁ nija-lābha-pūrṇo
7.9.11.2,mānaṁ janād aviduṣaḥ karuṇo vṛṇīte
7.9.11.3,yad yaj jano bhagavate vidadhīta mānaṁ
7.9.11.4,tac cātmane prati-mukhasya yathā mukha-śrīḥ
7.9.12.1,tasmād ahaṁ vigata-viklava īśvarasya
7.9.12.2,sarvātmanā mahi gṛṇāmi yathā manīṣam
7.9.12.3,nīco ’jayā guṇa-visargam anupraviṣṭaḥ
7.9.12.4,pūyeta yena hi pumān anuvarṇitena
7.9.13.1,sarve hy amī vidhi-karās tava sattva-dhāmno
7.9.13.2,brahmādayo vayam iveśa na codvijantaḥ
7.9.13.3,kṣemāya bhūtaya utātma-sukhāya cāsya
7.9.13.4,vikrīḍitaṁ bhagavato rucirāvatāraiḥ
7.9.14.1,tad yaccha manyum asuraś ca hatas tvayādya
7.9.14.2,modeta sādhur api vṛścika-sarpa-hatyā
7.9.14.3,lokāś ca nirvṛtim itāḥ pratiyanti sarve
7.9.14.4,rūpaṁ nṛsiṁha vibhayāya janāḥ smaranti
7.9.15.1,nāhaṁ bibhemy ajita te ’tibhayānakāsya-
7.9.15.2,jihvārka-netra-bhrukuṭī-rabhasogra-daṁṣṭrāt
7.9.15.3,āntra-srajaḥ-kṣataja-keśara-śaṅku-karṇān
7.9.15.4,nirhrāda-bhīta-digibhād ari-bhin-nakhāgrāt
7.9.16.1,trasto ’smy ahaṁ kṛpaṇa-vatsala duḥsahogra-
7.9.16.2,saṁsāra-cakra-kadanād grasatāṁ praṇītaḥ
7.9.16.3,baddhaḥ sva-karmabhir uśattama te ’ṅghri-mūlaṁ
7.9.16.4,prīto ’pavarga-śaraṇaṁ hvayase kadā nu
7.9.17.1,yasmāt priyāpriya-viyoga-saṁyoga-janma-
7.9.17.2,śokāgninā sakala-yoniṣu dahyamānaḥ
7.9.17.3,duḥkhauṣadhaṁ tad api duḥkham atad-dhiyāhaṁ
7.9.17.4,bhūman bhramāmi vada me tava dāsya-yogam
7.9.18.1,so ’haṁ priyasya suhṛdaḥ paradevatāyā
7.9.18.2,līlā-kathās tava nṛsiṁha viriñca-gītāḥ
7.9.18.3,añjas titarmy anugṛṇan guṇa-vipramukto
7.9.18.4,durgāṇi te pada-yugālaya-haṁsa-saṅgaḥ
7.9.19.1,bālasya neha śaraṇaṁ pitarau nṛsiṁha
7.9.19.2,nārtasya cāgadam udanvati majjato nauḥ
7.9.19.3,taptasya tat-pratividhir ya ihāñjaseṣṭas
7.9.19.4,tāvad vibho tanu-bhṛtāṁ tvad-upekṣitānām
7.9.20.1,yasmin yato yarhi yena ca yasya yasmād
7.9.20.2,yasmai yathā yad uta yas tv aparaḥ paro vā
7.9.20.3,bhāvaḥ karoti vikaroti pṛthak svabhāvaḥ
7.9.20.4,sañcoditas tad akhilaṁ bhavataḥ svarūpam
7.9.21.1,māyā manaḥ sṛjati karmamayaṁ balīyaḥ
7.9.21.2,kālena codita-guṇānumatena puṁsaḥ
7.9.21.3,chandomayaṁ yad ajayārpita-ṣoḍaśāraṁ
7.9.21.4,saṁsāra-cakram aja ko ’titaret tvad-anyaḥ
7.9.22.1,sa tvaṁ hi nitya-vijitātma-guṇaḥ sva-dhāmnā
7.9.22.2,kālo vaśī-kṛta-visṛjya-visarga-śaktiḥ
7.9.22.3,cakre visṛṣṭam ajayeśvara ṣoḍaśāre
7.9.22.4,niṣpīḍyamānam upakarṣa vibho prapannam
7.9.23.1,dṛṣṭā mayā divi vibho ’khila-dhiṣṇya-pānām
7.9.23.2,āyuḥ śriyo vibhava icchati yāñ jano ’yam
7.9.23.3,ye ’smat pituḥ kupita-hāsa-vijṛmbhita-bhrū-
7.9.23.4,visphūrjitena lulitāḥ sa tu te nirastaḥ
7.9.24.1,tasmād amūs tanu-bhṛtām aham āśiṣo ’jña
7.9.24.2,āyuḥ śriyaṁ vibhavam aindriyam āviriñcyāt
7.9.24.3,necchāmi te vilulitān uruvikrameṇa
7.9.24.4,kālātmanopanaya māṁ nija-bhṛtya-pārśvam
7.9.25.1,kutrāśiṣaḥ śruti-sukhā mṛgatṛṣṇi-rūpāḥ
7.9.25.2,kvedaṁ kalevaram aśeṣa-rujāṁ virohaḥ
7.9.25.3,nirvidyate na tu jano yad apīti vidvān
7.9.25.4,kāmānalaṁ madhu-lavaiḥ śamayan durāpaiḥ
7.9.26.1,kvāhaṁ rajaḥ-prabhava īśa tamo ’dhike ’smin
7.9.26.2,jātaḥ suretara-kule kva tavānukampā
7.9.26.3,na brahmaṇo na tu bhavasya na vai ramāyā
7.9.26.4,yan me ’rpitaḥ śirasi padma-karaḥ prasādaḥ
7.9.27.1,naiṣā parāvara-matir bhavato nanu syāj
7.9.27.2,jantor yathātma-suhṛdo jagatas tathāpi
7.9.27.3,saṁsevayā surataror iva te prasādaḥ
7.9.27.4,sevānurūpam udayo na parāvaratvam
7.9.28.1,evaṁ janaṁ nipatitaṁ prabhavāhi-kūpe
7.9.28.2,kāmābhikāmam anu yaḥ prapatan prasaṅgāt
7.9.28.3,kṛtvātmasāt surarṣiṇā bhagavan gṛhītaḥ
7.9.28.4,so ’haṁ kathaṁ nu visṛje tava bhṛtya-sevām
7.9.29.1,mat-prāṇa-rakṣaṇam ananta pitur vadhaś ca
7.9.29.2,manye sva-bhṛtya-ṛṣi-vākyam ṛtaṁ vidhātum
7.9.29.3,khaḍgaṁ pragṛhya yad avocad asad-vidhitsus
7.9.29.4,tvām īśvaro mad-aparo ’vatu kaṁ harāmi
7.9.30.1,ekas tvam eva jagad etam amuṣya yat tvam
7.9.30.2,ādy-antayoḥ pṛthag avasyasi madhyataś ca
7.9.30.3,sṛṣṭvā guṇa-vyatikaraṁ nija-māyayedaṁ
7.9.30.4,nāneva tair avasitas tad anupraviṣṭaḥ
7.9.31.1,tvaṁ vā idaṁ sadasad īśa bhavāṁs tato ’nyo
7.9.31.2,māyā yad ātma-para-buddhir iyaṁ hy apārthā
7.9.31.3,yad yasya janma nidhanaṁ sthitir īkṣaṇaṁ ca
7.9.31.4,tad vaitad eva vasukālavad aṣṭi-tarvoḥ
7.9.32.1,nyasyedam ātmani jagad vilayāmbu-madhye
7.9.32.2,śeṣetmanā nija-sukhānubhavo nirīhaḥ
7.9.32.3,yogena mīlita-dṛg-ātma-nipīta-nidras
7.9.32.4,turye sthito na tu tamo na guṇāṁś ca yuṅkṣe
7.9.33.1,tasyaiva te vapur idaṁ nija-kāla-śaktyā
7.9.33.2,sañcodita-prakṛti-dharmaṇa ātma-gūḍham
7.9.33.3,ambhasy ananta-śayanād viramat-samādher
7.9.33.4,nābher abhūt sva-kaṇikā-vaṭavan-mahābjam
7.9.34.1,tat-sambhavaḥ kavir ato ’nyad apaśyamānas
7.9.34.2,tvāṁ bījam ātmani tataṁ sa bahir vicintya
7.9.34.3,nāvindad abda-śatam apsu nimajjamāno
7.9.34.4,jāte ’ṅkure katham uhopalabheta bījam
7.9.35.1,sa tv ātma-yonir ativismita āśrito ’bjaṁ
7.9.35.2,kālena tīvra-tapasā pariśuddha-bhāvaḥ
7.9.35.3,tvām ātmanīśa bhuvi gandham ivātisūkṣmaṁ
7.9.35.4,bhūtendriyāśayamaye vitataṁ dadarśa
7.9.36.1,evaṁ sahasra-vadanāṅghri-śiraḥ-karoru-
7.9.36.2,nāsādya-karṇa-nayanābharaṇāyudhāḍhyam
7.9.36.3,māyāmayaṁ sad-upalakṣita-sanniveśaṁ
7.9.36.4,dṛṣṭvā mahā-puruṣam āpa mudaṁ viriñcaḥ
7.9.37.1,tasmai bhavān haya-śiras tanuvaṁ hi bibhrad
7.9.37.2,veda-druhāv atibalau madhu-kaiṭabhākhyau
7.9.37.3,hatvānayac chruti-gaṇāṁś ca rajas tamaś ca
7.9.37.4,sattvaṁ tava priyatamāṁ tanum āmananti
7.9.38.1,itthaṁ nṛ-tiryag-ṛṣi-deva-jhaṣāvatārair
7.9.38.2,lokān vibhāvayasi haṁsi jagat pratīpān
7.9.38.3,dharmaṁ mahā-puruṣa pāsi yugānuvṛttaṁ
7.9.38.4,channaḥ kalau yad abhavas tri-yugo ’tha sa tvam
7.9.39.1,naitan manas tava kathāsu vikuṇṭha-nātha
7.9.39.2,samprīyate durita-duṣṭam asādhu tīvram
7.9.39.3,kāmāturaṁ harṣa-śoka-bhayaiṣaṇārtaṁ
7.9.39.4,tasmin kathaṁ tava gatiṁ vimṛśāmi dīnaḥ
7.9.40.1,jihvaikato ’cyuta vikarṣati māvitṛptā
7.9.40.2,śiśno ’nyatas tvag-udaraṁ śravaṇaṁ kutaścit
7.9.40.3,ghrāṇo ’nyataś capala-dṛk kva ca karma-śaktir
7.9.40.4,bahvyaḥ sapatnya iva geha-patiṁ lunanti
7.9.41.1,evaṁ sva-karma-patitaṁ bhava-vaitaraṇyām
7.9.41.2,anyonya-janma-maraṇāśana-bhīta-bhītam
7.9.41.3,paśyañ janaṁ sva-para-vigraha-vaira-maitraṁ
7.9.41.4,hanteti pāracara pīpṛhi mūḍham adya
7.9.42.1,ko nv atra te ’khila-guro bhagavan prayāsa
7.9.42.2,uttāraṇe ’sya bhava-sambhava-lopa-hetoḥ
7.9.42.3,mūḍheṣu vai mahad-anugraha ārta-bandho
7.9.42.4,kiṁ tena te priya-janān anusevatāṁ naḥ
7.9.43.1,naivodvije para duratyaya-vaitaraṇyās
7.9.43.2,tvad-vīrya-gāyana-mahāmṛta-magna-cittaḥ
7.9.43.3,śoce tato vimukha-cetasa indriyārtha-
7.9.43.4,māyā-sukhāya bharam udvahato vimūḍhān
7.9.44.1,prāyeṇa deva munayaḥ sva-vimukti-kāmā
7.9.44.2,maunaṁ caranti vijane na parārtha-niṣṭhāḥ
7.9.44.3,naitān vihāya kṛpaṇān vimumukṣa eko
7.9.44.4,nānyaṁ tvad asya śaraṇaṁ bhramato ’nupaśye
7.9.45.1,yan maithunādi-gṛhamedhi-sukhaṁ hi tucchaṁ
7.9.45.2,kaṇḍūyanena karayor iva duḥkha-duḥkham
7.9.45.3,tṛpyanti neha kṛpaṇā bahu-duḥkha-bhājaḥ
7.9.45.4,kaṇḍūtivan manasijaṁ viṣaheta dhīraḥ
7.9.46.1,mauna-vrata-śruta-tapo-’dhyayana-sva-dharma-
7.9.46.2,vyākhyā-raho-japa-samādhaya āpavargyāḥ
7.9.46.3,prāyaḥ paraṁ puruṣa te tv ajitendriyāṇāṁ
7.9.46.4,vārtā bhavanty uta na vātra tu dāmbhikānām
7.9.47.1,rūpe ime sad-asatī tava veda-sṛṣṭe
7.9.47.2,bījāṅkurāv iva na cānyad arūpakasya
7.9.47.3,yuktāḥ samakṣam ubhayatra vicakṣante tvāṁ
7.9.47.4,yogena vahnim iva dāruṣu nānyataḥ syāt
7.9.48.1,tvaṁ vāyur agnir avanir viyad ambu mātrāḥ
7.9.48.2,prāṇendriyāṇi hṛdayaṁ cid anugrahaś ca
7.9.48.3,sarvaṁ tvam eva saguṇo viguṇaś ca bhūman
7.9.48.4,nānyat tvad asty api mano-vacasā niruktam
7.9.49.1,naite guṇā na guṇino mahad-ādayo ye
7.9.49.2,sarve manaḥ prabhṛtayaḥ sahadeva-martyāḥ
7.9.49.3,ādy-antavanta urugāya vidanti hi tvām
7.9.49.4,evaṁ vimṛśya sudhiyo viramanti śabdāt
7.9.50.1,tat te ’rhattama namaḥ stuti-karma-pūjāḥ
7.9.50.2,karma smṛtiś caraṇayoḥ śravaṇaṁ kathāyām
7.9.50.3,saṁsevayā tvayi vineti ṣaḍ-aṅgayā kiṁ
7.9.50.4,bhaktiṁ janaḥ paramahaṁsa-gatau labheta
7.9.51.1,śrī-nārada uvāca
7.9.52.1,śrī-bhagavān uvāca
7.9.53.1,mām aprīṇata āyuṣman
7.9.53.2,darśanaṁ durlabhaṁ hi me
7.9.53.3,dṛṣṭvā māṁ na punar jantur
7.9.53.4,ātmānaṁ taptum arhati
7.9.54.1,prīṇanti hy atha māṁ dhīrāḥ
7.9.54.2,sarva-bhāvena sādhavaḥ
7.9.54.3,śreyas-kāmā mahā-bhāga
7.9.54.4,sarvāsām āśiṣāṁ patim
7.9.55.1,śrī-nārada uvāca
7.10.1.1,śrī-nārada uvāca
7.10.2.1,śrī-prahrāda uvāca
7.10.3.1,bhṛtya-lakṣaṇa-jijñāsur
7.10.3.2,bhaktaṁ kāmeṣv acodayat
7.10.3.3,bhavān saṁsāra-bījeṣu
7.10.3.4,hṛdaya-granthiṣu prabho
7.10.4.1,nānyathā te ’khila-guro
7.10.4.2,ghaṭeta karuṇātmanaḥ
7.10.4.3,yas ta āśiṣa āśāste
7.10.4.4,na sa bhṛtyaḥ sa vai vaṇik
7.10.5.1,āśāsāno na vai bhṛtyaḥ
7.10.5.2,svāminy āśiṣa ātmanaḥ
7.10.5.3,na svāmī bhṛtyataḥ svāmyam
7.10.5.4,icchan yo rāti cāśiṣaḥ
7.10.6.1,ahaṁ tv akāmas tvad-bhaktas
7.10.6.2,tvaṁ ca svāmy anapāśrayaḥ
7.10.6.3,nānyathehāvayor artho
7.10.6.4,rāja-sevakayor iva
7.10.7.1,yadi dāsyasi me kāmān
7.10.7.2,varāṁs tvaṁ varadarṣabha
7.10.7.3,kāmānāṁ hṛdy asaṁrohaṁ
7.10.7.4,bhavatas tu vṛṇe varam
7.10.8.1,indriyāṇi manaḥ prāṇa
7.10.8.2,ātmā dharmo dhṛtir matiḥ
7.10.8.3,hrīḥ śrīs tejaḥ smṛtiḥ satyaṁ
7.10.8.4,yasya naśyanti janmanā
7.10.9.1,vimuñcati yadā kāmān
7.10.9.2,mānavo manasi sthitān
7.10.9.3,tarhy eva puṇḍarīkākṣa
7.10.9.4,bhagavattvāya kalpate
7.10.10.1,oṁ namo bhagavate tubhyaṁ
7.10.10.2,puruṣāya mahātmane
7.10.10.3,haraye ’dbhuta-siṁhāya
7.10.10.4,brahmaṇe paramātmane
7.10.11.1,śrī-bhagavān uvāca
7.10.12.1,kathā madīyā juṣamāṇaḥ priyās tvam
7.10.12.2,āveśya mām ātmani santam ekam
7.10.12.3,sarveṣu bhūteṣv adhiyajñam īśaṁ
7.10.12.4,yajasva yogena ca karma hinvan
7.10.13.1,bhogena puṇyaṁ kuśalena pāpaṁ
7.10.13.2,kalevaraṁ kāla-javena hitvā
7.10.13.3,kīrtiṁ viśuddhāṁ sura-loka-gītāṁ
7.10.13.4,vitāya mām eṣyasi mukta-bandhaḥ
7.10.14.1,ya etat kīrtayen mahyaṁ
7.10.14.2,tvayā gītam idaṁ naraḥ
7.10.14.3,tvāṁ ca māṁ ca smaran kāle
7.10.14.4,karma-bandhāt pramucyate
7.10.15-17.1,śrī-prahrāda uvāca
7.10.18.1,śrī-bhagavān uvāca
7.10.19.1,yatra yatra ca mad-bhaktāḥ
7.10.19.2,praśāntāḥ sama-darśinaḥ
7.10.19.3,sādhavaḥ samudācārās
7.10.19.4,te pūyante ’pi kīkaṭāḥ
7.10.20.1,sarvātmanā na hiṁsanti
7.10.20.2,bhūta-grāmeṣu kiñcana
