ids,sentences
9.8.20.2,kapilākhyam adhokṣajam
9.8.20.3,astaut samāhita-manāḥ
9.8.20.4,prāñjaliḥ praṇato mahān
9.8.21.1,aṁśumān uvāca
9.8.22.1,ye deha-bhājas tri-guṇa-pradhānā
9.8.22.2,guṇān vipaśyanty uta vā tamaś ca
9.8.22.3,yan-māyayā mohita-cetasas tvāṁ
9.8.22.4,viduḥ sva-saṁsthaṁ na bahiḥ-prakāśāḥ
9.8.23.1,taṁ tvāṁ ahaṁ jñāna-ghanaṁ svabhāva-
9.8.23.2,pradhvasta-māyā-guṇa-bheda-mohaiḥ
9.8.23.3,sanandanādyair munibhir vibhāvyaṁ
9.8.23.4,kathaṁ vimūḍhaḥ paribhāvayāmi
9.8.24.1,praśānta māyā-guṇa-karma-liṅgam
9.8.24.2,anāma-rūpaṁ sad-asad-vimuktam
9.8.24.3,jñānopadeśāya gṛhīta-dehaṁ
9.8.24.4,namāmahe tvāṁ puruṣaṁ purāṇam
9.8.25.1,tvan-māyā-racite loke
9.8.25.2,vastu-buddhyā gṛhādiṣu
9.8.25.3,bhramanti kāma-lobherṣyā-
9.8.25.4,moha-vibhrānta-cetasaḥ
9.8.26.1,adya naḥ sarva-bhūtātman
9.8.26.2,kāma-karmendriyāśayaḥ
9.8.26.3,moha-pāśo dṛḍhaś chinno
9.8.26.4,bhagavaṁs tava darśanāt
9.8.27.1,śrī-śuka uvāca
9.8.28.1,śrī-bhagavān uvāca
9.8.29.1,taṁ parikramya śirasā
9.8.29.2,prasādya hayam ānayat
9.8.29.3,sagaras tena paśunā
9.8.29.4,yajña-śeṣaṁ samāpayat
9.8.30.1,rājyam aṁśumate nyasya
9.8.30.2,niḥspṛho mukta-bandhanaḥ
9.8.30.3,aurvopadiṣṭa-mārgeṇa
9.8.30.4,lebhe gatim anuttamām
9.9.1.1,śrī-śuka uvāca
9.9.2.1,dilīpas tat-sutas tadvad
9.9.2.2,aśaktaḥ kālam eyivān
9.9.2.3,bhagīrathas tasya sutas
9.9.2.4,tepe sa sumahat tapaḥ
9.9.3.1,darśayām āsa taṁ devī
9.9.3.2,prasannā varadāsmi te
9.9.3.3,ity uktaḥ svam abhiprāyaṁ
9.9.3.4,śaśaṁsāvanato nṛpaḥ
9.9.4.1,ko ’pi dhārayitā vegaṁ
9.9.4.2,patantyā me mahī-tale
9.9.4.3,anyathā bhū-talaṁ bhittvā
9.9.4.4,nṛpa yāsye rasātalam
9.9.5.1,kiṁ cāhaṁ na bhuvaṁ yāsye
9.9.5.2,narā mayy āmṛjanty agham
9.9.5.3,mṛjāmi tad aghaṁ kvāhaṁ
9.9.5.4,rājaṁs tatra vicintyatām
9.9.6.1,śrī-bhagīratha uvāca
9.9.7.1,dhārayiṣyati te vegaṁ
9.9.7.2,rudras tv ātmā śarīriṇām
9.9.7.3,yasminn otam idaṁ protaṁ
9.9.7.4,viśvaṁ śāṭīva tantuṣu
9.9.8.1,ity uktvā sa nṛpo devaṁ
9.9.8.2,tapasātoṣayac chivam
9.9.8.3,kālenālpīyasā rājaṁs
9.9.8.4,tasyeśaś cāśv atuṣyata
9.9.9.1,tatheti rājñābhihitaṁ
9.9.9.2,sarva-loka-hitaḥ śivaḥ
9.9.9.3,dadhārāvahito gaṅgāṁ
9.9.9.4,pāda-pūta-jalāṁ hareḥ
9.9.10.1,bhagīrathaḥ sa rājarṣir
9.9.10.2,ninye bhuvana-pāvanīm
9.9.10.3,yatra sva-pitṝṇāṁ dehā
9.9.10.4,bhasmībhūtāḥ sma śerate
9.9.11.1,rathena vāyu-vegena
9.9.11.2,prayāntam anudhāvatī
9.9.11.3,deśān punantī nirdagdhān
9.9.11.4,āsiñcat sagarātmajān
9.9.12.1,yaj-jala-sparśa-mātreṇa
9.9.12.2,brahma-daṇḍa-hatā api
9.9.12.3,sagarātmajā divaṁ jagmuḥ
9.9.12.4,kevalaṁ deha-bhasmabhiḥ
9.9.13.1,bhasmībhūtāṅga-saṅgena
9.9.13.2,svar yātāḥ sagarātmajāḥ
9.9.13.3,kiṁ punaḥ śraddhayā devīṁ
9.9.13.4,sevante ye dhṛta-vratāḥ
9.9.14.1,na hy etat param āścaryaṁ
9.9.14.2,svardhunyā yad ihoditam
9.9.14.3,ananta-caraṇāmbhoja-
9.9.14.4,prasūtāyā bhava-cchidaḥ
9.9.15.1,sanniveśya mano yasmiñ
9.9.15.2,chraddhayā munayo ’malāḥ
9.9.15.3,traiguṇyaṁ dustyajaṁ hitvā
9.9.15.4,sadyo yātās tad-ātmatām
9.9.16-17.1,śruto bhagīrathāj jajñe
9.9.16-17.2,tasya nābho ’paro ’bhavat
9.9.16-17.3,sindhudvīpas tatas tasmād
9.9.16-17.4,ayutāyus tato ’bhavat
9.9.18.1,tataḥ sudāsas tat-putro
9.9.18.2,damayantī-patir nṛpaḥ
9.9.18.3,āhur mitrasahaṁ yaṁ vai
9.9.18.4,kalmāṣāṅghrim uta kvacit
9.9.18.5,vasiṣṭha-śāpād rakṣo ’bhūd
9.9.18.6,anapatyaḥ sva-karmaṇā
9.9.19.1,śrī-rājovāca
9.9.20-21.1,śrī-śuka uvāca
9.9.22.1,parivekṣyamāṇaṁ bhagavān
9.9.22.2,vilokyābhakṣyam añjasā
9.9.22.3,rājānam aśapat kruddho
9.9.22.4,rakṣo hy evaṁ bhaviṣyasi
9.9.23-24.1,rakṣaḥ-kṛtaṁ tad viditvā
9.9.23-24.2,cakre dvādaśa-vārṣikam
9.9.23-24.3,so ’py apo-’ñjalim ādāya
9.9.23-24.4,guruṁ śaptuṁ samudyataḥ
9.9.25.1,rākṣasaṁ bhāvam āpannaḥ
9.9.25.2,pāde kalmāṣatāṁ gataḥ
9.9.25.3,vyavāya-kāle dadṛśe
9.9.25.4,vanauko-dampatī dvijau
9.9.26-27.1,kṣudhārto jagṛhe vipraṁ
9.9.26-27.2,tat-patny āhākṛtārthavat
9.9.26-27.3,na bhavān rākṣasaḥ sākṣād
9.9.26-27.4,ikṣvākūṇāṁ mahā-rathaḥ
9.9.28.1,deho ’yaṁ mānuṣo rājan
9.9.28.2,puruṣasyākhilārthadaḥ
9.9.28.3,tasmād asya vadho vīra
9.9.28.4,sarvārtha-vadha ucyate
9.9.29.1,eṣa hi brāhmaṇo vidvāṁs
9.9.29.2,tapaḥ-śīla-guṇānvitaḥ
9.9.29.3,ārirādhayiṣur brahma
9.9.29.4,mahā-puruṣa-saṁjñitam
9.9.29.5,sarva-bhūtātma-bhāvena
9.9.29.6,bhūteṣv antarhitaṁ guṇaiḥ
9.9.30.1,so ’yaṁ brahmarṣi-varyas te
9.9.30.2,rājarṣi-pravarād vibho
9.9.30.3,katham arhati dharma-jña
9.9.30.4,vadhaṁ pitur ivātmajaḥ
9.9.31.1,tasya sādhor apāpasya
9.9.31.2,bhrūṇasya brahma-vādinaḥ
9.9.31.3,kathaṁ vadhaṁ yathā babhror
9.9.31.4,manyate san-mato bhavān
9.9.32.1,yady ayaṁ kriyate bhakṣyas
9.9.32.2,tarhi māṁ khāda pūrvataḥ
9.9.32.3,na jīviṣye vinā yena
9.9.32.4,kṣaṇaṁ ca mṛtakaṁ yathā
9.9.33.1,evaṁ karuṇa-bhāṣiṇyā
9.9.33.2,vilapantyā anāthavat
9.9.33.3,vyāghraḥ paśum ivākhādat
9.9.33.4,saudāsaḥ śāpa-mohitaḥ
9.9.34.1,brāhmaṇī vīkṣya didhiṣuṁ
9.9.34.2,puruṣādena bhakṣitam
9.9.34.3,śocanty ātmānam urvīśam
9.9.34.4,aśapat kupitā satī
9.9.35.1,yasmān me bhakṣitaḥ pāpa
9.9.35.2,kāmārtāyāḥ patis tvayā
9.9.35.3,tavāpi mṛtyur ādhānād
9.9.35.4,akṛta-prajña darśitaḥ
9.9.36.1,evaṁ mitrasahaṁ śaptvā
9.9.36.2,pati-loka-parāyaṇā
9.9.36.3,tad-asthīni samiddhe ’gnau
9.9.36.4,prāsya bhartur gatiṁ gatā
9.9.37.1,viśāpo dvādaśābdānte
9.9.37.2,maithunāya samudyataḥ
9.9.37.3,vijñāpya brāhmaṇī-śāpaṁ
9.9.37.4,mahiṣyā sa nivāritaḥ
9.9.38.1,ata ūrdhvaṁ sa tatyāja
9.9.38.2,strī-sukhaṁ karmaṇāprajāḥ
9.9.38.3,vasiṣṭhas tad-anujñāto
9.9.38.4,madayantyāṁ prajām adhāt
9.9.39.1,sā vai sapta samā garbham
9.9.39.2,abibhran na vyajāyata
9.9.39.3,jaghne ’śmanodaraṁ tasyāḥ
9.9.39.4,so ’śmakas tena kathyate
9.9.40.1,aśmakād bāliko jajñe
9.9.40.2,yaḥ strībhiḥ parirakṣitaḥ
9.9.40.3,nārī-kavaca ity ukto
9.9.40.4,niḥkṣatre mūlako ’bhavat
9.9.41.1,tato daśarathas tasmāt
9.9.41.2,putra aiḍaviḍis tataḥ
9.9.41.3,rājā viśvasaho yasya
9.9.41.4,khaṭvāṅgaś cakravarty abhūt
9.9.42.1,yo devair arthito daityān
9.9.42.2,avadhīd yudhi durjayaḥ
9.9.42.3,muhūrtam āyur jñātvaitya
9.9.42.4,sva-puraṁ sandadhe manaḥ
9.9.43.1,na me brahma-kulāt prāṇāḥ
9.9.43.2,kula-daivān na cātmajāḥ
9.9.43.3,na śriyo na mahī rājyaṁ
9.9.43.4,na dārāś cātivallabhāḥ
9.9.44.1,na bālye ’pi matir mahyam
9.9.44.2,adharme ramate kvacit
9.9.44.3,nāpaśyam uttamaślokād
9.9.44.4,anyat kiñcana vastv aham
9.9.45.1,devaiḥ kāma-varo datto
9.9.45.2,mahyaṁ tri-bhuvaneśvaraiḥ
9.9.45.3,na vṛṇe tam ahaṁ kāmaṁ
9.9.45.4,bhūtabhāvana-bhāvanaḥ
9.9.46.1,ye vikṣiptendriya-dhiyo
9.9.46.2,devās te sva-hṛdi sthitam
9.9.46.3,na vindanti priyaṁ śaśvad
9.9.46.4,ātmānaṁ kim utāpare
9.9.47.1,atheśa-māyā-raciteṣu saṅgaṁ
9.9.47.2,guṇeṣu gandharva-puropameṣu
9.9.47.3,rūḍhaṁ prakṛtyātmani viśva-kartur
9.9.47.4,bhāvena hitvā tam ahaṁ prapadye
9.9.48.1,iti vyavasito buddhyā
9.9.48.2,nārāyaṇa-gṛhītayā
9.9.48.3,hitvānya-bhāvam ajñānaṁ
9.9.48.4,tataḥ svaṁ bhāvam āsthitaḥ
9.9.49.1,yat tad brahma paraṁ sūkṣmam
9.9.49.2,aśūnyaṁ śūnya-kalpitam
9.9.49.3,bhagavān vāsudeveti
9.9.49.4,yaṁ gṛṇanti hi sātvatāḥ
9.10.1.1,śrī-śuka uvāca
9.10.2.1,tasyāpi bhagavān eṣa
9.10.2.2,sākṣād brahmamayo hariḥ
9.10.2.3,aṁśāṁśena caturdhāgāt
9.10.2.4,putratvaṁ prārthitaḥ suraiḥ
9.10.2.5,rāma-lakṣmaṇa-bharata-
9.10.2.6,śatrughnā iti saṁjñayā
9.10.3.1,tasyānucaritaṁ rājann
9.10.3.2,ṛṣibhis tattva-darśibhiḥ
9.10.3.3,śrutaṁ hi varṇitaṁ bhūri
9.10.3.4,tvayā sītā-pater muhuḥ
9.10.4.1,gurv-arthe tyakta-rājyo vyacarad anuvanaṁ padma-padbhyāṁ priyāyāḥ
9.10.4.2,pāṇi-sparśākṣamābhyāṁ mṛjita-patha-rujo yo harīndrānujābhyām
9.10.4.3,vairūpyāc chūrpaṇakhyāḥ priya-viraha-ruṣāropita-bhrū-vijṛmbha-
9.10.4.4,trastābdhir baddha-setuḥ khala-dava-dahanaḥ kosalendro ’vatān naḥ
9.10.5.1,viśvāmitrādhvare yena
9.10.5.2,mārīcādyā niśā-carāḥ
9.10.5.3,paśyato lakṣmaṇasyaiva
9.10.5.4,hatā nairṛta-puṅgavāḥ
9.10.6-7.1,yo loka-vīra-samitau dhanur aiśam ugraṁ
9.10.6-7.2,sītā-svayaṁvara-gṛhe triśatopanītam
9.10.6-7.3,ādāya bāla-gaja-līla ivekṣu-yaṣṭiṁ
9.10.6-7.4,sajjyī-kṛtaṁ nṛpa vikṛṣya babhañja madhye
9.10.8.1,yaḥ satya-pāśa-parivīta-pitur nideśaṁ
9.10.8.2,straiṇasya cāpi śirasā jagṛhe sabhāryaḥ
9.10.8.3,rājyaṁ śriyaṁ praṇayinaḥ suhṛdo nivāsaṁ
9.10.8.4,tyaktvā yayau vanam asūn iva mukta-saṅgaḥ
9.10.9.1,rakṣaḥ-svasur vyakṛta rūpam aśuddha-buddhes
9.10.9.2,tasyāḥ khara-triśira-dūṣaṇa-mukhya-bandhūn
9.10.9.3,jaghne caturdaśa-sahasram apāraṇīya-
9.10.9.4,kodaṇḍa-pāṇir aṭamāna uvāsa kṛcchram
9.10.10.1,sītā-kathā-śravaṇa-dīpita-hṛc-chayena
9.10.10.2,sṛṣṭaṁ vilokya nṛpate daśa-kandhareṇa
9.10.10.3,jaghne ’dbhutaiṇa-vapuṣāśramato ’pakṛṣṭo
9.10.10.4,mārīcam āśu viśikhena yathā kam ugraḥ
9.10.11.1,rakṣo-’dhamena vṛkavad vipine ’samakṣaṁ
9.10.11.2,vaideha-rāja-duhitary apayāpitāyām
9.10.11.3,bhrātrā vane kṛpaṇavat priyayā viyuktaḥ
9.10.11.4,strī-saṅgināṁ gatim iti prathayaṁś cacāra
9.10.12.1,dagdhvātma-kṛtya-hata-kṛtyam ahan kabandhaṁ
9.10.12.2,sakhyaṁ vidhāya kapibhir dayitā-gatiṁ taiḥ
9.10.12.3,buddhvātha vālini hate plavagendra-sainyair
9.10.12.4,velām agāt sa manujo ’ja-bhavārcitāṅghriḥ
9.10.13.1,yad-roṣa-vibhrama-vivṛtta-kaṭākṣa-pāta-
9.10.13.2,sambhrānta-nakra-makaro bhaya-gīrṇa-ghoṣaḥ
9.10.13.3,sindhuḥ śirasy arhaṇaṁ parigṛhya rūpī
9.10.13.4,pādāravindam upagamya babhāṣa etat
9.10.14.1,na tvāṁ vayaṁ jaḍa-dhiyo nu vidāma bhūman
9.10.14.2,kūṭa-stham ādi-puruṣaṁ jagatām adhīśam
9.10.14.3,yat-sattvataḥ sura-gaṇā rajasaḥ prajeśā
9.10.14.4,manyoś ca bhūta-patayaḥ sa bhavān guṇeśaḥ
9.10.15.1,kāmaṁ prayāhi jahi viśravaso ’vamehaṁ
9.10.15.2,trailokya-rāvaṇam avāpnuhi vīra patnīm
9.10.15.3,badhnīhi setum iha te yaśaso vitatyai
9.10.15.4,gāyanti dig-vijayino yam upetya bhūpāḥ
9.10.16.1,baddhvodadhau raghu-patir vividhādri-kūṭaiḥ
9.10.16.2,setuṁ kapīndra-kara-kampita-bhūruhāṅgaiḥ
9.10.16.3,sugrīva-nīla-hanumat-pramukhair anīkair
9.10.16.4,laṅkāṁ vibhīṣaṇa-dṛśāviśad agra-dagdhām
9.10.17.1,sā vānarendra-bala-ruddha-vihāra-koṣṭha-
9.10.17.2,śrī-dvāra-gopura-sado-valabhī-viṭaṅkā
9.10.17.3,nirbhajyamāna-dhiṣaṇa-dhvaja-hema-kumbha-
9.10.17.4,śṛṅgāṭakā gaja-kulair hradinīva ghūrṇā
9.10.18.1,rakṣaḥ-patis tad avalokya nikumbha-kumbha-
9.10.18.2,dhūmrākṣa-durmukha-surāntaka-narāntakādīn
9.10.18.3,putraṁ prahastam atikāya-vikampanādīn
9.10.18.4,sarvānugān samahinod atha kumbhakarṇam
9.10.19.1,tāṁ yātudhāna-pṛtanām asi-śūla-cāpa-
9.10.19.2,prāsarṣṭi-śaktiśara-tomara-khaḍga-durgām
9.10.19.3,sugrīva-lakṣmaṇa-marutsuta-gandhamāda-
9.10.19.4,nīlāṅgadarkṣa-panasādibhir anvito ’gāt
9.10.20.1,te ’nīkapā raghupater abhipatya sarve
9.10.20.2,dvandvaṁ varūtham ibha-patti-rathāśva-yodhaiḥ
9.10.20.3,jaghnur drumair giri-gadeṣubhir aṅgadādyāḥ
9.10.20.4,sītābhimarṣa-hata-maṅgala-rāvaṇeśān
9.10.21.1,rakṣaḥ-patiḥ sva-bala-naṣṭim avekṣya ruṣṭa
9.10.21.2,āruhya yānakam athābhisasāra rāmam
9.10.21.3,svaḥ-syandane dyumati mātalinopanīte
9.10.21.4,vibhrājamānam ahanan niśitaiḥ kṣurapraiḥ
9.10.22.1,rāmas tam āha puruṣāda-purīṣa yan naḥ
9.10.22.2,kāntāsamakṣam asatāpahṛtā śvavat te
9.10.22.3,tyakta-trapasya phalam adya jugupsitasya
9.10.22.4,yacchāmi kāla iva kartur alaṅghya-vīryaḥ
9.10.23.1,evaṁ kṣipan dhanuṣi sandhitam utsasarja
9.10.23.2,bāṇaṁ sa vajram iva tad-dhṛdayaṁ bibheda
9.10.23.3,so ’sṛg vaman daśa-mukhair nyapatad vimānād
9.10.23.4,dhāheti jalpati jane sukṛtīva riktaḥ
9.10.24.1,tato niṣkramya laṅkāyā
9.10.24.2,yātudhānyaḥ sahasraśaḥ
9.10.24.3,mandodaryā samaṁ tatra
9.10.24.4,prarudantya upādravan
9.10.25.1,svān svān bandhūn pariṣvajya
9.10.25.2,lakṣmaṇeṣubhir arditān
9.10.25.3,ruruduḥ susvaraṁ dīnā
9.10.25.4,ghnantya ātmānam ātmanā
9.10.26.1,hā hatāḥ sma vayaṁ nātha
9.10.26.2,loka-rāvaṇa rāvaṇa
9.10.26.3,kaṁ yāyāc charaṇaṁ laṅkā
9.10.26.4,tvad-vihīnā parārditā
9.10.27.1,na vai veda mahā-bhāga
9.10.27.2,bhavān kāma-vaśaṁ gataḥ
9.10.27.3,tejo ’nubhāvaṁ sītāyā
9.10.27.4,yena nīto daśām imām
9.10.28.1,kṛtaiṣā vidhavā laṅkā
9.10.28.2,vayaṁ ca kula-nandana
9.10.28.3,dehaḥ kṛto ’nnaṁ gṛdhrāṇām
9.10.28.4,ātmā naraka-hetave
9.10.29.1,śrī-śuka uvāca
9.10.30.1,tato dadarśa bhagavān
9.10.30.2,aśoka-vanikāśrame
9.10.30.3,kṣāmāṁ sva-viraha-vyādhiṁ
9.10.30.4,śiṁśapā-mūlam-āśritām
9.10.31.1,rāmaḥ priyatamāṁ bhāryāṁ
9.10.31.2,dīnāṁ vīkṣyānvakampata
9.10.31.3,ātma-sandarśanāhlāda-
9.10.31.4,vikasan-mukha-paṅkajām
9.10.32.1,āropyāruruhe yānaṁ
9.10.32.2,bhrātṛbhyāṁ hanumad-yutaḥ
9.10.32.3,vibhīṣaṇāya bhagavān
9.10.32.4,dattvā rakṣo-gaṇeśatām
9.10.32.5,laṅkām āyuś ca kalpāntaṁ
9.10.32.6,yayau cīrṇa-vrataḥ purīm
9.10.33.1,avakīryamāṇaḥ sukusumair
9.10.33.2,lokapālārpitaiḥ pathi
9.10.33.3,upagīyamāna-caritaḥ
9.10.33.4,śatadhṛty-ādibhir mudā
9.10.34.1,go-mūtra-yāvakaṁ śrutvā
9.10.34.2,bhrātaraṁ valkalāmbaram
9.10.34.3,mahā-kāruṇiko ’tapyaj
9.10.34.4,jaṭilaṁ sthaṇḍile-śayam
9.10.35-38.1,bharataḥ prāptam ākarṇya
9.10.35-38.2,paurāmātya-purohitaiḥ
9.10.35-38.3,pāduke śirasi nyasya
9.10.35-38.4,rāmaṁ pratyudyato ’grajam
9.10.39-40.1,pāduke nyasya purataḥ
9.10.39-40.2,prāñjalir bāṣpa-locanaḥ
9.10.39-40.3,tam āśliṣya ciraṁ dorbhyāṁ
9.10.39-40.4,snāpayan netrajair jalaiḥ
9.10.41.1,dhunvanta uttarāsaṅgān
9.10.41.2,patiṁ vīkṣya cirāgatam
9.10.41.3,uttarāḥ kosalā mālyaiḥ
9.10.41.4,kiranto nanṛtur mudā
9.10.42-43.1,pāduke bharato ’gṛhṇāc
9.10.42-43.2,cāmara-vyajanottame
9.10.42-43.3,vibhīṣaṇaḥ sasugrīvaḥ
9.10.42-43.4,śveta-cchatraṁ marut-sutaḥ
9.10.44.1,puṣpaka-stho nutaḥ strībhiḥ
9.10.44.2,stūyamānaś ca vandibhiḥ
9.10.44.3,vireje bhagavān rājan
9.10.44.4,grahaiś candra ivoditaḥ
9.10.45-46.1,bhrātrābhinanditaḥ so ’tha
9.10.45-46.2,sotsavāṁ prāviśat purīm
9.10.45-46.3,praviśya rāja-bhavanaṁ
9.10.45-46.4,guru-patnīḥ sva-mātaram
9.10.47.1,putrān sva-mātaras tās tu
9.10.47.2,prāṇāṁs tanva ivotthitāḥ
9.10.47.3,āropyāṅke ’bhiṣiñcantyo
9.10.47.4,bāṣpaughair vijahuḥ śucaḥ
9.10.48.1,jaṭā nirmucya vidhivat
9.10.48.2,kula-vṛddhaiḥ samaṁ guruḥ
9.10.48.3,abhyaṣiñcad yathaivendraṁ
9.10.48.4,catuḥ-sindhu-jalādibhiḥ
9.10.49.1,evaṁ kṛta-śiraḥ-snānaḥ
9.10.49.2,suvāsāḥ sragvy-alaṅkṛtaḥ
9.10.49.3,svalaṅkṛtaiḥ suvāsobhir
9.10.49.4,bhrātṛbhir bhāryayā babhau
9.10.50.1,agrahīd āsanaṁ bhrātrā
9.10.50.2,praṇipatya prasāditaḥ
9.10.50.3,prajāḥ sva-dharma-niratā
9.10.50.4,varṇāśrama-guṇānvitāḥ
9.10.50.5,jugopa pitṛvad rāmo
9.10.50.6,menire pitaraṁ ca tam
9.10.51.1,tretāyāṁ vartamānāyāṁ
9.10.51.2,kālaḥ kṛta-samo ’bhavat
9.10.51.3,rāme rājani dharma-jñe
9.10.51.4,sarva-bhūta-sukhāvahe
9.10.52.1,vanāni nadyo girayo
9.10.52.2,varṣāṇi dvīpa-sindhavaḥ
9.10.52.3,sarve kāma-dughā āsan
9.10.52.4,prajānāṁ bharatarṣabha
9.10.53.1,nādhi-vyādhi-jarā-glāni-
9.10.53.2,duḥkha-śoka-bhaya-klamāḥ
9.10.53.3,mṛtyuś cānicchatāṁ nāsīd
9.10.53.4,rāme rājany adhokṣaje
9.10.54.1,eka-patnī-vrata-dharo
9.10.54.2,rājarṣi-caritaḥ śuciḥ
9.10.54.3,sva-dharmaṁ gṛha-medhīyaṁ
9.10.54.4,śikṣayan svayam ācarat
9.10.55.1,premṇānuvṛttyā śīlena
9.10.55.2,praśrayāvanatā satī
9.10.55.3,bhiyā hriyā ca bhāva-jñā
9.10.55.4,bhartuḥ sītāharan manaḥ
9.11.1.1,śrī-śuka uvāca
9.11.2.1,hotre ’dadād diśaṁ prācīṁ
9.11.2.2,brahmaṇe dakṣiṇāṁ prabhuḥ
9.11.2.3,adhvaryave pratīcīṁ vā
9.11.2.4,uttarāṁ sāmagāya saḥ
9.11.3.1,ācāryāya dadau śeṣāṁ
9.11.3.2,yāvatī bhūs tad-antarā
9.11.3.3,manyamāna idaṁ kṛtsnaṁ
9.11.3.4,brāhmaṇo ’rhati niḥspṛhaḥ
9.11.4.1,ity ayaṁ tad-alaṅkāra-
9.11.4.2,vāsobhyām avaśeṣitaḥ
9.11.4.3,tathā rājñy api vaidehī
9.11.4.4,saumaṅgalyāvaśeṣitā
9.11.5.1,te tu brāhmaṇa-devasya
9.11.5.2,vātsalyaṁ vīkṣya saṁstutam
9.11.5.3,prītāḥ klinna-dhiyas tasmai
9.11.5.4,pratyarpyedaṁ babhāṣire
9.11.6.1,aprattaṁ nas tvayā kiṁ nu
9.11.6.2,bhagavan bhuvaneśvara
9.11.6.3,yan no ’ntar-hṛdayaṁ viśya
9.11.6.4,tamo haṁsi sva-rociṣā
9.11.7.1,namo brahmaṇya-devāya
9.11.7.2,rāmāyākuṇṭha-medhase
9.11.7.3,uttamaśloka-dhuryāya
9.11.7.4,nyasta-daṇḍārpitāṅghraye
9.11.8.1,kadācil loka-jijñāsur
9.11.8.2,gūḍho rātryām alakṣitaḥ
9.11.8.3,caran vāco ’śṛṇod rāmo
9.11.8.4,bhāryām uddiśya kasyacit
9.11.9.1,nāhaṁ bibharmi tvāṁ duṣṭām
9.11.9.2,asatīṁ para-veśma-gām
9.11.9.3,straiṇo hi bibhṛyāt sītāṁ
9.11.9.4,rāmo nāhaṁ bhaje punaḥ
9.11.10.1,iti lokād bahu-mukhād
9.11.10.2,durārādhyād asaṁvidaḥ
9.11.10.3,patyā bhītena sā tyaktā
9.11.10.4,prāptā prācetasāśramam
9.11.11.1,antarvatny āgate kāle
9.11.11.2,yamau sā suṣuve sutau
9.11.11.3,kuśo lava iti khyātau
9.11.11.4,tayoś cakre kriyā muniḥ
9.11.12.1,aṅgadaś citraketuś ca
9.11.12.2,lakṣmaṇasyātmajau smṛtau
9.11.12.3,takṣaḥ puṣkala ity āstāṁ
9.11.12.4,bharatasya mahīpate
9.11.13-14.1,subāhuḥ śrutasenaś ca
9.11.13-14.2,śatrughnasya babhūvatuḥ
9.11.13-14.3,gandharvān koṭiśo jaghne
9.11.13-14.4,bharato vijaye diśām
9.11.15.1,munau nikṣipya tanayau
9.11.15.2,sītā bhartrā vivāsitā
9.11.15.3,dhyāyantī rāma-caraṇau
9.11.15.4,vivaraṁ praviveśa ha
9.11.16.1,tac chrutvā bhagavān rāmo
9.11.16.2,rundhann api dhiyā śucaḥ
9.11.16.3,smaraṁs tasyā guṇāṁs tāṁs tān
9.11.16.4,nāśaknod roddhum īśvaraḥ
9.11.17.1,strī-puṁ-prasaṅga etādṛk
9.11.17.2,sarvatra trāsam-āvahaḥ
9.11.17.3,apīśvarāṇāṁ kim uta
9.11.17.4,grāmyasya gṛha-cetasaḥ
9.11.18.1,tata ūrdhvaṁ brahmacaryaṁ
9.11.18.2,dhāryann ajuhot prabhuḥ
9.11.18.3,trayodaśābda-sāhasram
9.11.18.4,agnihotram akhaṇḍitam
9.11.19.1,smaratāṁ hṛdi vinyasya
9.11.19.2,viddhaṁ daṇḍaka-kaṇṭakaiḥ
9.11.19.3,sva-pāda-pallavaṁ rāma
9.11.19.4,ātma-jyotir agāt tataḥ
9.11.20.1,nedaṁ yaśo raghupateḥ sura-yācñayātta-
9.11.20.2,līlā-tanor adhika-sāmya-vimukta-dhāmnaḥ
9.11.20.3,rakṣo-vadho jaladhi-bandhanam astra-pūgaiḥ
9.11.20.4,kiṁ tasya śatru-hanane kapayaḥ sahāyāḥ
9.11.21.1,yasyāmalaṁ nṛpa-sadaḥsu yaśo ’dhunāpi
9.11.21.2,gāyanty agha-ghnam ṛṣayo dig-ibhendra-paṭṭam
9.11.21.3,taṁ nākapāla-vasupāla-kirīṭa-juṣṭa-
9.11.21.4,pādāmbujaṁ raghupatiṁ śaraṇaṁ prapadye
9.11.22.1,sa yaiḥ spṛṣṭo ’bhidṛṣṭo vā
9.11.22.2,saṁviṣṭo ’nugato ’pi vā
9.11.22.3,kosalās te yayuḥ sthānaṁ
9.11.22.4,yatra gacchanti yoginaḥ
9.11.23.1,puruṣo rāma-caritaṁ
9.11.23.2,śravaṇair upadhārayan
9.11.23.3,ānṛśaṁsya-paro rājan
9.11.23.4,karma-bandhair vimucyate
9.11.24.1,śrī-rājovāca
9.11.25.1,śrī-bādarāyaṇir uvāca
9.11.26.1,āsikta-mārgāṁ gandhodaiḥ
9.11.26.2,kariṇāṁ mada-śīkaraiḥ
9.11.26.3,svāminaṁ prāptam ālokya
9.11.26.4,mattāṁ vā sutarām iva
9.11.27.1,prāsāda-gopura-sabhā-
9.11.27.2,caitya-deva-gṛhādiṣu
9.11.27.3,vinyasta-hema-kalaśaiḥ
9.11.27.4,patākābhiś ca maṇḍitām
9.11.28.1,pūgaiḥ savṛntai rambhābhiḥ
9.11.28.2,paṭṭikābhiḥ suvāsasām
9.11.28.3,ādarśair aṁśukaiḥ sragbhiḥ
9.11.28.4,kṛta-kautuka-toraṇām
9.11.29.1,tam upeyus tatra tatra
9.11.29.2,paurā arhaṇa-pāṇayaḥ
