ids,sentences
11.17.38.4,nānyathāmat-paraś caret
11.17.39.1,gṛhārthī sadṛśīṁ bhāryām
11.17.39.2,udvahed ajugupsitām
11.17.39.3,yavīyasīṁ tu vayasā
11.17.39.4,yāṁ sa-varṇām anu kramāt
11.17.40.1,ijyādhyayana-dānāni
11.17.40.2,sarveṣāṁ ca dvi-janmanām
11.17.40.3,pratigraho ’dhyāpanaṁ ca
11.17.40.4,brāhmaṇasyaiva yājanam
11.17.41.1,pratigrahaṁ manyamānas
11.17.41.2,tapas-tejo-yaśo-nudam
11.17.41.3,anyābhyām eva jīveta
11.17.41.4,śilair vā doṣa-dṛk tayoḥ
11.17.42.1,brāhmaṇasya hi deho ’yaṁ
11.17.42.2,kṣudra-kāmāya neṣyate
11.17.42.3,kṛcchrāya tapase ceha
11.17.42.4,pretyānanta-sukhāya ca
11.17.43.1,śiloñcha-vṛttyā parituṣṭa-citto
11.17.43.2,dharmaṁ mahāntaṁ virajaṁ juṣāṇaḥ
11.17.43.3,mayy arpitātmā gṛha eva tiṣṭhan
11.17.43.4,nāti-prasaktaḥ samupaiti śāntim
11.17.44.1,samuddharanti ye vipraṁ
11.17.44.2,sīdantaṁ mat-parāyaṇam
11.17.44.3,tān uddhariṣye na cirād
11.17.44.4,āpadbhyo naur ivārṇavāt
11.17.45.1,sarvāḥ samuddhared rājā
11.17.45.2,piteva vyasanāt prajāḥ
11.17.45.3,ātmānam ātmanā dhīro
11.17.45.4,yathā gaja-patir gajān
11.17.46.1,evaṁ-vidho nara-patir
11.17.46.2,vimānenārka-varcasā
11.17.46.3,vidhūyehāśubhaṁ kṛtsnam
11.17.46.4,indreṇa saha modate
11.17.47.1,sīdan vipro vaṇig-vṛttyā
11.17.47.2,paṇyair evāpadaṁ taret
11.17.47.3,khaḍgena vāpadākrānto
11.17.47.4,na śva-vṛttyā kathañcana
11.17.48.1,vaiśya-vṛttyā tu rājanyo
11.17.48.2,jīven mṛgayayāpadi
11.17.48.3,cared vā vipra-rūpeṇa
11.17.48.4,na śva-vṛttyā kathañcana
11.17.49.1,śūdra-vṛttiṁ bhajed vaiśyaḥ
11.17.49.2,śūdraḥ kāru-kaṭa-kriyām
11.17.49.3,kṛcchrān mukto na garhyeṇa
11.17.49.4,vṛttiṁ lipseta karmaṇā
11.17.50.1,vedādhyāya-svadhā-svāhā-
11.17.50.2,baly-annādyair yathodayam
11.17.50.3,devarṣi-pitṛ-bhūtāni
11.17.50.4,mad-rūpāṇy anv-ahaṁ yajet
11.17.51.1,yadṛcchayopapannena
11.17.51.2,śuklenopārjitena vā
11.17.51.3,dhanenāpīḍayan bhṛtyān
11.17.51.4,nyāyenaivāharet kratūn
11.17.52.1,kuṭumbeṣu na sajjeta
11.17.52.2,na pramādyet kuṭumby api
11.17.52.3,vipaścin naśvaraṁ paśyed
11.17.52.4,adṛṣṭam api dṛṣṭa-vat
11.17.53.1,putra-dārāpta-bandhūnāṁ
11.17.53.2,saṅgamaḥ pāntha-saṅgamaḥ
11.17.53.3,anu-dehaṁ viyanty ete
11.17.53.4,svapno nidrānugo yathā
11.17.54.1,itthaṁ parimṛśan mukto
11.17.54.2,gṛheṣv atithi-vad vasan
11.17.54.3,na gṛhair anubadhyeta
11.17.54.4,nirmamo nirahaṅkṛtaḥ
11.17.55.1,karmabhir gṛha-medhīyair
11.17.55.2,iṣṭvā mām eva bhaktimān
11.17.55.3,tiṣṭhed vanaṁ vopaviśet
11.17.55.4,prajāvān vā parivrajet
11.17.56.1,yas tv āsakta-matir gehe
11.17.56.2,putra-vittaiṣaṇāturaḥ
11.17.56.3,straiṇaḥ kṛpaṇa-dhīr mūḍho
11.17.56.4,mamāham iti badhyate
11.17.57.1,aho me pitarau vṛddhau
11.17.57.2,bhāryā bālātmajātmajāḥ
11.17.57.3,anāthā mām ṛte dīnāḥ
11.17.57.4,kathaṁ jīvanti duḥkhitāḥ
11.17.58.1,evaṁ gṛhāśayākṣipta-
11.17.58.2,hṛdayo mūḍha-dhīr ayam
11.17.58.3,atṛptas tān anudhyāyan
11.17.58.4,mṛto ’ndhaṁ viśate tamaḥ
11.18.1.1,śrī-bhagavān uvāca
11.18.2.1,kanda-mūla-phalair vanyair
11.18.2.2,medhyair vṛttiṁ prakalpayet
11.18.2.3,vasīta valkalaṁ vāsas
11.18.2.4,tṛṇa-parṇājināni vā
11.18.3.1,keśa-roma-nakha-śmaśru-
11.18.3.2,malāni bibhṛyād dataḥ
11.18.3.3,na dhāved apsu majjeta
11.18.3.4,tri kālaṁ sthaṇḍile-śayaḥ
11.18.4.1,grīṣme tapyeta pañcāgnīn
11.18.4.2,varṣāsv āsāra-ṣāḍ jale
11.18.4.3,ākaṇtha-magnaḥ śiśira
11.18.4.4,evaṁ vṛttas tapaś caret
11.18.5.1,agni-pakvaṁ samaśnīyāt
11.18.5.2,kāla-pakvam athāpi vā
11.18.5.3,ulūkhalāśma-kuṭṭo vā
11.18.5.4,dantolūkhala eva vā
11.18.6.1,svayaṁ sañcinuyāt sarvam
11.18.6.2,ātmano vṛtti-kāraṇam
11.18.6.3,deśa-kāla-balābhijño
11.18.6.4,nādadītānyadāhṛtam
11.18.7.1,vanyaiś caru-puroḍāśair
11.18.7.2,nirvapet kāla-coditān
11.18.7.3,na tu śrautena paśunā
11.18.7.4,māṁ yajeta vanāśramī
11.18.8.1,agnihotraṁ ca darśaś ca
11.18.8.2,paurṇamāsaś ca pūrva-vat
11.18.8.3,cāturmāsyāni ca muner
11.18.8.4,āmnātāni ca naigamaiḥ
11.18.9.1,evaṁ cīrṇena tapasā
11.18.9.2,munir dhamani-santataḥ
11.18.9.3,māṁ tapo-mayam ārādhya
11.18.9.4,ṛṣi-lokād upaiti mām
11.18.10.1,yas tv etat kṛcchrataś cīrṇaṁ
11.18.10.2,tapo niḥśreyasaṁ mahat
11.18.10.3,kāmāyālpīyase yuñjyād
11.18.10.4,bāliśaḥ ko ’paras tataḥ
11.18.11.1,yadāsau niyame ’kalpo
11.18.11.2,jarayā jāta-vepathuḥ
11.18.11.3,ātmany agnīn samāropya
11.18.11.4,mac-citto ’gniṁ samāviśet
11.18.12.1,yadā karma-vipākeṣu
11.18.12.2,lokeṣu nirayātmasu
11.18.12.3,virāgo jāyate samyaṅ
11.18.12.4,nyastāgniḥ pravrajet tataḥ
11.18.13.1,iṣṭvā yathopadeśaṁ māṁ
11.18.13.2,dattvā sarva-svam ṛtvije
11.18.13.3,agnīn sva-prāṇa āveśya
11.18.13.4,nirapekṣaḥ parivrajet
11.18.14.1,viprasya vai sannyasato
11.18.14.2,devā dārādi-rūpiṇaḥ
11.18.14.3,vighnān kurvanty ayaṁ hy asmān
11.18.14.4,ākramya samiyāt param
11.18.15.1,bibhṛyāc cen munir vāsaḥ
11.18.15.2,kaupīnācchādanaṁ param
11.18.15.3,tyaktaṁ na daṇḍa-pātrābhyām
11.18.15.4,anyat kiñcid anāpadi
11.18.16.1,dṛṣṭi-pūtaṁ nyaset pādaṁ
11.18.16.2,vastra-pūtaṁ pibej jalam
11.18.16.3,satya-pūtāṁ vaded vācaṁ
11.18.16.4,manaḥ-pūtaṁ samācaret
11.18.17.1,maunānīhānilāyāmā
11.18.17.2,daṇḍā vāg-deha-cetasām
11.18.17.3,na hy ete yasya santy aṅga
11.18.17.4,veṇubhir na bhaved yatiḥ
11.18.18.1,bhikṣāṁ caturṣu varṇeṣu
11.18.18.2,vigarhyān varjayaṁś caret
11.18.18.3,saptāgārān asaṅkḷptāṁs
11.18.18.4,tuṣyel labdhena tāvatā
11.18.19.1,bahir jalāśayaṁ gatvā
11.18.19.2,tatropaspṛśya vāg-yataḥ
11.18.19.3,vibhajya pāvitaṁ śeṣaṁ
11.18.19.4,bhuñjītāśeṣam āhṛtam
11.18.20.1,ekaś caren mahīm etāṁ
11.18.20.2,niḥsaṅgaḥ saṁyatendriyaḥ
11.18.20.3,ātma-krīḍa ātma-rata
11.18.20.4,ātma-vān sama-darśanaḥ
11.18.21.1,vivikta-kṣema-śaraṇo
11.18.21.2,mad-bhāva-vimalāśayaḥ
11.18.21.3,ātmānaṁ cintayed ekam
11.18.21.4,abhedena mayā muniḥ
11.18.22.1,anvīkṣetātmano bandhaṁ
11.18.22.2,mokṣaṁ ca jñāna-niṣṭhayā
11.18.22.3,bandha indriya-vikṣepo
11.18.22.4,mokṣa eṣāṁ ca saṁyamaḥ
11.18.23.1,tasmān niyamya ṣaḍ-vargaṁ
11.18.23.2,mad-bhāvena caren muniḥ
11.18.23.3,viraktaḥ kṣudra-kāmebhyo
11.18.23.4,labdhvātmani sukhaṁ mahat
11.18.24.1,pura-grāma-vrajān sārthān
11.18.24.2,bhikṣārthaṁ praviśaṁś caret
11.18.24.3,puṇya-deśa-saric-chaila-
11.18.24.4,vanāśrama-vatīṁ mahīm
11.18.25.1,vānaprasthāśrama-padeṣv
11.18.25.2,abhīkṣṇaṁ bhaikṣyam ācaret
11.18.25.3,saṁsidhyaty āśv asammohaḥ
11.18.25.4,śuddha-sattvaḥ śilāndhasā
11.18.26.1,naitad vastutayā paśyed
11.18.26.2,dṛśyamānaṁ vinaśyati
11.18.26.3,asakta-citto viramed
11.18.26.4,ihāmutra-cikīrṣitāt
11.18.27.1,yad etad ātmani jagan
11.18.27.2,mano-vāk-prāṇa-saṁhatam
11.18.27.3,sarvaṁ māyeti tarkeṇa
11.18.27.4,sva-sthas tyaktvā na tat smaret
11.18.28.1,jñāna-niṣṭho virakto vā
11.18.28.2,mad-bhakto vānapekṣakaḥ
11.18.28.3,sa-liṅgān āśramāṁs tyaktvā
11.18.28.4,cared avidhi-gocaraḥ
11.18.29.1,budho bālaka-vat krīḍet
11.18.29.2,kuśalo jaḍa-vac caret
11.18.29.3,vaded unmatta-vad vidvān
11.18.29.4,go-caryāṁ naigamaś caret
11.18.30.1,veda-vāda-rato na syān
11.18.30.2,na pāṣaṇḍī na haitukaḥ
11.18.30.3,śuṣka-vāda-vivāde na
11.18.30.4,kañcit pakṣaṁ samāśrayet
11.18.31.1,nodvijeta janād dhīro
11.18.31.2,janaṁ codvejayen na tu
11.18.31.3,ati-vādāṁs titikṣeta
11.18.31.4,nāvamanyeta kañcana
11.18.31.5,deham uddiśya paśu-vad
11.18.31.6,vairaṁ kuryān na kenacit
11.18.32.1,eka eva paro hy ātmā
11.18.32.2,bhūteṣv ātmany avasthitaḥ
11.18.32.3,yathendur uda-pātreṣu
11.18.32.4,bhūtāny ekātmakāni ca
11.18.33.1,alabdhvā na viṣīdeta
11.18.33.2,kāle kāle ’śanaṁ kvacit
11.18.33.3,labdhvā na hṛṣyed dhṛtimān
11.18.33.4,ubhayaṁ daiva-tantritam
11.18.34.1,āhārārthaṁ samīheta
11.18.34.2,yuktaṁ tat-prāṇa-dhāraṇam
11.18.34.3,tattvaṁ vimṛśyate tena
11.18.34.4,tad vijñāya vimucyate
11.18.35.1,yadṛcchayopapannānnam
11.18.35.2,adyāc chreṣṭham utāparam
11.18.35.3,tathā vāsas tathā śayyāṁ
11.18.35.4,prāptaṁ prāptaṁ bhajen muniḥ
11.18.36.1,śaucam ācamanaṁ snānaṁ
11.18.36.2,na tu codanayā caret
11.18.36.3,anyāṁś ca niyamāñ jñānī
11.18.36.4,yathāhaṁ līlayeśvaraḥ
11.18.37.1,na hi tasya vikalpākhyā
11.18.37.2,yā ca mad-vīkṣayā hatā
11.18.37.3,ā-dehāntāt kvacit khyātis
11.18.37.4,tataḥ sampadyate mayā
11.18.38.1,duḥkhodarkeṣu kāmeṣu
11.18.38.2,jāta-nirveda ātmavān
11.18.38.3,ajijñāsita-mad-dharmo
11.18.38.4,muniṁ gurum upavrajet
11.18.39.1,tāvat paricared bhaktaḥ
11.18.39.2,śraddhāvān anasūyakaḥ
11.18.39.3,yāvad brahma vijānīyān
11.18.39.4,mām eva gurum ādṛtaḥ
11.18.40-41.1,yas tv asaṁyata-ṣaḍ-vargaḥ
11.18.40-41.2,pracaṇḍendriya-sārathiḥ
11.18.40-41.3,jñāna-vairāgya-rahitas
11.18.40-41.4,tridaṇḍam upajīvati
11.18.42.1,bhikṣor dharmaḥ śamo ’hiṁsā
11.18.42.2,tapa īkṣā vanaukasaḥ
11.18.42.3,gṛhiṇo bhūta-rakṣejyā
11.18.42.4,dvijasyācārya-sevanam
11.18.43.1,brahmacaryaṁ tapaḥ śaucaṁ
11.18.43.2,santoṣo bhūta-sauhṛdam
11.18.43.3,gṛhasthasyāpy ṛtau gantuḥ
11.18.43.4,sarveṣāṁ mad-upāsanam
11.18.44.1,iti māṁ yaḥ sva-dharmeṇa
11.18.44.2,bhajen nityam ananya-bhāk
11.18.44.3,sarva-bhūteṣu mad-bhāvo
11.18.44.4,mad-bhaktiṁ vindate dṛḍhām
11.18.45.1,bhaktyoddhavānapāyinyā
11.18.45.2,sarva-loka-maheśvaram
11.18.45.3,sarvotpatty-apyayaṁ brahma
11.18.45.4,kāraṇaṁ mopayāti saḥ
11.18.46.1,iti sva-dharma-nirṇikta-
11.18.46.2,sattvo nirjñāta-mad-gatiḥ
11.18.46.3,jñāna-vijñāna-sampanno
11.18.46.4,na cirāt samupaiti mām
11.18.47.1,varṇāśramavatāṁ dharma
11.18.47.2,eṣa ācāra-lakṣaṇaḥ
11.18.47.3,sa eva mad-bhakti-yuto
11.18.47.4,niḥśreyasa-karaḥ paraḥ
11.18.48.1,etat te ’bhihitaṁ sādho
11.18.48.2,bhavān pṛcchati yac ca mām
11.18.48.3,yathā sva-dharma-saṁyukto
11.18.48.4,bhakto māṁ samiyāt param
11.19.1.1,śrī-bhagavān uvāca
11.19.2.1,jñāninas tv aham eveṣṭaḥ
11.19.2.2,svārtho hetuś ca sammataḥ
11.19.2.3,svargaś caivāpavargaś ca
11.19.2.4,nānyo ’rtho mad-ṛte priyaḥ
11.19.3.1,jñāna-vijñāna-saṁsiddhāḥ
11.19.3.2,padaṁ śreṣṭhaṁ vidur mama
11.19.3.3,jñānī priyatamo ’to me
11.19.3.4,jñānenāsau bibharti mām
11.19.4.1,tapas tīrthaṁ japo dānaṁ
11.19.4.2,pavitrāṇītarāṇi ca
11.19.4.3,nālaṁ kurvanti tāṁ siddhiṁ
11.19.4.4,yā jñāna-kalayā kṛtā
11.19.5.1,tasmāj jñānena sahitaṁ
11.19.5.2,jñātvā svātmānam uddhava
11.19.5.3,jñāna-vijñāna-sampanno
11.19.5.4,bhaja māṁ bhakti-bhāvataḥ
11.19.6.1,jñāna-vijñāna-yajñena
11.19.6.2,mām iṣṭvātmānam ātmani
11.19.6.3,sarva-yajña-patiṁ māṁ vai
11.19.6.4,saṁsiddhiṁ munayo ’gaman
11.19.7.1,tvayy uddhavāśrayati yas tri-vidho vikāro
11.19.7.2,māyāntarāpatati nādy-apavargayor yat
11.19.7.3,janmādayo ’sya yad amī tava tasya kiṁ syur
11.19.7.4,ādy-antayor yad asato ’sti tad eva madhye
11.19.8.1,śrī-uddhava uvāca
11.19.9.1,tāpa-trayeṇābhihatasya ghore
11.19.9.2,santapyamānasya bhavādhvanīśa
11.19.9.3,paśyāmi nānyac charaṇaṁ tavāṅghri-
11.19.9.4,dvandvātapatrād amṛtābhivarṣāt
11.19.10.1,daṣṭaṁ janaṁ sampatitaṁ bile ’smin
11.19.10.2,kālāhinā kṣudra-sukhoru-tarṣam
11.19.10.3,samuddharainaṁ kṛpayāpavargyair
11.19.10.4,vacobhir āsiñca mahānubhāva
11.19.11.1,śrī-bhagavān uvāca
11.19.12.1,nivṛtte bhārate yuddhe
11.19.12.2,suhṛn-nidhana-vihvalaḥ
11.19.12.3,śrutvā dharmān bahūn paścān
11.19.12.4,mokṣa-dharmān apṛcchata
11.19.13.1,tān ahaṁ te ’bhidhāsyāmi
11.19.13.2,deva-vrata-mukhāc chrutān
11.19.13.3,jñāna-vairāgya-vijñāna-
11.19.13.4,śraddhā-bhakty-upabṛṁhitān
11.19.14.1,navaikādaśa pañca trīn
11.19.14.2,bhāvān bhūteṣu yena vai
11.19.14.3,īkṣetāthaikam apy eṣu
11.19.14.4,taj jñānaṁ mama niścitam
11.19.15.1,etad eva hi vijñānaṁ
11.19.15.2,na tathaikena yena yat
11.19.15.3,sthity-utpatty-apyayān paśyed
11.19.15.4,bhāvānāṁ tri-guṇātmanām
11.19.16.1,ādāv ante ca madhye ca
11.19.16.2,sṛjyāt sṛjyaṁ yad anviyāt
11.19.16.3,punas tat-pratisaṅkrāme
11.19.16.4,yac chiṣyeta tad eva sat
11.19.17.1,śrutiḥ pratyakṣam aitihyam
11.19.17.2,anumānaṁ catuṣṭayam
11.19.17.3,pramāṇeṣv anavasthānād
11.19.17.4,vikalpāt sa virajyate
11.19.18.1,karmaṇāṁ pariṇāmitvād
11.19.18.2,ā-viriñcyād amaṅgalam
11.19.18.3,vipaścin naśvaraṁ paśyed
11.19.18.4,adṛṣṭam api dṛṣṭa-vat
11.19.19.1,bhakti-yogaḥ puraivoktaḥ
11.19.19.2,prīyamāṇāya te ’nagha
11.19.19.3,punaś ca kathayiṣyāmi
11.19.19.4,mad-bhakteḥ kāraṇaṁ paraṁ
11.19.20-24.1,śraddhāmṛta-kathāyāṁ me
11.19.20-24.2,śaśvan mad-anukīrtanam
11.19.20-24.3,pariniṣṭhā ca pūjāyāṁ
11.19.20-24.4,stutibhiḥ stavanaṁ mama
11.19.25.1,yadātmany arpitaṁ cittaṁ
11.19.25.2,śāntaṁ sattvopabṛṁhitam
11.19.25.3,dharmaṁ jñānaṁ sa vairāgyam
11.19.25.4,aiśvaryaṁ cābhipadyate
11.19.26.1,yad arpitaṁ tad vikalpe
11.19.26.2,indriyaiḥ paridhāvati
11.19.26.3,rajas-valaṁ cāsan-niṣṭhaṁ
11.19.26.4,cittaṁ viddhi viparyayam
11.19.27.1,dharmo mad-bhakti-kṛt prokto
11.19.27.2,jñānaṁ caikātmya-darśanam
11.19.27.3,guṇesv asaṅgo vairāgyam
11.19.27.4,aiśvaryaṁ cāṇimādayaḥ
11.19.28-32.1,śrī-uddhava uvāca
11.19.33-35.1,śrī-bhagavān uvāca
11.19.36-39.1,śamo man-niṣṭhatā buddher
11.19.36-39.2,dama indriya-saṁyamaḥ
11.19.36-39.3,titikṣā duḥkha-sammarṣo
11.19.36-39.4,jihvopastha-jayo dhṛtiḥ
11.19.40-45.1,bhago ma aiśvaro bhāvo
11.19.40-45.2,lābho mad-bhaktir uttamaḥ
11.19.40-45.3,vidyātmani bhidā-bādho
11.19.40-45.4,jugupsā hrīr akarmasu
11.20.1.1,śrī-uddhava uvāca
11.20.2.1,varṇāśrama-vikalpaṁ ca
11.20.2.2,pratilomānulomajam
11.20.2.3,dravya-deśa-vayaḥ-kālān
11.20.2.4,svargaṁ narakam eva ca
11.20.3.1,guṇa-doṣa-bhidā-dṛṣṭim
11.20.3.2,antareṇa vacas tava
11.20.3.3,niḥśreyasaṁ kathaṁ nṝṇāṁ
11.20.3.4,niṣedha-vidhi-lakṣaṇam
11.20.4.1,pitṛ-deva-manuṣyānāṁ
11.20.4.2,vedaś cakṣus taveśvara
11.20.4.3,śreyas tv anupalabdhe ’rthe
11.20.4.4,sādhya-sādhanayor api
11.20.5.1,guṇa-doṣa-bhidā-dṛṣṭir
11.20.5.2,nigamāt te na hi svataḥ
11.20.5.3,nigamenāpavādaś ca
11.20.5.4,bhidāyā iti ha bhramaḥ
11.20.6.1,śrī-bhagavān uvāca
11.20.7.1,nirviṇṇānāṁ jñāna-yogo
11.20.7.2,nyāsinām iha karmasu
11.20.7.3,teṣv anirviṇṇa-cittānāṁ
11.20.7.4,karma-yogas tu kāminām
11.20.9.1,tāvat karmāṇi kurvīta
11.20.9.2,na nirvidyeta yāvatā
11.20.9.3,mat-kathā-śravaṇādau vā
11.20.9.4,śraddhā yāvan na jāyate
11.20.10.1,sva-dharma-stho yajan yajñair
11.20.10.2,anāśīḥ-kāma uddhava
11.20.10.3,na yāti svarga-narakau
11.20.10.4,yady anyan na samācaret
11.20.11.1,asmiḻ loke vartamānaḥ
11.20.11.2,sva-dharma-stho ’naghaḥ śuciḥ
11.20.11.3,jñānaṁ viśuddham āpnoti
11.20.11.4,mad-bhaktiṁ vā yadṛcchayā
11.20.12.1,svargiṇo ’py etam icchanti
11.20.12.2,lokaṁ nirayiṇas tathā
11.20.12.3,sādhakaṁ jñāna-bhaktibhyām
11.20.12.4,ubhayaṁ tad-asādhakam
11.20.13.1,na naraḥ svar-gatiṁ kāṅkṣen
11.20.13.2,nārakīṁ vā vicakṣaṇaḥ
11.20.13.3,nemaṁ lokaṁ ca kāṅkṣeta
11.20.13.4,dehāveśāt pramādyati
11.20.14.1,etad vidvān purā mṛtyor
11.20.14.2,abhavāya ghaṭeta saḥ
11.20.14.3,apramatta idaṁ jñātvā
11.20.14.4,martyam apy artha-siddhi-dam
11.20.15.1,chidyamānaṁ yamair etaiḥ
11.20.15.2,kṛta-nīḍaṁ vanaspatim
11.20.15.3,khagaḥ sva-ketam utsṛjya
11.20.15.4,kṣemaṁ yāti hy alampaṭaḥ
11.20.16.1,aho-rātraiś chidyamānaṁ
11.20.16.2,buddhvāyur bhaya-vepathuḥ
11.20.16.3,mukta-saṅgaḥ paraṁ buddhvā
11.20.16.4,nirīha upaśāmyati
11.20.17.1,nṛ-deham ādyaṁ su-labhaṁ su-durlabhaṁ
11.20.17.2,plavaṁ su-kalpaṁ guru-karṇadhāram
11.20.17.3,mayānukūlena nabhasvateritaṁ
11.20.17.4,pumān bhavābdhiṁ na taret sa ātma-hā
11.20.18.1,yadārambheṣu nirviṇṇo
11.20.18.2,viraktaḥ saṁyatendriyaḥ
11.20.18.3,abhyāsenātmano yogī
11.20.18.4,dhārayed acalaṁ manaḥ
11.20.19.1,dhāryamāṇaṁ mano yarhi
11.20.19.2,bhrāmyad āśv anavasthitam
11.20.19.3,atandrito ’nurodhena
11.20.19.4,mārgeṇātma-vaśaṁ nayet
11.20.20.1,mano-gatiṁ na visṛjej
11.20.20.2,jita-prāṇo jitendriyaḥ
11.20.20.3,sattva-sampannayā buddhyā
11.20.20.4,mana ātma-vaśaṁ nayet
11.20.21.1,eṣa vai paramo yogo
11.20.21.2,manasaḥ saṅgrahaḥ smṛtaḥ
11.20.21.3,hṛdaya-jñatvam anvicchan
11.20.21.4,damyasyevārvato muhuḥ
11.20.22.1,sāṅkhyena sarva-bhāvānāṁ
11.20.22.2,pratilomānulomataḥ
11.20.22.3,bhavāpyayāv anudhyāyen
11.20.22.4,mano yāvat prasīdati
11.20.23.1,nirviṇṇasya viraktasya
11.20.23.2,puruṣasyokta-vedinaḥ
11.20.23.3,manas tyajati daurātmyaṁ
11.20.23.4,cintitasyānucintayā
11.20.24.1,yamādibhir yoga-pathair
11.20.24.2,ānvīkṣikyā ca vidyayā
11.20.24.3,mamārcopāsanābhir vā
11.20.24.4,nānyair yogyaṁ smaren manaḥ
11.20.25.1,yadi kuryāt pramādena
11.20.25.2,yogī karma vigarhitam
11.20.25.3,yogenaiva dahed aṁho
11.20.25.4,nānyat tatra kadācana
11.20.26.1,sve sve ’dhikāre yā niṣṭhā
11.20.26.2,sa guṇaḥ parikīrtitaḥ
11.20.26.3,karmaṇāṁ jāty-aśuddhānām
11.20.26.4,anena niyamaḥ kṛtaḥ
11.20.26.5,guṇa-doṣa-vidhānena
11.20.26.6,saṅgānāṁ tyājanecchayā
11.20.27-28.1,jāta-śraddho mat-kathāsu
11.20.27-28.2,nirviṇṇaḥ sarva-karmasu
11.20.27-28.3,veda duḥkhātmakān kāmān
11.20.27-28.4,parityāge ’py anīśvaraḥ
11.20.29.1,proktena bhakti-yogena
11.20.29.2,bhajato māsakṛn muneḥ
11.20.29.3,kāmā hṛdayyā naśyanti
11.20.29.4,sarve mayi hṛdi sthite
11.20.30.1,bhidyate hṛdaya-granthiś
11.20.30.2,chidyante sarva-saṁśayāḥ
11.20.30.3,kṣīyante cāsya karmāṇi
11.20.30.4,mayi dṛṣṭe ’khilātmani
11.20.31.1,tasmān mad-bhakti-yuktasya
11.20.31.2,yogino vai mad-ātmanaḥ
11.20.31.3,na jñānaṁ na ca vairāgyaṁ
11.20.31.4,prāyaḥ śreyo bhaved iha
11.20.32-33.1,yat karmabhir yat tapasā
11.20.32-33.2,jñāna-vairāgyataś ca yat
11.20.32-33.3,yogena dāna-dharmeṇa
11.20.32-33.4,śreyobhir itarair api
11.20.34.1,na kiñcit sādhavo dhīrā
11.20.34.2,bhaktā hy ekāntino mama
11.20.34.3,vāñchanty api mayā dattaṁ
11.20.34.4,kaivalyam apunar-bhavam
11.20.35.1,nairapekṣyaṁ paraṁ prāhur
11.20.35.2,niḥśreyasam analpakam
11.20.35.3,tasmān nirāśiṣo bhaktir
11.20.35.4,nirapekṣasya me bhavet
11.20.36.1,na mayy ekānta-bhaktānāṁ
11.20.36.2,guṇa-doṣodbhavā guṇāḥ
11.20.36.3,sādhūnāṁ sama-cittānāṁ
11.20.36.4,buddheḥ param upeyuṣām
11.20.37.1,evam etān mayā diṣṭān
11.20.37.2,anutiṣṭhanti me pathaḥ
11.20.37.3,kṣemaṁ vindanti mat-sthānaṁ
11.20.37.4,yad brahma paramaṁ viduḥ
11.21.1.1,śrī-bhagavān uvāca
11.21.2.1,sve sve ’dhikāre yā niṣṭhā
11.21.2.2,sa guṇaḥ parikīrtitaḥ
11.21.2.3,viparyayas tu doṣaḥ syād
11.21.2.4,ubhayor eṣa niścayaḥ
11.21.3.1,śuddhy-aśuddhī vidhīyete
11.21.3.2,samāneṣv api vastuṣu
11.21.3.3,dravyasya vicikitsārthaṁ
11.21.3.4,guṇa-doṣau śubhāśubhau
11.21.3.5,dharmārthaṁ vyavahārārthaṁ
11.21.3.6,yātrārtham iti cānagha
11.21.4.1,darśito ’yaṁ mayācāro
11.21.4.2,dharmam udvahatāṁ dhuram
11.21.5.1,bhūmy-ambv-agny-anilākāśā
11.21.5.2,bhūtānāṁ pañca-dhātavaḥ
11.21.5.3,ā-brahma-sthāvarādīnāṁ
11.21.5.4,śārīrā ātma-saṁyutāḥ
11.21.6.1,vedena nāma-rūpāṇi
11.21.6.2,viṣamāṇi sameṣv api
11.21.6.3,dhātuṣūddhava kalpyanta
11.21.6.4,eteṣāṁ svārtha-siddhaye
11.21.7.1,deśa-kālādi-bhāvānāṁ
11.21.7.2,vastūnāṁ mama sattama
11.21.7.3,guṇa-doṣau vidhīyete
11.21.7.4,niyamārthaṁ hi karmaṇām
11.21.8.1,akṛṣṇa-sāro deśānām
11.21.8.2,abrahmaṇyo ’sucir bhavet
11.21.8.3,kṛṣṇa-sāro ’py asauvīra-
11.21.8.4,kīkaṭāsaṁskṛteriṇam
11.21.9.1,karmaṇyo guṇavān kālo
11.21.9.2,dravyataḥ svata eva vā
11.21.9.3,yato nivartate karma
11.21.9.4,sa doṣo ’karmakaḥ smṛtaḥ
11.21.10.1,dravyasya śuddhy-aśuddhī ca
11.21.10.2,dravyeṇa vacanena ca
11.21.10.3,saṁskāreṇātha kālena
11.21.10.4,mahatvālpatayātha vā
11.21.11.1,śaktyāśaktyātha vā buddhyā
11.21.11.2,samṛddhyā ca yad ātmane
11.21.11.3,aghaṁ kurvanti hi yathā
11.21.11.4,deśāvasthānusārataḥ
11.21.12.1,dhānya-dārv-asthi-tantūnāṁ
11.21.12.2,rasa-taijasa-carmaṇām
11.21.12.3,kāla-vāyv-agni-mṛt-toyaiḥ
11.21.12.4,pārthivānāṁ yutāyutaiḥ
11.21.13.1,amedhya-liptaṁ yad yena
11.21.13.2,gandha-lepaṁ vyapohati
11.21.13.3,bhajate prakṛtiṁ tasya
11.21.13.4,tac chaucaṁ tāvad iṣyate
11.21.14.1,snāna-dāna-tapo-’vasthā-
11.21.14.2,vīrya-saṁskāra-karmabhiḥ
