ids,sentences
8.9.3.1,kā tvaṁ kañja-palāśākṣi
8.9.3.2,kuto vā kiṁ cikīrṣasi
8.9.3.3,kasyāsi vada vāmoru
8.9.3.4,mathnatīva manāṁsi naḥ
8.9.4.1,na vayaṁ tvāmarair daityaiḥ
8.9.4.2,siddha-gandharva-cāraṇaiḥ
8.9.4.3,nāspṛṣṭa-pūrvāṁ jānīmo
8.9.4.4,lokeśaiś ca kuto nṛbhiḥ
8.9.5.1,nūnaṁ tvaṁ vidhinā subhrūḥ
8.9.5.2,preṣitāsi śarīriṇām
8.9.5.3,sarvendriya-manaḥ-prītiṁ
8.9.5.4,vidhātuṁ saghṛṇena kim
8.9.6.1,sā tvaṁ naḥ spardhamānānām
8.9.6.2,eka-vastuni mānini
8.9.6.3,jñātīnāṁ baddha-vairāṇāṁ
8.9.6.4,śaṁ vidhatsva sumadhyame
8.9.7.1,vayaṁ kaśyapa-dāyādā
8.9.7.2,bhrātaraḥ kṛta-pauruṣāḥ
8.9.7.3,vibhajasva yathā-nyāyaṁ
8.9.7.4,naiva bhedo yathā bhavet
8.9.8.1,ity upāmantrito daityair
8.9.8.2,māyā-yoṣid-vapur hariḥ
8.9.8.3,prahasya rucirāpāṅgair
8.9.8.4,nirīkṣann idam abravīt
8.9.9.1,śrī-bhagavān uvāca
8.9.10.1,sālāvṛkāṇāṁ strīṇāṁ ca
8.9.10.2,svairiṇīnāṁ sura-dviṣaḥ
8.9.10.3,sakhyāny āhur anityāni
8.9.10.4,nūtnaṁ nūtnaṁ vicinvatām
8.9.11.1,śrī-śuka uvāca
8.9.12.1,tato gṛhītvāmṛta-bhājanaṁ harir
8.9.12.2,babhāṣa īṣat-smita-śobhayā girā
8.9.12.3,yady abhyupetaṁ kva ca sādhv asādhu vā
8.9.12.4,kṛtaṁ mayā vo vibhaje sudhām imām
8.9.13.1,ity abhivyāhṛtaṁ tasyā
8.9.13.2,ākarṇyāsura-puṅgavāḥ
8.9.13.3,apramāṇa-vidas tasyās
8.9.13.4,tat tathety anvamaṁsata
8.9.14-15.1,athopoṣya kṛta-snānā
8.9.14-15.2,hutvā ca haviṣānalam
8.9.14-15.3,dattvā go-vipra-bhūtebhyaḥ
8.9.14-15.4,kṛta-svastyayanā dvijaiḥ
8.9.16-17.1,prāṅ-mukheṣūpaviṣṭeṣu
8.9.16-17.2,sureṣu ditijeṣu ca
8.9.16-17.3,dhūpāmodita-śālāyāṁ
8.9.16-17.4,juṣṭāyāṁ mālya-dīpakaiḥ
8.9.18.1,tāṁ śrī-sakhīṁ kanaka-kuṇḍala-cāru-karṇa-
8.9.18.2,nāsā-kapola-vadanāṁ para-devatākhyām
8.9.18.3,saṁvīkṣya sammumuhur utsmita-vīkṣaṇena
8.9.18.4,devāsurā vigalita-stana-paṭṭikāntām
8.9.19.1,asurāṇāṁ sudhā-dānaṁ
8.9.19.2,sarpāṇām iva durnayam
8.9.19.3,matvā jāti-nṛśaṁsānāṁ
8.9.19.4,na tāṁ vyabhajad acyutaḥ
8.9.20.1,kalpayitvā pṛthak paṅktīr
8.9.20.2,ubhayeṣāṁ jagat-patiḥ
8.9.20.3,tāṁś copaveśayām āsa
8.9.20.4,sveṣu sveṣu ca paṅktiṣu
8.9.21.1,daityān gṛhīta-kalaso
8.9.21.2,vañcayann upasañcaraiḥ
8.9.21.3,dūra-sthān pāyayām āsa
8.9.21.4,jarā-mṛtyu-harāṁ sudhām
8.9.22.1,te pālayantaḥ samayam
8.9.22.2,asurāḥ sva-kṛtaṁ nṛpa
8.9.22.3,tūṣṇīm āsan kṛta-snehāḥ
8.9.22.4,strī-vivāda-jugupsayā
8.9.23.1,tasyāṁ kṛtātipraṇayāḥ
8.9.23.2,praṇayāpāya-kātarāḥ
8.9.23.3,bahu-mānena cābaddhā
8.9.23.4,nocuḥ kiñcana vipriyam
8.9.24.1,deva-liṅga-praticchannaḥ
8.9.24.2,svarbhānur deva-saṁsadi
8.9.24.3,praviṣṭaḥ somam apibac
8.9.24.4,candrārkābhyāṁ ca sūcitaḥ
8.9.25.1,cakreṇa kṣura-dhāreṇa
8.9.25.2,jahāra pibataḥ śiraḥ
8.9.25.3,haris tasya kabandhas tu
8.9.25.4,sudhayāplāvito ’patat
8.9.26.1,śiras tv amaratāṁ nītam
8.9.26.2,ajo graham acīkḷpat
8.9.26.3,yas tu parvaṇi candrārkāv
8.9.26.4,abhidhāvati vaira-dhīḥ
8.9.27.1,pīta-prāye ’mṛte devair
8.9.27.2,bhagavān loka-bhāvanaḥ
8.9.27.3,paśyatām asurendrāṇāṁ
8.9.27.4,svaṁ rūpaṁ jagṛhe hariḥ
8.9.28.1,evaṁ surāsura-gaṇāḥ sama-deśa-kāla-
8.9.28.2,hetv-artha-karma-matayo ’pi phale vikalpāḥ
8.9.28.3,tatrāmṛtaṁ sura-gaṇāḥ phalam añjasāpur
8.9.28.4,yat-pāda-paṅkaja-rajaḥ-śrayaṇān na daityāḥ
8.9.29.1,yad yujyate ’su-vasu-karma-mano-vacobhir
8.9.29.2,dehātmajādiṣu nṛbhis tad asat pṛthaktvāt
8.9.29.3,tair eva sad bhavati yat kriyate ’pṛthaktvāt
8.9.29.4,sarvasya tad bhavati mūla-niṣecanaṁ yat
8.10.1.1,śrī-śuka uvāca
8.10.2.1,sādhayitvāmṛtaṁ rājan
8.10.2.2,pāyayitvā svakān surān
8.10.2.3,paśyatāṁ sarva-bhūtānāṁ
8.10.2.4,yayau garuḍa-vāhanaḥ
8.10.3.1,sapatnānāṁ parām ṛddhiṁ
8.10.3.2,dṛṣṭvā te diti-nandanāḥ
8.10.3.3,amṛṣyamāṇā utpetur
8.10.3.4,devān pratyudyatāyudhāḥ
8.10.4.1,tataḥ sura-gaṇāḥ sarve
8.10.4.2,sudhayā pītayaidhitāḥ
8.10.4.3,pratisaṁyuyudhuḥ śastrair
8.10.4.4,nārāyaṇa-padāśrayāḥ
8.10.5.1,tatra daivāsuro nāma
8.10.5.2,raṇaḥ parama-dāruṇaḥ
8.10.5.3,rodhasy udanvato rājaṁs
8.10.5.4,tumulo roma-harṣaṇaḥ
8.10.6.1,tatrānyonyaṁ sapatnās te
8.10.6.2,saṁrabdha-manaso raṇe
8.10.6.3,samāsādyāsibhir bāṇair
8.10.6.4,nijaghnur vividhāyudhaiḥ
8.10.7.1,śaṅkha-tūrya-mṛdaṅgānāṁ
8.10.7.2,bherī-ḍamariṇāṁ mahān
8.10.7.3,hasty-aśva-ratha-pattīnāṁ
8.10.7.4,nadatāṁ nisvano ’bhavat
8.10.8.1,rathino rathibhis tatra
8.10.8.2,pattibhiḥ saha pattayaḥ
8.10.8.3,hayā hayair ibhāś cebhaiḥ
8.10.8.4,samasajjanta saṁyuge
8.10.9.1,uṣṭraiḥ kecid ibhaiḥ kecid
8.10.9.2,apare yuyudhuḥ kharaiḥ
8.10.9.3,kecid gaura-mukhair ṛkṣair
8.10.9.4,dvīpibhir haribhir bhaṭāḥ
8.10.10-12.1,gṛdhraiḥ kaṅkair bakair anye
8.10.10-12.2,śyena-bhāsais timiṅgilaiḥ
8.10.10-12.3,śarabhair mahiṣaiḥ khaḍgair
8.10.10-12.4,go-vṛṣair gavayāruṇaiḥ
8.10.13-15.1,citra-dhvaja-paṭai rājann
8.10.13-15.2,ātapatraiḥ sitāmalaiḥ
8.10.13-15.3,mahā-dhanair vajra-daṇḍair
8.10.13-15.4,vyajanair bārha-cāmaraiḥ
8.10.16-18.1,vairocano baliḥ saṅkhye
8.10.16-18.2,so ’surāṇāṁ camū-patiḥ
8.10.16-18.3,yānaṁ vaihāyasaṁ nāma
8.10.16-18.4,kāma-gaṁ maya-nirmitam
8.10.19-24.1,tasyāsan sarvato yānair
8.10.19-24.2,yūthānāṁ patayo ’surāḥ
8.10.19-24.3,namuciḥ śambaro bāṇo
8.10.19-24.4,vipracittir ayomukhaḥ
8.10.25.1,airāvataṁ dik-kariṇam
8.10.25.2,ārūḍhaḥ śuśubhe sva-rāṭ
8.10.25.3,yathā sravat-prasravaṇam
8.10.25.4,udayādrim ahar-patiḥ
8.10.26.1,tasyāsan sarvato devā
8.10.26.2,nānā-vāha-dhvajāyudhāḥ
8.10.26.3,lokapālāḥ saha-gaṇair
8.10.26.4,vāyv-agni-varuṇādayaḥ
8.10.27.1,te ’nyonyam abhisaṁsṛtya
8.10.27.2,kṣipanto marmabhir mithaḥ
8.10.27.3,āhvayanto viśanto ’gre
8.10.27.4,yuyudhur dvandva-yodhinaḥ
8.10.28.1,yuyodha balir indreṇa
8.10.28.2,tārakeṇa guho ’syata
8.10.28.3,varuṇo hetināyudhyan
8.10.28.4,mitro rājan prahetinā
8.10.29.1,yamas tu kālanābhena
8.10.29.2,viśvakarmā mayena vai
8.10.29.3,śambaro yuyudhe tvaṣṭrā
8.10.29.4,savitrā tu virocanaḥ
8.10.30-31.1,aparājitena namucir
8.10.30-31.2,aśvinau vṛṣaparvaṇā
8.10.30-31.3,sūryo bali-sutair devo
8.10.30-31.4,bāṇa-jyeṣṭhaiḥ śatena ca
8.10.32-34.1,vṛṣākapis tu jambhena
8.10.32-34.2,mahiṣeṇa vibhāvasuḥ
8.10.32-34.3,ilvalaḥ saha vātāpir
8.10.32-34.4,brahma-putrair arindama
8.10.35.1,ta evam ājāv asurāḥ surendrā
8.10.35.2,dvandvena saṁhatya ca yudhyamānāḥ
8.10.35.3,anyonyam āsādya nijaghnur ojasā
8.10.35.4,jigīṣavas tīkṣṇa-śarāsi-tomaraiḥ
8.10.36.1,bhuśuṇḍibhiś cakra-gadarṣṭi-paṭṭiśaiḥ
8.10.36.2,śakty-ulmukaiḥ prāsa-paraśvadhair api
8.10.36.3,nistriṁśa-bhallaiḥ parighaiḥ samudgaraiḥ
8.10.36.4,sabhindipālaiś ca śirāṁsi cicchiduḥ
8.10.37.1,gajās turaṅgāḥ sarathāḥ padātayaḥ
8.10.37.2,sāroha-vāhā vividhā vikhaṇḍitāḥ
8.10.37.3,nikṛtta-bāhūru-śirodharāṅghrayaś
8.10.37.4,chinna-dhvajeṣvāsa-tanutra-bhūṣaṇāḥ
8.10.38.1,teṣāṁ padāghāta-rathāṅga-cūrṇitād
8.10.38.2,āyodhanād ulbaṇa utthitas tadā
8.10.38.3,reṇur diśaḥ khaṁ dyumaṇiṁ ca chādayan
8.10.38.4,nyavartatāsṛk-srutibhiḥ pariplutāt
8.10.39.1,śirobhir uddhūta-kirīṭa-kuṇḍalaiḥ
8.10.39.2,saṁrambha-dṛgbhiḥ paridaṣṭa-dacchadaiḥ
8.10.39.3,mahā-bhujaiḥ sābharaṇaiḥ sahāyudhaiḥ
8.10.39.4,sā prāstṛtā bhūḥ karabhorubhir babhau
8.10.40.1,kabandhās tatra cotpetuḥ
8.10.40.2,patita-sva-śiro-’kṣibhiḥ
8.10.40.3,udyatāyudha-dordaṇḍair
8.10.40.4,ādhāvanto bhaṭān mṛdhe
8.10.41.1,balir mahendraṁ daśabhis
8.10.41.2,tribhir airāvataṁ śaraiḥ
8.10.41.3,caturbhiś caturo vāhān
8.10.41.4,ekenāroham ārcchayat
8.10.42.1,sa tān āpatataḥ śakras
8.10.42.2,tāvadbhiḥ śīghra-vikramaḥ
8.10.42.3,ciccheda niśitair bhallair
8.10.42.4,asamprāptān hasann iva
8.10.43.1,tasya karmottamaṁ vīkṣya
8.10.43.2,durmarṣaḥ śaktim ādade
8.10.43.3,tāṁ jvalantīṁ maholkābhāṁ
8.10.43.4,hasta-sthām acchinad dhariḥ
8.10.44.1,tataḥ śūlaṁ tataḥ prāsaṁ
8.10.44.2,tatas tomaram ṛṣṭayaḥ
8.10.44.3,yad yac chastraṁ samādadyāt
8.10.44.4,sarvaṁ tad acchinad vibhuḥ
8.10.45.1,sasarjāthāsurīṁ māyām
8.10.45.2,antardhāna-gato ’suraḥ
8.10.45.3,tataḥ prādurabhūc chailaḥ
8.10.45.4,surānīkopari prabho
8.10.46.1,tato nipetus taravo
8.10.46.2,dahyamānā davāgninā
8.10.46.3,śilāḥ saṭaṅka-śikharāś
8.10.46.4,cūrṇayantyo dviṣad-balam
8.10.47.1,mahoragāḥ samutpetur
8.10.47.2,dandaśūkāḥ savṛścikāḥ
8.10.47.3,siṁha-vyāghra-varāhāś ca
8.10.47.4,mardayanto mahā-gajāḥ
8.10.48.1,yātudhānyaś ca śataśaḥ
8.10.48.2,śūla-hastā vivāsasaḥ
8.10.48.3,chindhi bhindhīti vādinyas
8.10.48.4,tathā rakṣo-gaṇāḥ prabho
8.10.49.1,tato mahā-ghanā vyomni
8.10.49.2,gambhīra-paruṣa-svanāḥ
8.10.49.3,aṅgārān mumucur vātair
8.10.49.4,āhatāḥ stanayitnavaḥ
8.10.50.1,sṛṣṭo daityena sumahān
8.10.50.2,vahniḥ śvasana-sārathiḥ
8.10.50.3,sāṁvartaka ivātyugro
8.10.50.4,vibudha-dhvajinīm adhāk
8.10.51.1,tataḥ samudra udvelaḥ
8.10.51.2,sarvataḥ pratyadṛśyata
8.10.51.3,pracaṇḍa-vātair uddhūta-
8.10.51.4,taraṅgāvarta-bhīṣaṇaḥ
8.10.52.1,evaṁ daityair mahā-māyair
8.10.52.2,alakṣya-gatibhī raṇe
8.10.52.3,sṛjyamānāsu māyāsu
8.10.52.4,viṣeduḥ sura-sainikāḥ
8.10.53.1,na tat-pratividhiṁ yatra
8.10.53.2,vidur indrādayo nṛpa
8.10.53.3,dhyātaḥ prādurabhūt tatra
8.10.53.4,bhagavān viśva-bhāvanaḥ
8.10.54.1,tataḥ suparṇāṁsa-kṛtāṅghri-pallavaḥ
8.10.54.2,piśaṅga-vāsā nava-kañja-locanaḥ
8.10.54.3,adṛśyatāṣṭāyudha-bāhur ullasac-
8.10.54.4,chrī-kaustubhānarghya-kirīṭa-kuṇḍalaḥ
8.10.55.1,tasmin praviṣṭe ’sura-kūṭa-karmajā
8.10.55.2,māyā vineśur mahinā mahīyasaḥ
8.10.55.3,svapno yathā hi pratibodha āgate
8.10.55.4,hari-smṛtiḥ sarva-vipad-vimokṣaṇam
8.10.56.1,dṛṣṭvā mṛdhe garuḍa-vāham ibhāri-vāha
8.10.56.2,āvidhya śūlam ahinod atha kālanemiḥ
8.10.56.3,tal līlayā garuḍa-mūrdhni patad gṛhītvā
8.10.56.4,tenāhanan nṛpa savāham ariṁ tryadhīśaḥ
8.10.57.1,mālī sumāly atibalau yudhi petatur yac-
8.10.57.2,cakreṇa kṛtta-śirasāv atha mālyavāṁs tam
8.10.57.3,āhatya tigma-gadayāhanad aṇḍajendraṁ
8.10.57.4,tāvac chiro ’cchinad arer nadato ’riṇādyaḥ
8.11.1.1,śrī-śuka uvāca
8.11.2.1,vairocanāya saṁrabdho
8.11.2.2,bhagavān pāka-śāsanaḥ
8.11.2.3,udayacchad yadā vajraṁ
8.11.2.4,prajā hā heti cukruśuḥ
8.11.3.1,vajra-pāṇis tam āhedaṁ
8.11.3.2,tiraskṛtya puraḥ-sthitam
8.11.3.3,manasvinaṁ susampannaṁ
8.11.3.4,vicarantaṁ mahā-mṛdhe
8.11.4.1,naṭavan mūḍha māyābhir
8.11.4.2,māyeśān no jigīṣasi
8.11.4.3,jitvā bālān nibaddhākṣān
8.11.4.4,naṭo harati tad-dhanam
8.11.5.1,ārurukṣanti māyābhir
8.11.5.2,utsisṛpsanti ye divam
8.11.5.3,tān dasyūn vidhunomy ajñān
8.11.5.4,pūrvasmāc ca padād adhaḥ
8.11.6.1,so ’haṁ durmāyinas te ’dya
8.11.6.2,vajreṇa śata-parvaṇā
8.11.6.3,śiro hariṣye mandātman
8.11.6.4,ghaṭasva jñātibhiḥ saha
8.11.7.1,śrī-balir uvāca
8.11.8.1,tad idaṁ kāla-raśanaṁ
8.11.8.2,jagat paśyanti sūrayaḥ
8.11.8.3,na hṛṣyanti na śocanti
8.11.8.4,tatra yūyam apaṇḍitāḥ
8.11.9.1,na vayaṁ manyamānānām
8.11.9.2,ātmānaṁ tatra sādhanam
8.11.9.3,giro vaḥ sādhu-śocyānāṁ
8.11.9.4,gṛhṇīmo marma-tāḍanāḥ
8.11.10.1,śrī-śuka uvāca
8.11.11.1,evaṁ nirākṛto devo
8.11.11.2,vairiṇā tathya-vādinā
8.11.11.3,nāmṛṣyat tad-adhikṣepaṁ
8.11.11.4,totrāhata iva dvipaḥ
8.11.12.1,prāharat kuliśaṁ tasmā
8.11.12.2,amoghaṁ para-mardanaḥ
8.11.12.3,sayāno nyapatad bhūmau
8.11.12.4,chinna-pakṣa ivācalaḥ
8.11.13.1,sakhāyaṁ patitaṁ dṛṣṭvā
8.11.13.2,jambho bali-sakhaḥ suhṛt
8.11.13.3,abhyayāt sauhṛdaṁ sakhyur
8.11.13.4,hatasyāpi samācaran
8.11.14.1,sa siṁha-vāha āsādya
8.11.14.2,gadām udyamya raṁhasā
8.11.14.3,jatrāv atāḍayac chakraṁ
8.11.14.4,gajaṁ ca sumahā-balaḥ
8.11.15.1,gadā-prahāra-vyathito
8.11.15.2,bhṛśaṁ vihvalito gajaḥ
8.11.15.3,jānubhyāṁ dharaṇīṁ spṛṣṭvā
8.11.15.4,kaśmalaṁ paramaṁ yayau
8.11.16.1,tato ratho mātalinā
8.11.16.2,haribhir daśa-śatair vṛtaḥ
8.11.16.3,ānīto dvipam utsṛjya
8.11.16.4,ratham āruruhe vibhuḥ
8.11.17.1,tasya tat pūjayan karma
8.11.17.2,yantur dānava-sattamaḥ
8.11.17.3,śūlena jvalatā taṁ tu
8.11.17.4,smayamāno ’hanan mṛdhe
8.11.18.1,sehe rujaṁ sudurmarṣāṁ
8.11.18.2,sattvam ālambya mātaliḥ
8.11.18.3,indro jambhasya saṅkruddho
8.11.18.4,vajreṇāpāharac chiraḥ
8.11.19.1,jambhaṁ śrutvā hataṁ tasya
8.11.19.2,jñātayo nāradād ṛṣeḥ
8.11.19.3,namuciś ca balaḥ pākas
8.11.19.4,tatrāpetus tvarānvitāḥ
8.11.20.1,vacobhiḥ paruṣair indram
8.11.20.2,ardayanto ’sya marmasu
8.11.20.3,śarair avākiran meghā
8.11.20.4,dhārābhir iva parvatam
8.11.21.1,harīn daśa-śatāny ājau
8.11.21.2,haryaśvasya balaḥ śaraiḥ
8.11.21.3,tāvadbhir ardayām āsa
8.11.21.4,yugapal laghu-hastavān
8.11.22.1,śatābhyāṁ mātaliṁ pāko
8.11.22.2,rathaṁ sāvayavaṁ pṛthak
8.11.22.3,sakṛt sandhāna-mokṣeṇa
8.11.22.4,tad adbhutam abhūd raṇe
8.11.23.1,namuciḥ pañca-daśabhiḥ
8.11.23.2,svarṇa-puṅkhair maheṣubhiḥ
8.11.23.3,āhatya vyanadat saṅkhye
8.11.23.4,satoya iva toyadaḥ
8.11.24.1,sarvataḥ śara-kūṭena
8.11.24.2,śakraṁ saratha-sārathim
8.11.24.3,chādayām āsur asurāḥ
8.11.24.4,prāvṛṭ-sūryam ivāmbudāḥ
8.11.25.1,alakṣayantas tam atīva vihvalā
8.11.25.2,vicukruśur deva-gaṇāḥ sahānugāḥ
8.11.25.3,anāyakāḥ śatru-balena nirjitā
8.11.25.4,vaṇik-pathā bhinna-navo yathārṇave
8.11.26.1,tatas turāṣāḍ iṣu-baddha-pañjarād
8.11.26.2,vinirgataḥ sāśva-ratha-dhvajāgraṇīḥ
8.11.26.3,babhau diśaḥ khaṁ pṛthivīṁ ca rocayan
8.11.26.4,sva-tejasā sūrya iva kṣapātyaye
8.11.27.1,nirīkṣya pṛtanāṁ devaḥ
8.11.27.2,parair abhyarditāṁ raṇe
8.11.27.3,udayacchad ripuṁ hantuṁ
8.11.27.4,vajraṁ vajra-dharo ruṣā
8.11.28.1,sa tenaivāṣṭa-dhāreṇa
8.11.28.2,śirasī bala-pākayoḥ
8.11.28.3,jñātīnāṁ paśyatāṁ rājañ
8.11.28.4,jahāra janayan bhayam
8.11.29.1,namucis tad-vadhaṁ dṛṣṭvā
8.11.29.2,śokāmarṣa-ruṣānvitaḥ
8.11.29.3,jighāṁsur indraṁ nṛpate
8.11.29.4,cakāra paramodyamam
8.11.30.1,aśmasāramayaṁ śūlaṁ
8.11.30.2,ghaṇṭāvad dhema-bhūṣaṇam
8.11.30.3,pragṛhyābhyadravat kruddho
8.11.30.4,hato ’sīti vitarjayan
8.11.30.5,prāhiṇod deva-rājāya
8.11.30.6,ninadan mṛga-rāḍ iva
8.11.31.1,tadāpatad gagana-tale mahā-javaṁ
8.11.31.2,vicicchide harir iṣubhiḥ sahasradhā
8.11.31.3,tam āhanan nṛpa kuliśena kandhare
8.11.31.4,ruṣānvitas tridaśa-patiḥ śiro haran
8.11.32.1,na tasya hi tvacam api vajra ūrjito
8.11.32.2,bibheda yaḥ sura-patinaujaseritaḥ
8.11.32.3,tad adbhutaṁ param ativīrya-vṛtra-bhit
8.11.32.4,tiraskṛto namuci-śirodhara-tvacā
8.11.33.1,tasmād indro ’bibhec chatror
8.11.33.2,vajraḥ pratihato yataḥ
8.11.33.3,kim idaṁ daiva-yogena
8.11.33.4,bhūtaṁ loka-vimohanam
8.11.34.1,yena me pūrvam adrīṇāṁ
8.11.34.2,pakṣa-cchedaḥ prajātyaye
8.11.34.3,kṛto niviśatāṁ bhāraiḥ
8.11.34.4,patattraiḥ patatāṁ bhuvi
8.11.35.1,tapaḥ-sāramayaṁ tvāṣṭraṁ
8.11.35.2,vṛtro yena vipāṭitaḥ
8.11.35.3,anye cāpi balopetāḥ
8.11.35.4,sarvāstrair akṣata-tvacaḥ
8.11.36.1,so ’yaṁ pratihato vajro
8.11.36.2,mayā mukto ’sure ’lpake
8.11.36.3,nāhaṁ tad ādade daṇḍaṁ
8.11.36.4,brahma-tejo ’py akāraṇam
8.11.37.1,iti śakraṁ viṣīdantam
8.11.37.2,āha vāg aśarīriṇī
8.11.37.3,nāyaṁ śuṣkair atho nārdrair
8.11.37.4,vadham arhati dānavaḥ
8.11.38.1,mayāsmai yad varo datto
8.11.38.2,mṛtyur naivārdra-śuṣkayoḥ
8.11.38.3,ato ’nyaś cintanīyas te
8.11.38.4,upāyo maghavan ripoḥ
8.11.39.1,tāṁ daivīṁ giram ākarṇya
8.11.39.2,maghavān susamāhitaḥ
8.11.39.3,dhyāyan phenam athāpaśyad
8.11.39.4,upāyam ubhayātmakam
8.11.40.1,na śuṣkeṇa na cārdreṇa
8.11.40.2,jahāra namuceḥ śiraḥ
8.11.40.3,taṁ tuṣṭuvur muni-gaṇā
8.11.40.4,mālyaiś cāvākiran vibhum
8.11.41.1,gandharva-mukhyau jagatur
8.11.41.2,viśvāvasu-parāvasū
8.11.41.3,deva-dundubhayo nedur
8.11.41.4,nartakyo nanṛtur mudā
8.11.42.1,anye ’py evaṁ pratidvandvān
8.11.42.2,vāyv-agni-varuṇādayaḥ
8.11.42.3,sūdayām āsur asurān
8.11.42.4,mṛgān kesariṇo yathā
8.11.43.1,brahmaṇā preṣito devān
8.11.43.2,devarṣir nārado nṛpa
8.11.43.3,vārayām āsa vibudhān
8.11.43.4,dṛṣṭvā dānava-saṅkṣayam
8.11.44.1,śrī-nārada uvāca
8.11.45.1,śrī-śuka uvāca
8.11.46.1,ye ’vaśiṣṭā raṇe tasmin
8.11.46.2,nāradānumatena te
8.11.46.3,baliṁ vipannam ādāya
8.11.46.4,astaṁ girim upāgaman
8.11.47.1,tatrāvinaṣṭāvayavān
8.11.47.2,vidyamāna-śirodharān
8.11.47.3,uśanā jīvayām āsa
8.11.47.4,saṁjīvanyā sva-vidyayā
8.11.48.1,baliś cośanasā spṛṣṭaḥ
8.11.48.2,pratyāpannendriya-smṛtiḥ
8.11.48.3,parājito ’pi nākhidyal
8.11.48.4,loka-tattva-vicakṣaṇaḥ
8.12.1-2.1,śrī-bādarāyaṇir uvāca
8.12.3.1,sabhājito bhagavatā
8.12.3.2,sādaraṁ somayā bhavaḥ
8.12.3.3,sūpaviṣṭa uvācedaṁ
8.12.3.4,pratipūjya smayan harim
8.12.4.1,śrī-mahādeva uvāca
8.12.5.1,ādy-antāv asya yan madhyam
8.12.5.2,idam anyad ahaṁ bahiḥ
8.12.5.3,yato ’vyayasya naitāni
8.12.5.4,tat satyaṁ brahma cid bhavān
8.12.6.1,tavaiva caraṇāmbhojaṁ
8.12.6.2,śreyas-kāmā nirāśiṣaḥ
8.12.6.3,visṛjyobhayataḥ saṅgaṁ
8.12.6.4,munayaḥ samupāsate
8.12.7.1,tvaṁ brahma pūrṇam amṛtaṁ viguṇaṁ viśokam
8.12.7.2,ānanda-mātram avikāram ananyad anyat
8.12.7.3,viśvasya hetur udaya-sthiti-saṁyamānām
8.12.7.4,ātmeśvaraś ca tad-apekṣatayānapekṣaḥ
8.12.8.1,ekas tvam eva sad asad dvayam advayaṁ ca
8.12.8.2,svarṇaṁ kṛtākṛtam iveha na vastu-bhedaḥ
8.12.8.3,ajñānatas tvayi janair vihito vikalpo
8.12.8.4,yasmād guṇa-vyatikaro nirupādhikasya
8.12.9.1,tvāṁ brahma kecid avayanty uta dharmam eke
8.12.9.2,eke paraṁ sad-asatoḥ puruṣaṁ pareśam
8.12.9.3,anye ’vayanti nava-śakti-yutaṁ paraṁ tvāṁ
8.12.9.4,kecin mahā-puruṣam avyayam ātma-tantram
8.12.10.1,nāhaṁ parāyur ṛṣayo na marīci-mukhyā
8.12.10.2,jānanti yad-viracitaṁ khalu sattva-sargāḥ
8.12.10.3,yan-māyayā muṣita-cetasa īśa daitya-
8.12.10.4,martyādayaḥ kim uta śaśvad-abhadra-vṛttāḥ
8.12.11.1,sa tvaṁ samīhitam adaḥ sthiti-janma-nāśaṁ
8.12.11.2,bhūtehitaṁ ca jagato bhava-bandha-mokṣau
8.12.11.3,vāyur yathā viśati khaṁ ca carācarākhyaṁ
8.12.11.4,sarvaṁ tad-ātmakatayāvagamo ’varuntse
8.12.12.1,avatārā mayā dṛṣṭā
8.12.12.2,ramamāṇasya te guṇaiḥ
8.12.12.3,so ’haṁ tad draṣṭum icchāmi
8.12.12.4,yat te yoṣid-vapur dhṛtam
8.12.13.1,yena sammohitā daityāḥ
8.12.13.2,pāyitāś cāmṛtaṁ surāḥ
8.12.13.3,tad didṛkṣava āyātāḥ
8.12.13.4,paraṁ kautūhalaṁ hi naḥ
8.12.14.1,śrī-śuka uvāca
8.12.15.1,śrī-bhagavān uvāca
8.12.16.1,tat te ’haṁ darśayiṣyāmi
8.12.16.2,didṛkṣoḥ sura-sattama
8.12.16.3,kāmināṁ bahu mantavyaṁ
8.12.16.4,saṅkalpa-prabhavodayam
8.12.17.1,śrī-śuka uvāca
8.12.18.1,tato dadarśopavane vara-striyaṁ
8.12.18.2,vicitra-puṣpāruṇa-pallava-drume
8.12.18.3,vikrīḍatīṁ kanduka-līlayā lasad-
8.12.18.4,dukūla-paryasta-nitamba-mekhalām
8.12.19.1,āvartanodvartana-kampita-stana-
8.12.19.2,prakṛṣṭa-hāroru-bharaiḥ pade pade
8.12.19.3,prabhajyamānām iva madhyataś calat-
8.12.19.4,pada-pravālaṁ nayatīṁ tatas tataḥ
8.12.20.1,dikṣu bhramat-kanduka-cāpalair bhṛśaṁ
8.12.20.2,prodvigna-tārāyata-lola-locanām
8.12.20.3,sva-karṇa-vibhrājita-kuṇḍalollasat-
8.12.20.4,kapola-nīlālaka-maṇḍitānanām
8.12.21.1,ślathad dukūlaṁ kabarīṁ ca vicyutāṁ
8.12.21.2,sannahyatīṁ vāma-kareṇa valgunā
8.12.21.3,vinighnatīm anya-kareṇa kandukaṁ
8.12.21.4,vimohayantīṁ jagad-ātma-māyayā
8.12.22.1,tāṁ vīkṣya deva iti kanduka-līlayeṣad-
8.12.22.2,vrīḍāsphuṭa-smita-visṛṣṭa-kaṭākṣa-muṣṭaḥ
