ids,sentences
1.8.22.2,namaḥ paṅkaja-māline
1.8.22.3,namaḥ paṅkaja-netrāya
1.8.22.4,namas te paṅkajāṅghraye
1.8.23.1,yathā hṛṣīkeśa khalena devakī
1.8.23.2,kaṁsena ruddhāticiraṁ śucārpitā
1.8.23.3,vimocitāhaṁ ca sahātmajā vibho
1.8.23.4,tvayaiva nāthena muhur vipad-gaṇāt
1.8.24.1,viṣān mahāgneḥ puruṣāda-darśanād
1.8.24.2,asat-sabhāyā vana-vāsa-kṛcchrataḥ
1.8.24.3,mṛdhe mṛdhe ’neka-mahārathāstrato
1.8.24.4,drauṇy-astrataś cāsma hare ’bhirakṣitāḥ
1.8.25.1,vipadaḥ santu tāḥ śaśvat
1.8.25.2,tatra tatra jagad-guro
1.8.25.3,bhavato darśanaṁ yat syād
1.8.25.4,apunar bhava-darśanam
1.8.26.1,janmaiśvarya-śruta-śrībhir
1.8.26.2,edhamāna-madaḥ pumān
1.8.26.3,naivārhaty abhidhātuṁ vai
1.8.26.4,tvām akiñcana-gocaram
1.8.27.1,namo ’kiñcana-vittāya
1.8.27.2,nivṛtta-guṇa-vṛttaye
1.8.27.3,ātmārāmāya śāntāya
1.8.27.4,kaivalya-pataye namaḥ
1.8.28.1,manye tvāṁ kālam īśānam
1.8.28.2,anādi-nidhanaṁ vibhum
1.8.28.3,samaṁ carantaṁ sarvatra
1.8.28.4,bhūtānāṁ yan mithaḥ kaliḥ
1.8.29.1,na veda kaścid bhagavaṁś cikīrṣitaṁ
1.8.29.2,tavehamānasya nṛṇāṁ viḍambanam
1.8.29.3,na yasya kaścid dayito ’sti karhicid
1.8.29.4,dveṣyaś ca yasmin viṣamā matir nṛṇām
1.8.30.1,janma karma ca viśvātmann
1.8.30.2,ajasyākartur ātmanaḥ
1.8.30.3,tiryaṅ-nṝṣiṣu yādaḥsu
1.8.30.4,tad atyanta-viḍambanam
1.8.31.1,gopy ādade tvayi kṛtāgasi dāma tāvad
1.8.31.2,yā te daśāśru-kalilāñjana-sambhramākṣam
1.8.31.3,vaktraṁ ninīya bhaya-bhāvanayā sthitasya
1.8.31.4,sā māṁ vimohayati bhīr api yad bibheti
1.8.32.1,kecid āhur ajaṁ jātaṁ
1.8.32.2,puṇya-ślokasya kīrtaye
1.8.32.3,yadoḥ priyasyānvavāye
1.8.32.4,malayasyeva candanam
1.8.33.1,apare vasudevasya
1.8.33.2,devakyāṁ yācito ’bhyagāt
1.8.33.3,ajas tvam asya kṣemāya
1.8.33.4,vadhāya ca sura-dviṣām
1.8.34.1,bhārāvatāraṇāyānye
1.8.34.2,bhuvo nāva ivodadhau
1.8.34.3,sīdantyā bhūri-bhāreṇa
1.8.34.4,jāto hy ātma-bhuvārthitaḥ
1.8.35.1,bhave ’smin kliśyamānānām
1.8.35.2,avidyā-kāma-karmabhiḥ
1.8.35.3,śravaṇa-smaraṇārhāṇi
1.8.35.4,kariṣyann iti kecana
1.8.36.1,śṛṇvanti gāyanti gṛṇanty abhīkṣṇaśaḥ
1.8.36.2,smaranti nandanti tavehitaṁ janāḥ
1.8.36.3,ta eva paśyanty acireṇa tāvakaṁ
1.8.36.4,bhava-pravāhoparamaṁ padāmbujam
1.8.37.1,apy adya nas tvaṁ sva-kṛtehita prabho
1.8.37.2,jihāsasi svit suhṛdo ’nujīvinaḥ
1.8.37.3,yeṣāṁ na cānyad bhavataḥ padāmbujāt
1.8.37.4,parāyaṇaṁ rājasu yojitāṁhasām
1.8.38.1,ke vayaṁ nāma-rūpābhyāṁ
1.8.38.2,yadubhiḥ saha pāṇḍavāḥ
1.8.38.3,bhavato ’darśanaṁ yarhi
1.8.38.4,hṛṣīkāṇām iveśituḥ
1.8.39.1,neyaṁ śobhiṣyate tatra
1.8.39.2,yathedānīṁ gadādhara
1.8.39.3,tvat-padair aṅkitā bhāti
1.8.39.4,sva-lakṣaṇa-vilakṣitaiḥ
1.8.40.1,ime jana-padāḥ svṛddhāḥ
1.8.40.2,supakvauṣadhi-vīrudhaḥ
1.8.40.3,vanādri-nady-udanvanto
1.8.40.4,hy edhante tava vīkṣitaiḥ
1.8.41.1,atha viśveśa viśvātman
1.8.41.2,viśva-mūrte svakeṣu me
1.8.41.3,sneha-pāśam imaṁ chindhi
1.8.41.4,dṛḍhaṁ pāṇḍuṣu vṛṣṇiṣu
1.8.42.1,tvayi me ’nanya-viṣayā
1.8.42.2,matir madhu-pate ’sakṛt
1.8.42.3,ratim udvahatād addhā
1.8.42.4,gaṅgevaugham udanvati
1.8.43.1,śrī-kṛṣṇa kṛṣṇa-sakha vṛṣṇy-ṛṣabhāvani-dhrug-
1.8.43.2,rājanya-vaṁśa-dahanānapavarga-vīrya
1.8.43.3,govinda go-dvija-surārti-harāvatāra
1.8.43.4,yogeśvarākhila-guro bhagavan namas te
1.8.44.1,sūta uvāca
1.8.45.1,tāṁ bāḍham ity upāmantrya
1.8.45.2,praviśya gajasāhvayam
1.8.45.3,striyaś ca sva-puraṁ yāsyan
1.8.45.4,premṇā rājñā nivāritaḥ
1.8.46.1,vyāsādyair īśvarehājñaiḥ
1.8.46.2,kṛṣṇenādbhuta-karmaṇā
1.8.46.3,prabodhito ’pītihāsair
1.8.46.4,nābudhyata śucārpitaḥ
1.8.47.1,āha rājā dharma-sutaś
1.8.47.2,cintayan suhṛdāṁ vadham
1.8.47.3,prākṛtenātmanā viprāḥ
1.8.47.4,sneha-moha-vaśaṁ gataḥ
1.8.48.1,aho me paśyatājñānaṁ
1.8.48.2,hṛdi rūḍhaṁ durātmanaḥ
1.8.48.3,pārakyasyaiva dehasya
1.8.48.4,bahvyo me ’kṣauhiṇīr hatāḥ
1.8.49.1,bāla-dvija-suhṛn-mitra-
1.8.49.2,pitṛ-bhrātṛ-guru-druhaḥ
1.8.49.3,na me syān nirayān mokṣo
1.8.49.4,hy api varṣāyutāyutaiḥ
1.8.50.1,naino rājñaḥ prajā-bhartur
1.8.50.2,dharma-yuddhe vadho dviṣām
1.8.50.3,iti me na tu bodhāya
1.8.50.4,kalpate śāsanaṁ vacaḥ
1.8.51.1,strīṇāṁ mad-dhata-bandhūnāṁ
1.8.51.2,droho yo ’sāv ihotthitaḥ
1.8.51.3,karmabhir gṛhamedhīyair
1.8.51.4,nāhaṁ kalpo vyapohitum
1.8.52.1,yathā paṅkena paṅkāmbhaḥ
1.8.52.2,surayā vā surākṛtam
1.8.52.3,bhūta-hatyāṁ tathaivaikāṁ
1.8.52.4,na yajñair mārṣṭum arhati
1.9.1.1,sūta uvāca
1.9.2.1,tadā te bhrātaraḥ sarve
1.9.2.2,sadaśvaiḥ svarṇa-bhūṣitaiḥ
1.9.2.3,anvagacchan rathair viprā
1.9.2.4,vyāsa-dhaumyādayas tathā
1.9.3.1,bhagavān api viprarṣe
1.9.3.2,rathena sa-dhanañjayaḥ
1.9.3.3,sa tair vyarocata nṛpaḥ
1.9.3.4,kuvera iva guhyakaiḥ
1.9.4.1,dṛṣṭvā nipatitaṁ bhūmau
1.9.4.2,divaś cyutam ivāmaram
1.9.4.3,praṇemuḥ pāṇḍavā bhīṣmaṁ
1.9.4.4,sānugāḥ saha cakriṇā
1.9.5.1,tatra brahmarṣayaḥ sarve
1.9.5.2,devarṣayaś ca sattama
1.9.5.3,rājarṣayaś ca tatrāsan
1.9.5.4,draṣṭuṁ bharata-puṅgavam
1.9.6-7.1,parvato nārado dhaumyo
1.9.6-7.2,bhagavān bādarāyaṇaḥ
1.9.6-7.3,bṛhadaśvo bharadvājaḥ
1.9.6-7.4,saśiṣyo reṇukā-sutaḥ
1.9.8.1,anye ca munayo brahman
1.9.8.2,brahmarātādayo ’malāḥ
1.9.8.3,śiṣyair upetā ājagmuḥ
1.9.8.4,kaśyapāṅgirasādayaḥ
1.9.9.1,tān sametān mahā-bhāgān
1.9.9.2,upalabhya vasūttamaḥ
1.9.9.3,pūjayām āsa dharma-jño
1.9.9.4,deśa-kāla-vibhāgavit
1.9.10.1,kṛṣṇaṁ ca tat-prabhāva-jña
1.9.10.2,āsīnaṁ jagad-īśvaram
1.9.10.3,hṛdi-sthaṁ pūjayām āsa
1.9.10.4,māyayopātta-vigraham
1.9.11.1,pāṇḍu-putrān upāsīnān
1.9.11.2,praśraya-prema-saṅgatān
1.9.11.3,abhyācaṣṭānurāgāśrair
1.9.11.4,andhībhūtena cakṣuṣā
1.9.12.1,aho kaṣṭam aho ’nyāyyaṁ
1.9.12.2,yad yūyaṁ dharma-nandanāḥ
1.9.12.3,jīvituṁ nārhatha kliṣṭaṁ
1.9.12.4,vipra-dharmācyutāśrayāḥ
1.9.13.1,saṁsthite ’tirathe pāṇḍau
1.9.13.2,pṛthā bāla-prajā vadhūḥ
1.9.13.3,yuṣmat-kṛte bahūn kleśān
1.9.13.4,prāptā tokavatī muhuḥ
1.9.14.1,sarvaṁ kāla-kṛtaṁ manye
1.9.14.2,bhavatāṁ ca yad-apriyam
1.9.14.3,sapālo yad-vaśe loko
1.9.14.4,vāyor iva ghanāvaliḥ
1.9.15.1,yatra dharma-suto rājā
1.9.15.2,gadā-pāṇir vṛkodaraḥ
1.9.15.3,kṛṣṇo ’strī gāṇḍivaṁ cāpaṁ
1.9.15.4,suhṛt kṛṣṇas tato vipat
1.9.16.1,na hy asya karhicid rājan
1.9.16.2,pumān veda vidhitsitam
1.9.16.3,yad vijijñāsayā yuktā
1.9.16.4,muhyanti kavayo ’pi hi
1.9.17.1,tasmād idaṁ daiva-tantraṁ
1.9.17.2,vyavasya bharatarṣabha
1.9.17.3,tasyānuvihito ’nāthā
1.9.17.4,nātha pāhi prajāḥ prabho
1.9.18.1,eṣa vai bhagavān sākṣād
1.9.18.2,ādyo nārāyaṇaḥ pumān
1.9.18.3,mohayan māyayā lokaṁ
1.9.18.4,gūḍhaś carati vṛṣṇiṣu
1.9.19.1,asyānubhāvaṁ bhagavān
1.9.19.2,veda guhyatamaṁ śivaḥ
1.9.19.3,devarṣir nāradaḥ sākṣād
1.9.19.4,bhagavān kapilo nṛpa
1.9.20.1,yaṁ manyase mātuleyaṁ
1.9.20.2,priyaṁ mitraṁ suhṛttamam
1.9.20.3,akaroḥ sacivaṁ dūtaṁ
1.9.20.4,sauhṛdād atha sārathim
1.9.21.1,sarvātmanaḥ sama-dṛśo
1.9.21.2,hy advayasyānahaṅkṛteḥ
1.9.21.3,tat-kṛtaṁ mati-vaiṣamyaṁ
1.9.21.4,niravadyasya na kvacit
1.9.22.1,tathāpy ekānta-bhakteṣu
1.9.22.2,paśya bhūpānukampitam
1.9.22.3,yan me ’sūṁs tyajataḥ sākṣāt
1.9.22.4,kṛṣṇo darśanam āgataḥ
1.9.23.1,bhaktyāveśya mano yasmin
1.9.23.2,vācā yan-nāma kīrtayan
1.9.23.3,tyajan kalevaraṁ yogī
1.9.23.4,mucyate kāma-karmabhiḥ
1.9.24.1,sa deva-devo bhagavān pratīkṣatāṁ
1.9.24.2,kalevaraṁ yāvad idaṁ hinomy aham
1.9.24.3,prasanna-hāsāruṇa-locanollasan-
1.9.24.4,mukhāmbujo dhyāna-pathaś catur-bhujaḥ
1.9.25.1,sūta uvāca
1.9.26.1,puruṣa-sva-bhāva-vihitān
1.9.26.2,yathā-varṇaṁ yathāśramam
1.9.26.3,vairāgya-rāgopādhibhyām
1.9.26.4,āmnātobhaya-lakṣaṇān
1.9.27.1,dāna-dharmān rāja-dharmān
1.9.27.2,mokṣa-dharmān vibhāgaśaḥ
1.9.27.3,strī-dharmān bhagavad-dharmān
1.9.27.4,samāsa-vyāsa-yogataḥ
1.9.28.1,dharmārtha-kāma-mokṣāṁś ca
1.9.28.2,sahopāyān yathā mune
1.9.28.3,nānākhyānetihāseṣu
1.9.28.4,varṇayām āsa tattvavit
1.9.29.1,dharmaṁ pravadatas tasya
1.9.29.2,sa kālaḥ pratyupasthitaḥ
1.9.29.3,yo yoginaś chanda-mṛtyor
1.9.29.4,vāñchitas tūttarāyaṇaḥ
1.9.30.1,tadopasaṁhṛtya giraḥ sahasraṇīr
1.9.30.2,vimukta-saṅgaṁ mana ādi-pūruṣe
1.9.30.3,kṛṣṇe lasat-pīta-paṭe catur-bhuje
1.9.30.4,puraḥ sthite ’mīlita-dṛg vyadhārayat
1.9.31.1,viśuddhayā dhāraṇayā hatāśubhas
1.9.31.2,tad-īkṣayaivāśu gatā-yudha-śramaḥ
1.9.31.3,nivṛtta-sarvendriya-vṛtti-vibhramas
1.9.31.4,tuṣṭāva janyaṁ visṛjañ janārdanam
1.9.32.1,śrī-bhīṣma uvāca
1.9.33.1,tri-bhuvana-kamanaṁ tamāla-varṇaṁ
1.9.33.2,ravi-kara-gaura-vara-ambaraṁ dadhāne
1.9.33.3,vapur alaka-kulāvṛtānanābjaṁ
1.9.33.4,vijaya-sakhe ratir astu me ’navadyā
1.9.34.1,yudhi turaga-rajo-vidhūmra-viṣvak-
1.9.34.2,kaca-lulita-śramavāry-alaṅkṛtāsye
1.9.34.3,mama niśita-śarair vibhidyamāna-
1.9.34.4,tvaci vilasat-kavace ’stu kṛṣṇa ātmā
1.9.35.1,sapadi sakhi-vaco niśamya madhye
1.9.35.2,nija-parayor balayo rathaṁ niveśya
1.9.35.3,sthitavati para-sainikāyur akṣṇā
1.9.35.4,hṛtavati pārtha-sakhe ratir mamāstu
1.9.36.1,vyavahita-pṛtanā-mukhaṁ nirīkṣya
1.9.36.2,sva-jana-vadhād vimukhasya doṣa-buddhyā
1.9.36.3,kumatim aharad ātma-vidyayā yaś
1.9.36.4,caraṇa-ratiḥ paramasya tasya me ’stu
1.9.37.1,sva-nigamam apahāya mat-pratijñām
1.9.37.2,ṛtam adhikartum avapluto rathasthaḥ
1.9.37.3,dhṛta-ratha-caraṇo ’bhyayāc caladgur
1.9.37.4,harir iva hantum ibhaṁ gatottarīyaḥ
1.9.38.1,śita-viśikha-hato viśīrṇa-daṁśaḥ
1.9.38.2,kṣataja-paripluta ātatāyino me
1.9.38.3,prasabham abhisasāra mad-vadhārthaṁ
1.9.38.4,sa bhavatu me bhagavān gatir mukundaḥ
1.9.39.1,vijaya-ratha-kuṭumbha ātta-totre
1.9.39.2,dhṛta-haya-raśmini tac-chriyekṣaṇīye
1.9.39.3,bhagavati ratir astu me mumūrṣor
1.9.39.4,yam iha nirīkṣya hatā gatāḥ sva-rūpam
1.9.40.1,lalita-gati-vilāsa-valguhāsa-
1.9.40.2,praṇaya-nirīkṣaṇa-kalpitorumānāḥ
1.9.40.3,kṛtam anukṛtavatya unmadāndhāḥ
1.9.40.4,prakṛtim agan kila yasya gopa-vadhvaḥ
1.9.41.1,muni-gaṇa-nṛpa-varya-saṅkule ’ntaḥ-
1.9.41.2,sadasi yudhiṣṭhira-rājasūya eṣām
1.9.41.3,arhaṇam upapeda īkṣaṇīyo
1.9.41.4,mama dṛśi-gocara eṣa āvir ātmā
1.9.42.1,tam imam aham ajaṁ śarīra-bhājāṁ
1.9.42.2,hṛdi hṛdi dhiṣṭhitam ātma-kalpitānām
1.9.42.3,pratidṛśam iva naikadhārkam ekaṁ
1.9.42.4,samadhi-gato ’smi vidhūta-bheda-mohaḥ
1.9.43.1,sūta uvāca
1.9.44.1,sampadyamānam ājñāya
1.9.44.2,bhīṣmaṁ brahmaṇi niṣkale
1.9.44.3,sarve babhūvus te tūṣṇīṁ
1.9.44.4,vayāṁsīva dinātyaye
1.9.45.1,tatra dundubhayo nedur
1.9.45.2,deva-mānava-vāditāḥ
1.9.45.3,śaśaṁsuḥ sādhavo rājñāṁ
1.9.45.4,khāt petuḥ puṣpa-vṛṣṭayaḥ
1.9.46.1,tasya nirharaṇādīni
1.9.46.2,samparetasya bhārgava
1.9.46.3,yudhiṣṭhiraḥ kārayitvā
1.9.46.4,muhūrtaṁ duḥkhito ’bhavat
1.9.47.1,tuṣṭuvur munayo hṛṣṭāḥ
1.9.47.2,kṛṣṇaṁ tad-guhya-nāmabhiḥ
1.9.47.3,tatas te kṛṣṇa-hṛdayāḥ
1.9.47.4,svāśramān prayayuḥ punaḥ
1.9.48.1,tato yudhiṣṭhiro gatvā
1.9.48.2,saha-kṛṣṇo gajāhvayam
1.9.48.3,pitaraṁ sāntvayām āsa
1.9.48.4,gāndhārīṁ ca tapasvinīm
1.9.49.1,pitrā cānumato rājā
1.9.49.2,vāsudevānumoditaḥ
1.9.49.3,cakāra rājyaṁ dharmeṇa
1.9.49.4,pitṛ-paitāmahaṁ vibhuḥ
1.10.1.1,śaunaka uvāca
1.10.2.1,sūta uvāca
1.10.3.1,niśamya bhīṣmoktam athācyutoktaṁ
1.10.3.2,pravṛtta-vijñāna-vidhūta-vibhramaḥ
1.10.3.3,śaśāsa gām indra ivājitāśrayaḥ
1.10.3.4,paridhyupāntām anujānuvartitaḥ
1.10.4.1,kāmaṁ vavarṣa parjanyaḥ
1.10.4.2,sarva-kāma-dughā mahī
1.10.4.3,siṣicuḥ sma vrajān gāvaḥ
1.10.4.4,payasodhasvatīr mudā
1.10.5.1,nadyaḥ samudrā girayaḥ
1.10.5.2,savanaspati-vīrudhaḥ
1.10.5.3,phalanty oṣadhayaḥ sarvāḥ
1.10.5.4,kāmam anvṛtu tasya vai
1.10.6.1,nādhayo vyādhayaḥ kleśā
1.10.6.2,daiva-bhūtātma-hetavaḥ
1.10.6.3,ajāta-śatrāv abhavan
1.10.6.4,jantūnāṁ rājñi karhicit
1.10.7.1,uṣitvā hāstinapure
1.10.7.2,māsān katipayān hariḥ
1.10.7.3,suhṛdāṁ ca viśokāya
1.10.7.4,svasuś ca priya-kāmyayā
1.10.8.1,āmantrya cābhyanujñātaḥ
1.10.8.2,pariṣvajyābhivādya tam
1.10.8.3,āruroha rathaṁ kaiścit
1.10.8.4,pariṣvakto ’bhivāditaḥ
1.10.9-10.1,subhadrā draupadī kuntī
1.10.9-10.2,virāṭa-tanayā tathā
1.10.9-10.3,gāndhārī dhṛtarāṣṭraś ca
1.10.9-10.4,yuyutsur gautamo yamau
1.10.11-12.1,sat-saṅgān mukta-duḥsaṅgo
1.10.11-12.2,hātuṁ notsahate budhaḥ
1.10.11-12.3,kīrtyamānaṁ yaśo yasya
1.10.11-12.4,sakṛd ākarṇya rocanam
1.10.13.1,sarve te ’nimiṣair akṣais
1.10.13.2,tam anu druta-cetasaḥ
1.10.13.3,vīkṣantaḥ sneha-sambaddhā
1.10.13.4,vicelus tatra tatra ha
1.10.14.1,nyarundhann udgalad bāṣpam
1.10.14.2,autkaṇṭhyād devakī-sute
1.10.14.3,niryāty agārān no ’bhadram
1.10.14.4,iti syād bāndhava-striyaḥ
1.10.15.1,mṛdaṅga-śaṅkha-bheryaś ca
1.10.15.2,vīṇā-paṇava-gomukhāḥ
1.10.15.3,dhundhury-ānaka-ghaṇṭādyā
1.10.15.4,nedur dundubhayas tathā
1.10.16.1,prāsāda-śikharārūḍhāḥ
1.10.16.2,kuru-nāryo didṛkṣayā
1.10.16.3,vavṛṣuḥ kusumaiḥ kṛṣṇaṁ
1.10.16.4,prema-vrīḍā-smitekṣaṇāḥ
1.10.17.1,sitātapatraṁ jagrāha
1.10.17.2,muktādāma-vibhūṣitam
1.10.17.3,ratna-daṇḍaṁ guḍākeśaḥ
1.10.17.4,priyaḥ priyatamasya ha
1.10.18.1,uddhavaḥ sātyakiś caiva
1.10.18.2,vyajane paramādbhute
1.10.18.3,vikīryamāṇaḥ kusumai
1.10.18.4,reje madhu-patiḥ pathi
1.10.19.1,aśrūyantāśiṣaḥ satyās
1.10.19.2,tatra tatra dvijeritāḥ
1.10.19.3,nānurūpānurūpāś ca
1.10.19.4,nirguṇasya guṇātmanaḥ
1.10.20.1,anyonyam āsīt sañjalpa
1.10.20.2,uttama-śloka-cetasām
1.10.20.3,kauravendra-pura-strīṇāṁ
1.10.20.4,sarva-śruti-mano-haraḥ
1.10.21.1,sa vai kilāyaṁ puruṣaḥ purātano
1.10.21.2,ya eka āsīd aviśeṣa ātmani
1.10.21.3,agre guṇebhyo jagad-ātmanīśvare
1.10.21.4,nimīlitātman niśi supta-śaktiṣu
1.10.22.1,sa eva bhūyo nija-vīrya-coditāṁ
1.10.22.2,sva-jīva-māyāṁ prakṛtiṁ sisṛkṣatīm
1.10.22.3,anāma-rūpātmani rūpa-nāmanī
1.10.22.4,vidhitsamāno ’nusasāra śāstra-kṛt
1.10.23.1,sa vā ayaṁ yat padam atra sūrayo
1.10.23.2,jitendriyā nirjita-mātariśvanaḥ
1.10.23.3,paśyanti bhakty-utkalitāmalātmanā
1.10.23.4,nanv eṣa sattvaṁ parimārṣṭum arhati
1.10.24.1,sa vā ayaṁ sakhy anugīta-sat-katho
1.10.24.2,vedeṣu guhyeṣu ca guhya-vādibhiḥ
1.10.24.3,ya eka īśo jagad-ātma-līlayā
1.10.24.4,sṛjaty avaty atti na tatra sajjate
1.10.25.1,yadā hy adharmeṇa tamo-dhiyo nṛpā
1.10.25.2,jīvanti tatraiṣa hi sattvataḥ kila
1.10.25.3,dhatte bhagaṁ satyam ṛtaṁ dayāṁ yaśo
1.10.25.4,bhavāya rūpāṇi dadhad yuge yuge
1.10.26.1,aho alaṁ ślāghyatamaṁ yadoḥ kulam
1.10.26.2,aho alaṁ puṇyatamaṁ madhor vanam
1.10.26.3,yad eṣa puṁsām ṛṣabhaḥ śriyaḥ patiḥ
1.10.26.4,sva-janmanā caṅkramaṇena cāñcati
1.10.27.1,aho bata svar-yaśasas tiraskarī
1.10.27.2,kuśasthalī puṇya-yaśaskarī bhuvaḥ
1.10.27.3,paśyanti nityaṁ yad anugraheṣitaṁ
1.10.27.4,smitāvalokaṁ sva-patiṁ sma yat-prajāḥ
1.10.28.1,nūnaṁ vrata-snāna-hutādineśvaraḥ
1.10.28.2,samarcito hy asya gṛhīta-pāṇibhiḥ
1.10.28.3,pibanti yāḥ sakhy adharāmṛtaṁ muhur
1.10.28.4,vraja-striyaḥ sammumuhur yad-āśayāḥ
1.10.29.1,yā vīrya-śulkena hṛtāḥ svayaṁvare
1.10.29.2,pramathya caidya-pramukhān hi śuṣmiṇaḥ
1.10.29.3,pradyumna-sāmbāmba-sutādayo ’parā
1.10.29.4,yāś cāhṛtā bhauma-vadhe sahasraśaḥ
1.10.30.1,etāḥ paraṁ strītvam apāstapeśalaṁ
1.10.30.2,nirasta-śaucaṁ bata sādhu kurvate
1.10.30.3,yāsāṁ gṛhāt puṣkara-locanaḥ patir
1.10.30.4,na jātv apaity āhṛtibhir hṛdi spṛśan
1.10.31.1,evaṁvidhā gadantīnāṁ
1.10.31.2,sa giraḥ pura-yoṣitām
1.10.31.3,nirīkṣaṇenābhinandan
1.10.31.4,sasmitena yayau hariḥ
1.10.32.1,ajāta-śatruḥ pṛtanāṁ
1.10.32.2,gopīthāya madhu-dviṣaḥ
1.10.32.3,parebhyaḥ śaṅkitaḥ snehāt
1.10.32.4,prāyuṅkta catur-aṅgiṇīm
1.10.33.1,atha dūrāgatān śauriḥ
1.10.33.2,kauravān virahāturān
1.10.33.3,sannivartya dṛḍhaṁ snigdhān
1.10.33.4,prāyāt sva-nagarīṁ priyaiḥ
1.10.34-35.1,kuru-jāṅgala-pāñcālān
1.10.34-35.2,śūrasenān sayāmunān
1.10.34-35.3,brahmāvartaṁ kurukṣetraṁ
1.10.34-35.4,matsyān sārasvatān atha
1.10.36.1,tatra tatra ha tatratyair
1.10.36.2,hariḥ pratyudyatārhaṇaḥ
1.10.36.3,sāyaṁ bheje diśaṁ paścād
1.10.36.4,gaviṣṭho gāṁ gatas tadā
1.11.1.1,sūta uvāca
1.11.2.1,sa uccakāśe dhavalodaro daro
1.11.2.2,’py urukramasyādharaśoṇa-śoṇimā
1.11.2.3,dādhmāyamānaḥ kara-kañja-sampuṭe
1.11.2.4,yathābja-khaṇḍe kala-haṁsa utsvanaḥ
1.11.3.1,tam upaśrutya ninadaṁ
1.11.3.2,jagad-bhaya-bhayāvaham
1.11.3.3,pratyudyayuḥ prajāḥ sarvā
1.11.3.4,bhartṛ-darśana-lālasāḥ
1.11.4-5.1,tatropanīta-balayo
1.11.4-5.2,raver dīpam ivādṛtāḥ
1.11.4-5.3,ātmārāmaṁ pūrṇa-kāmaṁ
1.11.4-5.4,nija-lābhena nityadā
1.11.6.1,natāḥ sma te nātha sadāṅghri-paṅkajaṁ
1.11.6.2,viriñca-vairiñcya-surendra-vanditam
1.11.6.3,parāyaṇaṁ kṣemam ihecchatāṁ paraṁ
1.11.6.4,na yatra kālaḥ prabhavet paraḥ prabhuḥ
1.11.7.1,bhavāya nas tvaṁ bhava viśva-bhāvana
1.11.7.2,tvam eva mātātha suhṛt-patiḥ pitā
1.11.7.3,tvaṁ sad-gurur naḥ paramaṁ ca daivataṁ
1.11.7.4,yasyānuvṛttyā kṛtino babhūvima
1.11.8.1,aho sanāthā bhavatā sma yad vayaṁ
1.11.8.2,traiviṣṭapānām api dūra-darśanam
1.11.8.3,prema-smita-snigdha-nirīkṣaṇānanaṁ
1.11.8.4,paśyema rūpaṁ tava sarva-saubhagam
1.11.9.1,yarhy ambujākṣāpasasāra bho bhavān
1.11.9.2,kurūn madhūn vātha suhṛd-didṛkṣayā
1.11.9.3,tatrābda-koṭi-pratimaḥ kṣaṇo bhaved
1.11.9.4,raviṁ vinākṣṇor iva nas tavācyuta
1.11.10.1,kathaṁ vayaṁ nātha ciroṣite tvayi
1.11.10.2,prasanna-dṛṣṭyākhila-tāpa-śoṣaṇam
1.11.10.3,jīvema te sundara-hāsa-śobhitam
1.11.10.4,apaśyamānā vadanaṁ manoharam
1.11.11.1,madhu-bhoja-daśārhārha-
1.11.11.2,kukurāndhaka-vṛṣṇibhiḥ
1.11.11.3,ātma-tulya-balair guptāṁ
1.11.11.4,nāgair bhogavatīm iva
1.11.12.1,sarvartu-sarva-vibhava-
1.11.12.2,puṇya-vṛkṣa-latāśramaiḥ
1.11.12.3,udyānopavanārāmair
1.11.12.4,vṛta-padmākara-śriyam
1.11.13.1,gopura-dvāra-mārgeṣu
1.11.13.2,kṛta-kautuka-toraṇām
1.11.13.3,citra-dhvaja-patākāgrair
1.11.13.4,antaḥ pratihatātapām
1.11.14.1,sammārjita-mahā-mārga-
1.11.14.2,rathyāpaṇaka-catvarām
1.11.14.3,siktāṁ gandha-jalair uptāṁ
1.11.14.4,phala-puṣpākṣatāṅkuraiḥ
1.11.15.1,dvāri dvāri gṛhāṇāṁ ca
1.11.15.2,dadhy-akṣata-phalekṣubhiḥ
1.11.15.3,alaṅkṛtāṁ pūrṇa-kumbhair
1.11.15.4,balibhir dhūpa-dīpakaiḥ
1.11.16-17.1,niśamya preṣṭham āyāntaṁ
1.11.16-17.2,vasudevo mahā-manāḥ
1.11.16-17.3,akrūraś cograsenaś ca
1.11.16-17.4,rāmaś cādbhuta-vikramaḥ
1.11.18.1,vāraṇendraṁ puraskṛtya
1.11.18.2,brāhmaṇaiḥ sasumaṅgalaiḥ
1.11.18.3,śaṅkha-tūrya-ninādena
1.11.18.4,brahma-ghoṣeṇa cādṛtāḥ
1.11.18.5,pratyujjagmū rathair hṛṣṭāḥ
1.11.18.6,praṇayāgata-sādhvasāḥ
1.11.19.1,vāramukhyāś ca śataśo
1.11.19.2,yānais tad-darśanotsukāḥ
1.11.19.3,lasat-kuṇḍala-nirbhāta-
1.11.19.4,kapola-vadana-śriyaḥ
1.11.20.1,naṭa-nartaka-gandharvāḥ
1.11.20.2,sūta-māgadha-vandinaḥ
1.11.20.3,gāyanti cottamaśloka-
1.11.20.4,caritāny adbhutāni ca
1.11.21.1,bhagavāṁs tatra bandhūnāṁ
1.11.21.2,paurāṇām anuvartinām
1.11.21.3,yathā-vidhy upasaṅgamya
1.11.21.4,sarveṣāṁ mānam ādadhe
1.11.22.1,prahvābhivādanāśleṣa-
1.11.22.2,kara-sparśa-smitekṣaṇaiḥ
