ids,sentences
10.43.14.1,patitasya padākramya
10.43.14.2,mṛgendra iva līlayā
10.43.14.3,dantam utpāṭya tenebhaṁ
10.43.14.4,hastipāṁś cāhanad dhariḥ
10.43.15.1,mṛtakaṁ dvipam utsṛjya
10.43.15.2,danta-pāṇiḥ samāviśat
10.43.15.3,aṁsa-nyasta-viṣāṇo ’sṛṅ-
10.43.15.4,mada-bindubhir aṅkitaḥ
10.43.15.5,virūḍha-sveda-kaṇikā
10.43.15.6,vadanāmburuho babhau
10.43.16.1,vṛtau gopaiḥ katipayair
10.43.16.2,baladeva-janārdanau
10.43.16.3,raṅgaṁ viviśatū rājan
10.43.16.4,gaja-danta-varāyudhau
10.43.17.1,mallānām aśanir nṛṇāṁ nara-varaḥ strīṇāṁ smaro mūrtimān
10.43.17.2,gopānāṁ sva-jano ’satāṁ kṣiti-bhujāṁ śāstā sva-pitroḥ śiśuḥ
10.43.17.3,mṛtyur bhoja-pater virāḍ aviduṣāṁ tattvaṁ paraṁ yogināṁ
10.43.17.4,vṛṣṇīnāṁ para-devateti vidito raṅgaṁ gataḥ sāgrajaḥ
10.43.18.1,hataṁ kuvalayāpīḍaṁ
10.43.18.2,dṛṣṭvā tāv api durjayau
10.43.18.3,kaṁso manasy api tadā
10.43.18.4,bhṛśam udvivije nṛpa
10.43.19.1,tau rejatū raṅga-gatau mahā-bhujau
10.43.19.2,vicitra-veṣābharaṇa-srag-ambarau
10.43.19.3,yathā naṭāv uttama-veṣa-dhāriṇau
10.43.19.4,manaḥ kṣipantau prabhayā nirīkṣatām
10.43.20.1,nirīkṣya tāv uttama-pūruṣau janā
10.43.20.2,mañca-sthitā nāgara-rāṣṭrakā nṛpa
10.43.20.3,praharṣa-vegotkalitekṣaṇānanāḥ
10.43.20.4,papur na tṛptā nayanais tad-ānanam
10.43.21-22.1,pibanta iva cakṣurbhyāṁ
10.43.21-22.2,lihanta iva jihvayā
10.43.21-22.3,jighranta iva nāsābhyāṁ
10.43.21-22.4,śliṣyanta iva bāhubhiḥ
10.43.23.1,etau bhagavataḥ sākṣād
10.43.23.2,dharer nārāyaṇasya hi
10.43.23.3,avatīrṇāv ihāṁśena
10.43.23.4,vasudevasya veśmani
10.43.24.1,eṣa vai kila devakyāṁ
10.43.24.2,jāto nītaś ca gokulam
10.43.24.3,kālam etaṁ vasan gūḍho
10.43.24.4,vavṛdhe nanda-veśmani
10.43.25.1,pūtanānena nītāntaṁ
10.43.25.2,cakravātaś ca dānavaḥ
10.43.25.3,arjunau guhyakaḥ keśī
10.43.25.4,dhenuko ’nye ca tad-vidhāḥ
10.43.26-27.1,gāvaḥ sa-pālā etena
10.43.26-27.2,dāvāgneḥ parimocitāḥ
10.43.26-27.3,kāliyo damitaḥ sarpa
10.43.26-27.4,indraś ca vimadaḥ kṛtaḥ
10.43.28.1,gopyo ’sya nitya-mudita-
10.43.28.2,hasita-prekṣaṇaṁ mukham
10.43.28.3,paśyantyo vividhāṁs tāpāṁs
10.43.28.4,taranti smāśramaṁ mudā
10.43.29.1,vadanty anena vaṁśo ’yaṁ
10.43.29.2,yadoḥ su-bahu-viśrutaḥ
10.43.29.3,śriyaṁ yaśo mahatvaṁ ca
10.43.29.4,lapsyate parirakṣitaḥ
10.43.30.1,ayaṁ cāsyāgrajaḥ śrīmān
10.43.30.2,rāmaḥ kamala-locanaḥ
10.43.30.3,pralambo nihato yena
10.43.30.4,vatsako ye bakādayaḥ
10.43.31.1,janeṣv evaṁ bruvāṇeṣu
10.43.31.2,tūryeṣu ninadatsu ca
10.43.31.3,kṛṣṇa-rāmau samābhāṣya
10.43.31.4,cāṇūro vākyam abravīt
10.43.32.1,he nanda-sūno he rāma
10.43.32.2,bhavantau vīra-sammatau
10.43.32.3,niyuddha-kuśalau śrutvā
10.43.32.4,rājñāhūtau didṛkṣuṇā
10.43.33.1,priyaṁ rājñaḥ prakurvatyaḥ
10.43.33.2,śreyo vindanti vai prajāḥ
10.43.33.3,manasā karmaṇā vācā
10.43.33.4,viparītam ato ’nyathā
10.43.34.1,nityaṁ pramuditā gopā
10.43.34.2,vatsa-pālā yathā-sphuṭam
10.43.34.3,vaneṣu malla-yuddhena
10.43.34.4,krīḍantaś cārayanti gāḥ
10.43.35.1,tasmād rājñaḥ priyaṁ yūyaṁ
10.43.35.2,vayaṁ ca karavāma he
10.43.35.3,bhūtāni naḥ prasīdanti
10.43.35.4,sarva-bhūta-mayo nṛpaḥ
10.43.36.1,tan niśamyābravīt kṛṣṇo
10.43.36.2,deśa-kālocitaṁ vacaḥ
10.43.36.3,niyuddham ātmano ’bhīṣṭaṁ
10.43.36.4,manyamāno ’bhinandya ca
10.43.37.1,prajā bhoja-pater asya
10.43.37.2,vayaṁ cāpi vane-carāḥ
10.43.37.3,karavāma priyaṁ nityaṁ
10.43.37.4,tan naḥ param anugrahaḥ
10.43.38.1,bālā vayaṁ tulya-balaiḥ
10.43.38.2,krīḍiṣyāmo yathocitam
10.43.38.3,bhaven niyuddhaṁ mādharmaḥ
10.43.38.4,spṛśen malla-sabhā-sadaḥ
10.43.39.1,cāṇūra uvāca
10.43.40.1,tasmād bhavadbhyāṁ balibhir
10.43.40.2,yoddhavyaṁ nānayo ’tra vai
10.43.40.3,mayi vikrama vārṣṇeya
10.43.40.4,balena saha muṣṭikaḥ
10.44.1.1,śrī-śuka uvāca
10.44.2.1,hastābhyāṁ hastayor baddhvā
10.44.2.2,padbhyām eva ca pādayoḥ
10.44.2.3,vicakarṣatur anyonyaṁ
10.44.2.4,prasahya vijigīṣayā
10.44.3.1,aratnī dve aratnibhyāṁ
10.44.3.2,jānubhyāṁ caiva jānunī
10.44.3.3,śiraḥ śīrṣṇorasoras tāv
10.44.3.4,anyonyam abhijaghnatuḥ
10.44.4.1,paribhrāmaṇa-vikṣepa-
10.44.4.2,parirambhāvapātanaiḥ
10.44.4.3,utsarpaṇāpasarpaṇaiś
10.44.4.4,cānyonyaṁ pratyarundhatām
10.44.5.1,utthāpanair unnayanaiś
10.44.5.2,cālanaiḥ sthāpanair api
10.44.5.3,parasparaṁ jigīṣantāv
10.44.5.4,apacakratur ātmanaḥ
10.44.6.1,tad balābalavad yuddhaṁ
10.44.6.2,sametāḥ sarva-yoṣitaḥ
10.44.6.3,ūcuḥ parasparaṁ rājan
10.44.6.4,sānukampā varūthaśaḥ
10.44.7.1,mahān ayaṁ batādharma
10.44.7.2,eṣāṁ rāja-sabhā-sadām
10.44.7.3,ye balābalavad yuddhaṁ
10.44.7.4,rājño ’nvicchanti paśyataḥ
10.44.8.1,kva vajra-sāra-sarvāṅgau
10.44.8.2,mallau śailendra-sannibhau
10.44.8.3,kva cāti-sukumārāṅgau
10.44.8.4,kiśorau nāpta-yauvanau
10.44.9.1,dharma-vyatikramo hy asya
10.44.9.2,samājasya dhruvaṁ bhavet
10.44.9.3,yatrādharmaḥ samuttiṣṭhen
10.44.9.4,na stheyaṁ tatra karhicit
10.44.10.1,na sabhāṁ praviśet prājñaḥ
10.44.10.2,sabhya-doṣān anusmaran
10.44.10.3,abruvan vibruvann ajño
10.44.10.4,naraḥ kilbiṣam aśnute
10.44.11.1,valgataḥ śatrum abhitaḥ
10.44.11.2,kṛṣṇasya vadanāmbujam
10.44.11.3,vīkṣyatāṁ śrama-vāry-uptaṁ
10.44.11.4,padma-kośam ivāmbubhiḥ
10.44.12.1,kiṁ na paśyata rāmasya
10.44.12.2,mukham ātāmra-locanam
10.44.12.3,muṣṭikaṁ prati sāmarṣaṁ
10.44.12.4,hāsa-saṁrambha-śobhitam
10.44.13.1,puṇyā bata vraja-bhuvo yad ayaṁ nṛ-liṅga
10.44.13.2,gūḍhaḥ purāṇa-puruṣo vana-citra-mālyaḥ
10.44.13.3,gāḥ pālayan saha-balaḥ kvaṇayaṁś ca veṇuṁ
10.44.13.4,vikrīdayāñcati giritra-ramārcitāṅghriḥ
10.44.14.1,gopyas tapaḥ kim acaran yad amuṣya rūpaṁ
10.44.14.2,lāvaṇya-sāram asamordhvam ananya-siddham
10.44.14.3,dṛgbhiḥ pibanty anusavābhinavaṁ durāpam
10.44.14.4,ekānta-dhāma yaśasaḥ śriya aiśvarasya
10.44.15.1,yā dohane ’vahanane mathanopalepa
10.44.15.2,preṅkheṅkhanārbha-ruditokṣaṇa-mārjanādau
10.44.15.3,gāyanti cainam anurakta-dhiyo ’śru-kaṇṭhyo
10.44.15.4,dhanyā vraja-striya urukrama-citta-yānāḥ
10.44.16.1,prātar vrajād vrajata āviśataś ca sāyaṁ
10.44.16.2,gobhiḥ samaṁ kvaṇayato ’sya niśamya veṇum
10.44.16.3,nirgamya tūrṇam abalāḥ pathi bhūri-puṇyāḥ
10.44.16.4,paśyanti sa-smita-mukhaṁ sa-dayāvalokam
10.44.17.1,evaṁ prabhāṣamāṇāsu
10.44.17.2,strīṣu yogeśvaro hariḥ
10.44.17.3,śatruṁ hantuṁ manaś cakre
10.44.17.4,bhagavān bharatarṣabha
10.44.18.1,sa-bhayāḥ strī-giraḥ śrutvā
10.44.18.2,putra-sneha-śucāturau
10.44.18.3,pitarāv anvatapyetāṁ
10.44.18.4,putrayor abudhau balam
10.44.19.1,tais tair niyuddha-vidhibhir
10.44.19.2,vividhair acyutetarau
10.44.19.3,yuyudhāte yathānyonyaṁ
10.44.19.4,tathaiva bala-muṣṭikau
10.44.20.1,bhagavad-gātra-niṣpātair
10.44.20.2,vajra-nīṣpeṣa-niṣṭhuraiḥ
10.44.20.3,cāṇūro bhajyamānāṅgo
10.44.20.4,muhur glānim avāpa ha
10.44.21.1,sa śyena-vega utpatya
10.44.21.2,muṣṭī-kṛtya karāv ubhau
10.44.21.3,bhagavantaṁ vāsudevaṁ
10.44.21.4,kruddho vakṣasy abādhata
10.44.22-23.1,nācalat tat-prahāreṇa
10.44.22-23.2,mālāhata iva dvipaḥ
10.44.22-23.3,bāhvor nigṛhya cāṇūraṁ
10.44.22-23.4,bahuśo bhrāmayan hariḥ
10.44.24-25.1,tathaiva muṣṭikaḥ pūrvaṁ
10.44.24-25.2,sva-muṣṭyābhihatena vai
10.44.24-25.3,balabhadreṇa balinā
10.44.24-25.4,talenābhihato bhṛśam
10.44.26.1,tataḥ kūṭam anuprāptaṁ
10.44.26.2,rāmaḥ praharatāṁ varaḥ
10.44.26.3,avadhīl līlayā rājan
10.44.26.4,sāvajñaṁ vāma-muṣṭinā
10.44.27.1,tarhy eva hi śalaḥ kṛṣṇa-
10.44.27.2,prapadāhata-śīrṣakaḥ
10.44.27.3,dvidhā vidīrṇas tośalaka
10.44.27.4,ubhāv api nipetatuḥ
10.44.28.1,cāṇūre muṣṭike kūṭe
10.44.28.2,śale tośalake hate
10.44.28.3,śeṣāḥ pradudruvur mallāḥ
10.44.28.4,sarve prāṇa-parīpsavaḥ
10.44.29.1,gopān vayasyān ākṛṣya
10.44.29.2,taiḥ saṁsṛjya vijahratuḥ
10.44.29.3,vādyamāneṣu tūryeṣu
10.44.29.4,valgantau ruta-nūpurau
10.44.30.1,janāḥ prajahṛṣuḥ sarve
10.44.30.2,karmaṇā rāma-kṛṣṇayoḥ
10.44.30.3,ṛte kaṁsaṁ vipra-mukhyāḥ
10.44.30.4,sādhavaḥ sādhu sādhv iti
10.44.31.1,hateṣu malla-varyeṣu
10.44.31.2,vidruteṣu ca bhoja-rāṭ
10.44.31.3,nyavārayat sva-tūryāṇi
10.44.31.4,vākyaṁ cedam uvāca ha
10.44.32.1,niḥsārayata durvṛttau
10.44.32.2,vasudevātmajau purāt
10.44.32.3,dhanaṁ harata gopānāṁ
10.44.32.4,nandaṁ badhnīta durmatim
10.44.33.1,vasudevas tu durmedhā
10.44.33.2,hanyatām āśv asattamaḥ
10.44.33.3,ugrasenaḥ pitā cāpi
10.44.33.4,sānugaḥ para-pakṣa-gaḥ
10.44.34.1,evaṁ vikatthamāne vai
10.44.34.2,kaṁse prakupito ’vyayaḥ
10.44.34.3,laghimnotpatya tarasā
10.44.34.4,mañcam uttuṅgam āruhat
10.44.35.1,tam āviśantam ālokya
10.44.35.2,mṛtyum ātmana āsanāt
10.44.35.3,manasvī sahasotthāya
10.44.35.4,jagṛhe so ’si-carmaṇī
10.44.36.1,taṁ khaḍga-pāṇiṁ vicarantam āśu
10.44.36.2,śyenaṁ yathā dakṣiṇa-savyam ambare
10.44.36.3,samagrahīd durviṣahogra-tejā
10.44.36.4,yathoragaṁ tārkṣya-sutaḥ prasahya
10.44.37.1,pragṛhya keśeṣu calat-kirītaṁ
10.44.37.2,nipātya raṅgopari tuṅga-mañcāt
10.44.37.3,tasyopariṣṭāt svayam abja-nābhaḥ
10.44.37.4,papāta viśvāśraya ātma-tantraḥ
10.44.38.1,taṁ samparetaṁ vicakarṣa bhūmau
10.44.38.2,harir yathebhaṁ jagato vipaśyataḥ
10.44.38.3,hā heti śabdaḥ su-mahāṁs tadābhūd
10.44.38.4,udīritaḥ sarva-janair narendra
10.44.39.1,sa nityadodvigna-dhiyā tam īśvaraṁ
10.44.39.2,pibann adan vā vicaran svapan śvasan
10.44.39.3,dadarśa cakrāyudham agrato yatas
10.44.39.4,tad eva rūpaṁ duravāpam āpa
10.44.40.1,tasyānujā bhrātaro ’ṣṭau
10.44.40.2,kaṅka-nyagrodhakādayaḥ
10.44.40.3,abhyadhāvann ati-kruddhā
10.44.40.4,bhrātur nirveśa-kāriṇaḥ
10.44.41.1,tathāti-rabhasāṁs tāṁs tu
10.44.41.2,saṁyattān rohiṇī-sutaḥ
10.44.41.3,ahan parigham udyamya
10.44.41.4,paśūn iva mṛgādhipaḥ
10.44.42.1,nedur dundubhayo vyomni
10.44.42.2,brahmeśādyā vibhūtayaḥ
10.44.42.3,puṣpaiḥ kirantas taṁ prītāḥ
10.44.42.4,śaśaṁsur nanṛtuḥ striyaḥ
10.44.43.1,teṣāṁ striyo mahā-rāja
10.44.43.2,suhṛn-maraṇa-duḥkhitāḥ
10.44.43.3,tatrābhīyur vinighnantyaḥ
10.44.43.4,śīrṣāṇy aśru-vilocanāḥ
10.44.44.1,śayānān vīra-śayāyāṁ
10.44.44.2,patīn āliṅgya śocatīḥ
10.44.44.3,vilepuḥ su-svaraṁ nāryo
10.44.44.4,visṛjantyo muhuḥ śucaḥ
10.44.45.1,hā nātha priya dharma-jña
10.44.45.2,karuṇānātha-vatsala
10.44.45.3,tvayā hatena nihatā
10.44.45.4,vayaṁ te sa-gṛha-prajāḥ
10.44.46.1,tvayā virahitā patyā
10.44.46.2,purīyaṁ puruṣarṣabha
10.44.46.3,na śobhate vayam iva
10.44.46.4,nivṛttotsava-maṅgalā
10.44.47.1,anāgasāṁ tvaṁ bhūtānāṁ
10.44.47.2,kṛtavān droham ulbaṇam
10.44.47.3,tenemāṁ bho daśāṁ nīto
10.44.47.4,bhūta-dhruk ko labheta śam
10.44.48.1,sarveṣām iha bhūtānām
10.44.48.2,eṣa hi prabhavāpyayaḥ
10.44.48.3,goptā ca tad-avadhyāyī
10.44.48.4,na kvacit sukham edhate
10.44.49.1,śrī-śuka uvāca
10.44.50.1,mātaraṁ pitaraṁ caiva
10.44.50.2,mocayitvātha bandhanāt
10.44.50.3,kṛṣṇa-rāmau vavandāte
10.44.50.4,śirasā spṛśya pādayoḥ
10.44.51.1,devakī vasudevaś ca
10.44.51.2,vijñāya jagad-īśvarau
10.44.51.3,kṛta-saṁvandanau putrau
10.44.51.4,sasvajāte na śaṅkitau
10.45.1.1,śrī-śuka uvāca
10.45.2.1,uvāca pitarāv etya
10.45.2.2,sāgrajaḥ sātvatarṣabhaḥ
10.45.2.3,praśrayāvanataḥ prīṇann
10.45.2.4,amba tāteti sādaram
10.45.3.1,nāsmatto yuvayos tāta
10.45.3.2,nityotkaṇṭhitayor api
10.45.3.3,bālya-paugaṇḍa-kaiśorāḥ
10.45.3.4,putrābhyām abhavan kvacit
10.45.4.1,na labdho daiva-hatayor
10.45.4.2,vāso nau bhavad-antike
10.45.4.3,yāṁ bālāḥ pitṛ-geha-sthā
10.45.4.4,vindante lālitā mudam
10.45.5.1,sarvārtha-sambhavo deho
10.45.5.2,janitaḥ poṣito yataḥ
10.45.5.3,na tayor yāti nirveśaṁ
10.45.5.4,pitror martyaḥ śatāyuṣā
10.45.6.1,yas tayor ātmajaḥ kalpa
10.45.6.2,ātmanā ca dhanena ca
10.45.6.3,vṛttiṁ na dadyāt taṁ pretya
10.45.6.4,sva-māṁsaṁ khādayanti hi
10.45.7.1,mātaraṁ pitaraṁ vṛddhaṁ
10.45.7.2,bhāryāṁ sādhvīṁ sutam śiśum
10.45.7.3,guruṁ vipraṁ prapannaṁ ca
10.45.7.4,kalpo ’bibhrac chvasan-mṛtaḥ
10.45.8.1,tan nāv akalpayoḥ kaṁsān
10.45.8.2,nityam udvigna-cetasoḥ
10.45.8.3,mogham ete vyatikrāntā
10.45.8.4,divasā vām anarcatoḥ
10.45.9.1,tat kṣantum arhathas tāta
10.45.9.2,mātar nau para-tantrayoḥ
10.45.9.3,akurvator vāṁ śuśrūṣāṁ
10.45.9.4,kliṣṭayor durhṛdā bhṛśam
10.45.10.1,śrī-śuka uvāca
10.45.11.1,siñcantāv aśru-dhārābhiḥ
10.45.11.2,sneha-pāśena cāvṛtau
10.45.11.3,na kiñcid ūcatū rājan
10.45.11.4,bāṣpa-kaṇṭhau vimohitau
10.45.12.1,evam āśvāsya pitarau
10.45.12.2,bhagavān devakī-sutaḥ
10.45.12.3,mātāmahaṁ tūgrasenaṁ
10.45.12.4,yadūnām akaron ṇṛpam
10.45.13.1,āha cāsmān mahā-rāja
10.45.13.2,prajāś cājñaptum arhasi
10.45.13.3,yayāti-śāpād yadubhir
10.45.13.4,nāsitavyaṁ nṛpāsane
10.45.14.1,mayi bhṛtya upāsīne
10.45.14.2,bhavato vibudhādayaḥ
10.45.14.3,baliṁ haranty avanatāḥ
10.45.14.4,kim utānye narādhipāḥ
10.45.15-16.1,sarvān svān jñati-sambandhān
10.45.15-16.2,digbhyaḥ kaṁsa-bhayākulān
10.45.15-16.3,yadu-vṛṣṇy-andhaka-madhu
10.45.15-16.4,dāśārha-kukurādikān
10.45.17-18.1,kṛṣṇa-saṅkarṣaṇa-bhujair
10.45.17-18.2,guptā labdha-manorathāḥ
10.45.17-18.3,gṛheṣu remire siddhāḥ
10.45.17-18.4,kṛṣṇa-rāma-gata-jvarāḥ
10.45.19.1,tatra pravayaso ’py āsan
10.45.19.2,yuvāno ’ti-balaujasaḥ
10.45.19.3,pibanto ’kṣair mukundasya
10.45.19.4,mukhāmbuja-sudhāṁ muhuḥ
10.45.20.1,atha nandaṁ samasādya
10.45.20.2,bhagavān devakī-sutaḥ
10.45.20.3,saṅkarṣaṇaś ca rājendra
10.45.20.4,pariṣvajyedam ūcatuḥ
10.45.21.1,pitar yuvābhyāṁ snigdhābhyāṁ
10.45.21.2,poṣitau lālitau bhṛśam
10.45.21.3,pitror abhyadhikā prītir
10.45.21.4,ātmajeṣv ātmano ’pi hi
10.45.22.1,sa pitā sā ca jananī
10.45.22.2,yau puṣṇītāṁ sva-putra-vat
10.45.22.3,śiśūn bandhubhir utsṛṣṭān
10.45.22.4,akalpaiḥ poṣa-rakṣaṇe
10.45.23.1,yāta yūyaṁ vrajaṁn tāta
10.45.23.2,vayaṁ ca sneha-duḥkhitān
10.45.23.3,jñātīn vo draṣṭum eṣyāmo
10.45.23.4,vidhāya suhṛdāṁ sukham
10.45.24.1,evaṁ sāntvayya bhagavān
10.45.24.2,nandaṁ sa-vrajam acyutaḥ
10.45.24.3,vāso-’laṅkāra-kupyādyair
10.45.24.4,arhayām āsa sādaram
10.45.25.1,ity uktas tau pariṣvajya
10.45.25.2,nandaḥ praṇaya-vihvalaḥ
10.45.25.3,pūrayann aśrubhir netre
10.45.25.4,saha gopair vrajaṁ yayau
10.45.26.1,atha śūra-suto rājan
10.45.26.2,putrayoḥ samakārayat
10.45.26.3,purodhasā brāhmaṇaiś ca
10.45.26.4,yathāvad dvija-saṁskṛtim
10.45.27.1,tebhyo ’dād dakṣiṇā gāvo
10.45.27.2,rukma-mālāḥ sv-alaṅkṛtāḥ
10.45.27.3,sv-alaṅkṛtebhyaḥ sampūjya
10.45.27.4,sa-vatsāḥ kṣauma-mālinīḥ
10.45.28.1,yāḥ kṛṣṇa-rāma-janmarkṣe
10.45.28.2,mano-dattā mahā-matiḥ
10.45.28.3,tāś cādadād anusmṛtya
10.45.28.4,kaṁsenādharmato hṛtāḥ
10.45.29.1,tataś ca labdha-saṁskārau
10.45.29.2,dvijatvaṁ prāpya su-vratau
10.45.29.3,gargād yadu-kulācāryād
10.45.29.4,gāyatraṁ vratam āsthitau
10.45.30-31.1,prabhavau sarva-vidyānāṁ
10.45.30-31.2,sarva-jñau jagad-īśvarau
10.45.30-31.3,nānya-siddhāmalaṁ jñānaṁ
10.45.30-31.4,gūhamānau narehitaiḥ
10.45.32.1,yathopasādya tau dāntau
10.45.32.2,gurau vṛttim aninditām
10.45.32.3,grāhayantāv upetau sma
10.45.32.4,bhaktyā devam ivādṛtau
10.45.33.1,tayor dvija-varas tuṣṭaḥ
10.45.33.2,śuddha-bhāvānuvṛttibhiḥ
10.45.33.3,provāca vedān akhilān
10.45.33.4,sāṅgopaniṣado guruḥ
10.45.34.1,sa-rahasyaṁ dhanur-vedaṁ
10.45.34.2,dharmān nyāya-pathāṁs tathā
10.45.34.3,tathā cānvīkṣikīṁ vidyāṁ
10.45.34.4,rāja-nītiṁ ca ṣaḍ-vidhām
10.45.35-36.1,sarvaṁ nara-vara-śreṣṭhau
10.45.35-36.2,sarva-vidyā-pravartakau
10.45.35-36.3,sakṛn nigada-mātreṇa
10.45.35-36.4,tau sañjagṛhatur nṛpa
10.45.37.1,dvijas tayos taṁ mahimānam adbhutaṁ
10.45.37.2,saṁlokṣya rājann ati-mānusīṁ matim
10.45.37.3,sammantrya patnyā sa mahārṇave mṛtaṁ
10.45.37.4,bālaṁ prabhāse varayāṁ babhūva ha
10.45.38.1,tethety athāruhya mahā-rathau rathaṁ
10.45.38.2,prabhāsam āsādya duranta-vikramau
10.45.38.3,velām upavrajya niṣīdatuḥ kṣanaṁ
10.45.38.4,sindhur viditvārhanam āharat tayoḥ
10.45.39.1,tam āha bhagavān āśu
10.45.39.2,guru-putraḥ pradīyatām
10.45.39.3,yo ’sāv iha tvayā grasto
10.45.39.4,bālako mahatormiṇā
10.45.40.1,śrī-samudra uvāca
10.45.41.1,āste tenāhṛto nūnaṁ
10.45.41.2,tac chrutvā satvaraṁ prabhuḥ
10.45.41.3,jalam āviśya taṁ hatvā
10.45.41.4,nāpaśyad udare ’rbhakam
10.45.42-44.1,tad-aṅga-prabhavaṁ śaṅkham
10.45.42-44.2,ādāya ratham āgamat
10.45.42-44.3,tataḥ saṁyamanīṁ nāma
10.45.42-44.4,yamasya dayitāṁ purīm
10.45.45.1,śrī-bhagavān uvāca
10.45.46.1,tatheti tenopānītaṁ
10.45.46.2,guru-putraṁ yadūttamau
10.45.46.3,dattvā sva-gurave bhūyo
10.45.46.4,vṛṇīṣveti tam ūcatuḥ
10.45.47.1,śrī-gurur uvāca
10.45.48.1,gacchataṁ sva-gṛhaṁ vīrau
10.45.48.2,kīrtir vām astu pāvanī
10.45.48.3,chandāṁsy ayāta-yāmāni
10.45.48.4,bhavantv iha paratra ca
10.45.49.1,guruṇaivam anujñātau
10.45.49.2,rathenānila-raṁhasā
10.45.49.3,āyātau sva-puraṁ tāta
10.45.49.4,parjanya-ninadena vai
10.45.50.1,samanandan prajāḥ sarvā
10.45.50.2,dṛṣṭvā rāma-janārdanau
10.45.50.3,apaśyantyo bahv ahāni
10.45.50.4,naṣṭa-labdha-dhanā iva
10.46.1.1,śrī-śuka uvāca
10.46.2.1,tam āha bhagavān preṣṭhaṁ
10.46.2.2,bhaktam ekāntinaṁ kvacit
10.46.2.3,gṛhītvā pāṇinā pāṇiṁ
10.46.2.4,prapannārti-haro hariḥ
10.46.3.1,gacchoddhava vrajaṁ saumya
10.46.3.2,pitror nau prītim āvaha
10.46.3.3,gopīnāṁ mad-viyogādhiṁ
10.46.3.4,mat-sandeśair vimocaya
10.46.4.1,tā man-manaskā mat-prāṇā
10.46.4.2,mat-arthe tyakta-daihikāḥ
10.46.4.3,mām eva dayitaṁ preṣṭham
10.46.4.4,ātmānaṁ manasā gatāḥ
10.46.4.5,ye tyakta-loka-dharmāś ca
10.46.4.6,mad-arthe tān bibharmy aham
10.46.5.1,mayi tāḥ preyasāṁ preṣṭhe
10.46.5.2,dūra-sthe gokula-striyaḥ
10.46.5.3,smarantyo ’ṅga vimuhyanti
10.46.5.4,virahautkaṇṭhya-vihvalāḥ
10.46.6.1,dhārayanty ati-kṛcchreṇa
10.46.6.2,prāyaḥ prāṇān kathañcana
10.46.6.3,pratyāgamana-sandeśair
10.46.6.4,ballavyo me mad-ātmikāḥ
10.46.7.1,śrī-śuka uvāca
10.46.8.1,prāpto nanda-vrajaṁ śrīmān
10.46.8.2,nimlocati vibhāvasau
10.46.8.3,channa-yānaḥ praviśatāṁ
10.46.8.4,paśūnāṁ khura-reṇubhiḥ
10.46.9-13.1,vāsitārthe ’bhiyudhyadbhir
10.46.9-13.2,nāditaṁ śuśmibhir vṛṣaiḥ
10.46.9-13.3,dhāvantībhiś ca vāsrābhir
10.46.9-13.4,udho-bhāraiḥ sva-vatsakān
10.46.14.1,tam āgataṁ samāgamya
10.46.14.2,kṛṣṇasyānucaraṁ priyam
10.46.14.3,nandaḥ prītaḥ pariṣvajya
10.46.14.4,vāsudeva-dhiyārcayat
10.46.15.1,bhojitaṁ paramānnena
10.46.15.2,saṁviṣṭaṁ kaśipau sukham
10.46.15.3,gata-śramaṁ paryapṛcchat
10.46.15.4,pāda-saṁvāhanādibhiḥ
10.46.16.1,kaccid aṅga mahā-bhāga
10.46.16.2,sakhā naḥ śūra-nandanaḥ
10.46.16.3,āste kuśaly apatyādyair
10.46.16.4,yukto muktaḥ suhṛd-vrataḥ
10.46.17.1,diṣṭyā kaṁso hataḥ pāpaḥ
10.46.17.2,sānugaḥ svena pāpmanā
10.46.17.3,sādhūnāṁ dharma-śīlānāṁ
10.46.17.4,yadūnāṁ dveṣṭi yaḥ sadā
10.46.18.1,api smarati naḥ kṛṣṇo
10.46.18.2,mātaraṁ suhṛdaḥ sakhīn
10.46.18.3,gopān vrajaṁ cātma-nāthaṁ
10.46.18.4,gāvo vṛndāvanaṁ girim
10.46.19.1,apy āyāsyati govindaḥ
10.46.19.2,sva-janān sakṛd īkṣitum
10.46.19.3,tarhi drakṣyāma tad-vaktraṁ
10.46.19.4,su-nasaṁ su-smitekṣaṇam
10.46.20.1,dāvāgner vāta-varṣāc ca
10.46.20.2,vṛṣa-sarpāc ca rakṣitāḥ
10.46.20.3,duratyayebhyo mṛtyubhyaḥ
10.46.20.4,kṛṣṇena su-mahātmanā
10.46.21.1,smaratāṁ kṛṣṇa-vīryāṇi
10.46.21.2,līlāpāṅga-nirīkṣitam
10.46.21.3,hasitaṁ bhāṣitaṁ cāṅga
10.46.21.4,sarvā naḥ śithilāḥ kriyāḥ
10.46.22.1,saric-chaila-vanoddeśān
10.46.22.2,mukunda-pada-bhūṣitān
10.46.22.3,ākrīḍān īkṣyamāṇānāṁ
10.46.22.4,mano yāti tad-ātmatām
10.46.23.1,manye kṛṣṇaṁ ca rāmaṁ ca
10.46.23.2,prāptāv iha surottamau
10.46.23.3,surāṇāṁ mahad-arthāya
10.46.23.4,gargasya vacanaṁ yathā
10.46.24.1,kaṁsaṁ nāgāyuta-prāṇaṁ
10.46.24.2,mallau gaja-patiṁ yathā
10.46.24.3,avadhiṣṭāṁ līlayaiva
10.46.24.4,paśūn iva mṛgādhipaḥ
10.46.25.1,tāla-trayaṁ mahā-sāraṁ
