ids,sentences
2.7.51.3,saṅgraho ’yaṁ vibhūtīnāṁ
2.7.51.4,tvam etad vipulī kuru
2.7.52.1,yathā harau bhagavati
2.7.52.2,nṛṇāṁ bhaktir bhaviṣyati
2.7.52.3,sarvātmany akhilādhāre
2.7.52.4,iti saṅkalpya varṇaya
2.7.53.1,māyāṁ varṇayato ’muṣya
2.7.53.2,īśvarasyānumodataḥ
2.7.53.3,śṛṇvataḥ śraddhayā nityaṁ
2.7.53.4,māyayātmā na muhyati
2.8.1.1,rājovāca
2.8.2.1,etad veditum icchāmi
2.8.2.2,tattvaṁ tattva-vidāṁ vara
2.8.2.3,harer adbhuta-vīryasya
2.8.2.4,kathā loka-sumaṅgalāḥ
2.8.3.1,kathayasva mahābhāga
2.8.3.2,yathāham akhilātmani
2.8.3.3,kṛṣṇe niveśya niḥsaṅgaṁ
2.8.3.4,manas tyakṣye kalevaram
2.8.4.1,śṛṇvataḥ śraddhayā nityaṁ
2.8.4.2,gṛṇataś ca sva-ceṣṭitam
2.8.4.3,kālena nātidīrgheṇa
2.8.4.4,bhagavān viśate hṛdi
2.8.5.1,praviṣṭaḥ karṇa-randhreṇa
2.8.5.2,svānāṁ bhāva-saroruham
2.8.5.3,dhunoti śamalaṁ kṛṣṇaḥ
2.8.5.4,salilasya yathā śarat
2.8.6.1,dhautātmā puruṣaḥ kṛṣṇa-
2.8.6.2,pāda-mūlaṁ na muñcati
2.8.6.3,mukta-sarva-parikleśaḥ
2.8.6.4,pānthaḥ sva-śaraṇaṁ yathā
2.8.7.1,yad adhātu-mato brahman
2.8.7.2,dehārambho ’sya dhātubhiḥ
2.8.7.3,yadṛcchayā hetunā vā
2.8.7.4,bhavanto jānate yathā
2.8.8.1,āsīd yad-udarāt padmaṁ
2.8.8.2,loka-saṁsthāna-lakṣaṇam
2.8.8.3,yāvān ayaṁ vai puruṣa
2.8.8.4,iyattāvayavaiḥ pṛthak
2.8.8.5,tāvān asāv iti proktaḥ
2.8.8.6,saṁsthāvayavavān iva
2.8.9.1,ajaḥ sṛjati bhūtāni
2.8.9.2,bhūtātmā yad-anugrahāt
2.8.9.3,dadṛśe yena tad-rūpaṁ
2.8.9.4,nābhi-padma-samudbhavaḥ
2.8.10.1,sa cāpi yatra puruṣo
2.8.10.2,viśva-sthity-udbhavāpyayaḥ
2.8.10.3,muktvātma-māyāṁ māyeśaḥ
2.8.10.4,śete sarva-guhāśayaḥ
2.8.11.1,puruṣāvayavair lokāḥ
2.8.11.2,sapālāḥ pūrva-kalpitāḥ
2.8.11.3,lokair amuṣyāvayavāḥ
2.8.11.4,sa-pālair iti śuśruma
2.8.12.1,yāvān kalpo vikalpo vā
2.8.12.2,yathā kālo ’numīyate
2.8.12.3,bhūta-bhavya-bhavac-chabda
2.8.12.4,āyur-mānaṁ ca yat sataḥ
2.8.13.1,kālasyānugatir yā tu
2.8.13.2,lakṣyate ’ṇvī bṛhaty api
2.8.13.3,yāvatyaḥ karma-gatayo
2.8.13.4,yādṛśīr dvija-sattama
2.8.14.1,yasmin karma-samāvāyo
2.8.14.2,yathā yenopagṛhyate
2.8.14.3,guṇānāṁ guṇināṁ caiva
2.8.14.4,pariṇāmam abhīpsatām
2.8.15.1,bhū-pātāla-kakub-vyoma-
2.8.15.2,graha-nakṣatra-bhūbhṛtām
2.8.15.3,sarit-samudra-dvīpānāṁ
2.8.15.4,sambhavaś caitad-okasām
2.8.16.1,pramāṇam aṇḍa-kośasya
2.8.16.2,bāhyābhyantara-bhedataḥ
2.8.16.3,mahatāṁ cānucaritaṁ
2.8.16.4,varṇāśrama-viniścayaḥ
2.8.17.1,yugāni yuga-mānaṁ ca
2.8.17.2,dharmo yaś ca yuge yuge
2.8.17.3,avatārānucaritaṁ
2.8.17.4,yad āścaryatamaṁ hareḥ
2.8.18.1,nṛṇāṁ sādhāraṇo dharmaḥ
2.8.18.2,saviśeṣaś ca yādṛśaḥ
2.8.18.3,śreṇīnāṁ rājarṣīṇāṁ ca
2.8.18.4,dharmaḥ kṛcchreṣu jīvatām
2.8.19.1,tattvānāṁ parisaṅkhyānaṁ
2.8.19.2,lakṣaṇaṁ hetu-lakṣaṇam
2.8.19.3,puruṣārādhana-vidhir
2.8.19.4,yogasyādhyātmikasya ca
2.8.20.1,yogeśvaraiśvarya-gatir
2.8.20.2,liṅga-bhaṅgas tu yoginām
2.8.20.3,vedopaveda-dharmāṇām
2.8.20.4,itihāsa-purāṇayoḥ
2.8.21.1,samplavaḥ sarva-bhūtānāṁ
2.8.21.2,vikramaḥ pratisaṅkramaḥ
2.8.21.3,iṣṭā-pūrtasya kāmyānāṁ
2.8.21.4,tri-vargasya ca yo vidhiḥ
2.8.22.1,yo vānuśāyināṁ sargaḥ
2.8.22.2,pāṣaṇḍasya ca sambhavaḥ
2.8.22.3,ātmano bandha-mokṣau ca
2.8.22.4,vyavasthānaṁ sva-rūpataḥ
2.8.23.1,yathātma-tantro bhagavān
2.8.23.2,vikrīḍaty ātma-māyayā
2.8.23.3,visṛjya vā yathā māyām
2.8.23.4,udāste sākṣivad vibhuḥ
2.8.24.1,sarvam etac ca bhagavan
2.8.24.2,pṛcchato me ’nupūrvaśaḥ
2.8.24.3,tattvato ’rhasy udāhartuṁ
2.8.24.4,prapannāya mahā-mune
2.8.25.1,atra pramāṇaṁ hi bhavān
2.8.25.2,parameṣṭhī yathātma-bhūḥ
2.8.25.3,apare cānutiṣṭhanti
2.8.25.4,pūrveṣāṁ pūrva-jaiḥ kṛtam
2.8.26.1,na me ’savaḥ parāyanti
2.8.26.2,brahmann anaśanād amī
2.8.26.3,pibato ’cyuta-pīyūṣam
2.8.26.4,tad vākya-abdhi-viniḥsṛtam
2.8.27.1,sūta uvāca
2.8.28.1,prāha bhāgavataṁ nāma
2.8.28.2,purāṇaṁ brahma-sammitam
2.8.28.3,brahmaṇe bhagavat-proktaṁ
2.8.28.4,brahma-kalpa upāgate
2.8.29.1,yad yat parīkṣid ṛṣabhaḥ
2.8.29.2,pāṇḍūnām anupṛcchati
2.8.29.3,ānupūrvyeṇa tat sarvam
2.8.29.4,ākyātum upacakrame
2.9.1.1,śrī-śuka uvāca
2.9.2.1,bahu-rūpa ivābhāti
2.9.2.2,māyayā bahu-rūpayā
2.9.2.3,ramamāṇo guṇeṣv asyā
2.9.2.4,mamāham iti manyate
2.9.3.1,yarhi vāva mahimni sve
2.9.3.2,parasmin kāla-māyayoḥ
2.9.3.3,rameta gata-sammohas
2.9.3.4,tyaktvodāste tadobhayam
2.9.4.1,ātma-tattva-viśuddhy-arthaṁ
2.9.4.2,yad āha bhagavān ṛtam
2.9.4.3,brahmaṇe darśayan rūpam
2.9.4.4,avyalīka-vratādṛtaḥ
2.9.5.1,sa ādi-devo jagatāṁ paro guruḥ
2.9.5.2,svadhiṣṇyam āsthāya sisṛkṣayaikṣata
2.9.5.3,tāṁ nādhyagacchad dṛśam atra sammatāṁ
2.9.5.4,prapañca-nirmāṇa-vidhir yayā bhavet
2.9.6.1,sa cintayan dvy-akṣaram ekadāmbhasy
2.9.6.2,upāśṛṇod dvir-gaditaṁ vaco vibhuḥ
2.9.6.3,sparśeṣu yat ṣoḍaśam ekaviṁśaṁ
2.9.6.4,niṣkiñcanānāṁ nṛpa yad dhanaṁ viduḥ
2.9.7.1,niśamya tad-vaktṛ-didṛkṣayā diśo
2.9.7.2,vilokya tatrānyad apaśyamānaḥ
2.9.7.3,svadhiṣṇyam āsthāya vimṛśya tad-dhitaṁ
2.9.7.4,tapasy upādiṣṭa ivādadhe manaḥ
2.9.8.1,divyaṁ sahasrābdam amogha-darśano
2.9.8.2,jitānilātmā vijitobhayendriyaḥ
2.9.8.3,atapyata smākhila-loka-tāpanaṁ
2.9.8.4,tapas tapīyāṁs tapatāṁ samāhitaḥ
2.9.9.1,tasmai sva-lokaṁ bhagavān sabhājitaḥ
2.9.9.2,sandarśayām āsa paraṁ na yat-param
2.9.9.3,vyapeta-saṅkleśa-vimoha-sādhvasaṁ
2.9.9.4,sva-dṛṣṭavadbhir puruṣair abhiṣṭutam
2.9.10.1,pravartate yatra rajas tamas tayoḥ
2.9.10.2,sattvaṁ ca miśraṁ na ca kāla-vikramaḥ
2.9.10.3,na yatra māyā kim utāpare harer
2.9.10.4,anuvratā yatra surāsurārcitāḥ
2.9.11.1,śyāmāvadātāḥ śata-patra-locanāḥ
2.9.11.2,piśaṅga-vastrāḥ surucaḥ supeśasaḥ
2.9.11.3,sarve catur-bāhava unmiṣan-maṇi-
2.9.11.4,praveka-niṣkābharaṇāḥ suvarcasaḥ
2.9.12.1,pravāla-vaidūrya-mṛṇāla-varcasaḥ
2.9.12.2,parisphurat-kuṇḍala-mauli-mālinaḥ
2.9.13.1,bhrājiṣṇubhir yaḥ parito virājate
2.9.13.2,lasad-vimānāvalibhir mahātmanām
2.9.13.3,vidyotamānaḥ pramadottamādyubhiḥ
2.9.13.4,savidyud-abhrāvalibhir yathā nabhaḥ
2.9.14.1,śrīr yatra rūpiṇy urugāya-pādayoḥ
2.9.14.2,karoti mānaṁ bahudhā vibhūtibhiḥ
2.9.14.3,preṅkhaṁ śritā yā kusumākarānugair
2.9.14.4,vigīyamānā priya-karma-gāyatī
2.9.15.1,dadarśa tatrākhila-sātvatāṁ patiṁ
2.9.15.2,śriyaḥ patiṁ yajña-patiṁ jagat-patim
2.9.15.3,sunanda-nanda-prabalārhaṇādibhiḥ
2.9.15.4,sva-pārṣadāgraiḥ parisevitaṁ vibhum
2.9.16.1,bhṛtya-prasādābhimukhaṁ dṛg-āsavaṁ
2.9.16.2,prasanna-hāsāruṇa-locanānanam
2.9.16.3,kirīṭinaṁ kuṇḍalinaṁ catur-bhujaṁ
2.9.16.4,pītāṁśukaṁ vakṣasi lakṣitaṁ śriyā
2.9.17.1,adhyarhaṇīyāsanam āsthitaṁ paraṁ
2.9.17.2,vṛtaṁ catuḥ-ṣoḍaśa-pañca-śaktibhiḥ
2.9.17.3,yuktaṁ bhagaiḥ svair itaratra cādhruvaiḥ
2.9.17.4,sva eva dhāman ramamāṇam īśvaram
2.9.18.1,tad-darśanāhlāda-pariplutāntaro
2.9.18.2,hṛṣyat-tanuḥ prema-bharāśru-locanaḥ
2.9.18.3,nanāma pādāmbujam asya viśva-sṛg
2.9.18.4,yat pāramahaṁsyena pathādhigamyate
2.9.19.1,taṁ prīyamāṇaṁ samupasthitaṁ kaviṁ
2.9.19.2,prajā-visarge nija-śāsanārhaṇam
2.9.19.3,babhāṣa īṣat-smita-śociṣā girā
2.9.19.4,priyaḥ priyaṁ prīta-manāḥ kare spṛśan
2.9.20.1,śrī-bhagavān uvāca
2.9.21.1,varaṁ varaya bhadraṁ te
2.9.21.2,vareśaṁ mābhivāñchitam
2.9.21.3,brahmañ chreyaḥ-pariśrāmaḥ
2.9.21.4,puṁsāṁ mad-darśanāvadhiḥ
2.9.22.1,manīṣitānubhāvo ’yaṁ
2.9.22.2,mama lokāvalokanam
2.9.22.3,yad upaśrutya rahasi
2.9.22.4,cakartha paramaṁ tapaḥ
2.9.23.1,pratyādiṣṭaṁ mayā tatra
2.9.23.2,tvayi karma-vimohite
2.9.23.3,tapo me hṛdayaṁ sākṣād
2.9.23.4,ātmāhaṁ tapaso ’nagha
2.9.24.1,sṛjāmi tapasaivedaṁ
2.9.24.2,grasāmi tapasā punaḥ
2.9.24.3,bibharmi tapasā viśvaṁ
2.9.24.4,vīryaṁ me duścaraṁ tapaḥ
2.9.25.1,brahmovāca
2.9.26.1,tathāpi nāthamānasya
2.9.26.2,nātha nāthaya nāthitam
2.9.26.3,parāvare yathā rūpe
2.9.26.4,jānīyāṁ te tv arūpiṇaḥ
2.9.27.1,yathātma-māyā-yogena
2.9.27.2,nānā-śakty-upabṛṁhitam
2.9.27.3,vilumpan visṛjan gṛhṇan
2.9.27.4,bibhrad ātmānam ātmanā
2.9.28.1,krīḍasy amogha-saṅkalpa
2.9.28.2,ūrṇanābhir yathorṇute
2.9.28.3,tathā tad-viṣayāṁ dhehi
2.9.28.4,manīṣāṁ mayi mādhava
2.9.29.1,bhagavac-chikṣitam ahaṁ
2.9.29.2,karavāṇi hy atandritaḥ
2.9.29.3,nehamānaḥ prajā-sargaṁ
2.9.29.4,badhyeyaṁ yad-anugrahāt
2.9.30.1,yāvat sakhā sakhyur iveśa te kṛtaḥ
2.9.30.2,prajā-visarge vibhajāmi bho janam
2.9.30.3,aviklavas te parikarmaṇi sthito
2.9.30.4,mā me samunnaddha-mado ’ja māninaḥ
2.9.31.1,śrī-bhagavān uvāca
2.9.32.1,yāvān ahaṁ yathā-bhāvo
2.9.32.2,yad-rūpa-guṇa-karmakaḥ
2.9.32.3,tathaiva tattva-vijñānam
2.9.32.4,astu te mad-anugrahāt
2.9.33.1,aham evāsam evāgre
2.9.33.2,nānyad yat sad-asat param
2.9.33.3,paścād ahaṁ yad etac ca
2.9.33.4,yo ’vaśiṣyeta so ’smy aham
2.9.34.1,ṛte ’rthaṁ yat pratīyeta
2.9.34.2,na pratīyeta cātmani
2.9.34.3,tad vidyād ātmano māyāṁ
2.9.34.4,yathābhāso yathā tamaḥ
2.9.35.1,yathā mahānti bhūtāni
2.9.35.2,bhūteṣūccāvaceṣv anu
2.9.35.3,praviṣṭāny apraviṣṭāni
2.9.35.4,tathā teṣu na teṣv aham
2.9.36.1,etāvad eva jijñāsyaṁ
2.9.36.2,tattva-jijñāsunātmanaḥ
2.9.36.3,anvaya-vyatirekābhyāṁ
2.9.36.4,yat syāt sarvatra sarvadā
2.9.37.1,etan mataṁ samātiṣṭha
2.9.37.2,parameṇa samādhinā
2.9.37.3,bhavān kalpa-vikalpeṣu
2.9.37.4,na vimuhyati karhicit
2.9.38.1,śrī-śuka uvāca
2.9.39.1,antarhitendriyārthāya
2.9.39.2,haraye vihitāñjaliḥ
2.9.39.3,sarva-bhūtamayo viśvaṁ
2.9.39.4,sasarjedaṁ sa pūrvavat
2.9.40.1,prajāpatir dharma-patir
2.9.40.2,ekadā niyamān yamān
2.9.40.3,bhadraṁ prajānām anvicchann
2.9.40.4,ātiṣṭhat svārtha-kāmyayā
2.9.41.1,taṁ nāradaḥ priyatamo
2.9.41.2,rikthādānām anuvrataḥ
2.9.41.3,śuśrūṣamāṇaḥ śīlena
2.9.41.4,praśrayeṇa damena ca
2.9.42.1,māyāṁ vividiṣan viṣṇor
2.9.42.2,māyeśasya mahā-muniḥ
2.9.42.3,mahā-bhāgavato rājan
2.9.42.4,pitaraṁ paryatoṣayat
2.9.43.1,tuṣṭaṁ niśāmya pitaraṁ
2.9.43.2,lokānāṁ prapitāmaham
2.9.43.3,devarṣiḥ paripapraccha
2.9.43.4,bhavān yan mānupṛcchati
2.9.44.1,tasmā idaṁ bhāgavataṁ
2.9.44.2,purāṇaṁ daśa-lakṣaṇam
2.9.44.3,proktaṁ bhagavatā prāha
2.9.44.4,prītaḥ putrāya bhūta-kṛt
2.9.45.1,nāradaḥ prāha munaye
2.9.45.2,sarasvatyās taṭe nṛpa
2.9.45.3,dhyāyate brahma paramaṁ
2.9.45.4,vyāsāyāmita-tejase
2.9.46.1,yad utāhaṁ tvayā pṛṣṭo
2.9.46.2,vairājāt puruṣād idam
2.9.46.3,yathāsīt tad upākhyāste
2.9.46.4,praśnān anyāṁś ca kṛtsnaśaḥ
2.10.1.1,śrī-śuka uvāca
2.10.2.1,daśamasya viśuddhy-arthaṁ
2.10.2.2,navānām iha lakṣaṇam
2.10.2.3,varṇayanti mahātmānaḥ
2.10.2.4,śrutenārthena cāñjasā
2.10.3.1,bhūta-mātrendriya-dhiyāṁ
2.10.3.2,janma sarga udāhṛtaḥ
2.10.3.3,brahmaṇo guṇa-vaiṣamyād
2.10.3.4,visargaḥ pauruṣaḥ smṛtaḥ
2.10.4.1,sthitir vaikuṇṭha-vijayaḥ
2.10.4.2,poṣaṇaṁ tad-anugrahaḥ
2.10.4.3,manvantarāṇi sad-dharma
2.10.4.4,ūtayaḥ karma-vāsanāḥ
2.10.5.1,avatārānucaritaṁ
2.10.5.2,hareś cāsyānuvartinām
2.10.5.3,puṁsām īśa-kathāḥ proktā
2.10.5.4,nānākhyānopabṛṁhitāḥ
2.10.6.1,nirodho ’syānuśayanam
2.10.6.2,ātmanaḥ saha śaktibhiḥ
2.10.6.3,muktir hitvānyathā rūpaṁ
2.10.6.4,sva-rūpeṇa vyavasthitiḥ
2.10.7.1,ābhāsaś ca nirodhaś ca
2.10.7.2,yato ’sty adhyavasīyate
2.10.7.3,sa āśrayaḥ paraṁ brahma
2.10.7.4,paramātmeti śabdyate
2.10.8.1,yo ’dhyātmiko ’yaṁ puruṣaḥ
2.10.8.2,so ’sāv evādhidaivikaḥ
2.10.8.3,yas tatrobhaya-vicchedaḥ
2.10.8.4,puruṣo hy ādhibhautikaḥ
2.10.9.1,ekam ekatarābhāve
2.10.9.2,yadā nopalabhāmahe
2.10.9.3,tritayaṁ tatra yo veda
2.10.9.4,sa ātmā svāśrayāśrayaḥ
2.10.10.1,puruṣo ’ṇḍaṁ vinirbhidya
2.10.10.2,yadāsau sa vinirgataḥ
2.10.10.3,ātmano ’yanam anvicchann
2.10.10.4,apo ’srākṣīc chuciḥ śucīḥ
2.10.11.1,tāsv avātsīt sva-sṛṣṭāsu
2.10.11.2,sahasraṁ parivatsarān
2.10.11.3,tena nārāyaṇo nāma
2.10.11.4,yad āpaḥ puruṣodbhavāḥ
2.10.12.1,dravyaṁ karma ca kālaś ca
2.10.12.2,svabhāvo jīva eva ca
2.10.12.3,yad-anugrahataḥ santi
2.10.12.4,na santi yad-upekṣayā
2.10.13.1,eko nānātvam anvicchan
2.10.13.2,yoga-talpāt samutthitaḥ
2.10.13.3,vīryaṁ hiraṇmayaṁ devo
2.10.13.4,māyayā vyasṛjat tridhā
2.10.14.1,adhidaivam athādhyātmam
2.10.14.2,adhibhūtam iti prabhuḥ
2.10.14.3,athaikaṁ pauruṣaṁ vīryaṁ
2.10.14.4,tridhābhidyata tac chṛṇu
2.10.15.1,antaḥ śarīra ākāśāt
2.10.15.2,puruṣasya viceṣṭataḥ
2.10.15.3,ojaḥ saho balaṁ jajñe
2.10.15.4,tataḥ prāṇo mahān asuḥ
2.10.16.1,anuprāṇanti yaṁ prāṇāḥ
2.10.16.2,prāṇantaṁ sarva-jantuṣu
2.10.16.3,apānantam apānanti
2.10.16.4,nara-devam ivānugāḥ
2.10.17.1,prāṇenākṣipatā kṣut tṛḍ
2.10.17.2,antarā jāyate vibhoḥ
2.10.17.3,pipāsato jakṣataś ca
2.10.17.4,prāṅ mukhaṁ nirabhidyata
2.10.18.1,mukhatas tālu nirbhinnaṁ
2.10.18.2,jihvā tatropajāyate
2.10.18.3,tato nānā-raso jajñe
2.10.18.4,jihvayā yo ’dhigamyate
2.10.19.1,vivakṣor mukhato bhūmno
2.10.19.2,vahnir vāg vyāhṛtaṁ tayoḥ
2.10.19.3,jale caitasya suciraṁ
2.10.19.4,nirodhaḥ samajāyata
2.10.20.1,nāsike nirabhidyetāṁ
2.10.20.2,dodhūyati nabhasvati
2.10.20.3,tatra vāyur gandha-vaho
2.10.20.4,ghrāṇo nasi jighṛkṣataḥ
2.10.21.1,yadātmani nirālokam
2.10.21.2,ātmānaṁ ca didṛkṣataḥ
2.10.21.3,nirbhinne hy akṣiṇī tasya
2.10.21.4,jyotiś cakṣur guṇa-grahaḥ
2.10.22.1,bodhyamānasya ṛṣibhir
2.10.22.2,ātmanas taj jighṛkṣataḥ
2.10.22.3,karṇau ca nirabhidyetāṁ
2.10.22.4,diśaḥ śrotraṁ guṇa-grahaḥ
2.10.23.1,vastuno mṛdu-kāṭhinya-
2.10.23.2,laghu-gurv-oṣṇa-śītatām
2.10.23.3,jighṛkṣatas tvaṅ nirbhinnā
2.10.23.4,tasyāṁ roma-mahī-ruhāḥ
2.10.23.5,tatra cāntar bahir vātas
2.10.23.6,tvacā labdha-guṇo vṛtaḥ
2.10.24.1,hastau ruruhatus tasya
2.10.24.2,nānā-karma-cikīrṣayā
2.10.24.3,tayos tu balavān indra
2.10.24.4,ādānam ubhayāśrayam
2.10.25.1,gatiṁ jigīṣataḥ pādau
2.10.25.2,ruruhāte ’bhikāmikām
2.10.25.3,padbhyāṁ yajñaḥ svayaṁ havyaṁ
2.10.25.4,karmabhiḥ kriyate nṛbhiḥ
2.10.26.1,nirabhidyata śiśno vai
2.10.26.2,prajānandāmṛtārthinaḥ
2.10.26.3,upastha āsīt kāmānāṁ
2.10.26.4,priyaṁ tad-ubhayāśrayam
2.10.27.1,utsisṛkṣor dhātu-malaṁ
2.10.27.2,nirabhidyata vai gudam
2.10.27.3,tataḥ pāyus tato mitra
2.10.27.4,utsarga ubhayāśrayaḥ
2.10.28.1,āsisṛpsoḥ puraḥ puryā
2.10.28.2,nābhi-dvāram apānataḥ
2.10.28.3,tatrāpānas tato mṛtyuḥ
2.10.28.4,pṛthaktvam ubhayāśrayam
2.10.29.1,āditsor anna-pānānām
2.10.29.2,āsan kukṣy-antra-nāḍayaḥ
2.10.29.3,nadyaḥ samudrāś ca tayos
2.10.29.4,tuṣṭiḥ puṣṭis tad-āśraye
2.10.30.1,nididhyāsor ātma-māyāṁ
2.10.30.2,hṛdayaṁ nirabhidyata
2.10.30.3,tato manaś candra iti
2.10.30.4,saṅkalpaḥ kāma eva ca
2.10.31.1,tvak-carma-māṁsa-rudhira-
2.10.31.2,medo-majjāsthi-dhātavaḥ
2.10.31.3,bhūmy-ap-tejomayāḥ sapta
2.10.31.4,prāṇo vyomāmbu-vāyubhiḥ
2.10.32.1,guṇātmakānīndriyāṇi
2.10.32.2,bhūtādi-prabhavā guṇāḥ
2.10.32.3,manaḥ sarva-vikārātmā
2.10.32.4,buddhir vijñāna-rūpiṇī
2.10.33.1,etad bhagavato rūpaṁ
2.10.33.2,sthūlaṁ te vyāhṛtaṁ mayā
2.10.33.3,mahy-ādibhiś cāvaraṇair
2.10.33.4,aṣṭabhir bahir āvṛtam
2.10.34.1,ataḥ paraṁ sūkṣmatamam
2.10.34.2,avyaktaṁ nirviśeṣaṇam
2.10.34.3,anādi-madhya-nidhanaṁ
2.10.34.4,nityaṁ vāṅ-manasaḥ param
2.10.35.1,amunī bhagavad-rūpe
2.10.35.2,mayā te hy anuvarṇite
2.10.35.3,ubhe api na gṛhṇanti
2.10.35.4,māyā-sṛṣṭe vipaścitaḥ
2.10.36.1,sa vācya-vācakatayā
2.10.36.2,bhagavān brahma-rūpa-dhṛk
2.10.36.3,nāma-rūpa-kriyā dhatte
2.10.36.4,sakarmākarmakaḥ paraḥ
2.10.37-40.1,prajā-patīn manūn devān
2.10.37-40.2,ṛṣīn pitṛ-gaṇān pṛthak
2.10.37-40.3,siddha-cāraṇa-gandharvān
2.10.37-40.4,vidyādhrāsura-guhyakān
2.10.41.1,sattvaṁ rajas tama iti
2.10.41.2,tisraḥ sura-nṛ-nārakāḥ
2.10.41.3,tatrāpy ekaikaśo rājan
2.10.41.4,bhidyante gatayas tridhā
2.10.41.5,yadaikaikataro ’nyābhyāṁ
2.10.41.6,sva-bhāva upahanyate
2.10.42.1,sa evedaṁ jagad-dhātā
2.10.42.2,bhagavān dharma-rūpa-dhṛk
2.10.42.3,puṣṇāti sthāpayan viśvaṁ
2.10.42.4,tiryaṅ-nara-surādibhiḥ
2.10.43.1,tataḥ kālāgni-rudrātmā
2.10.43.2,yat sṛṣṭam idam ātmanaḥ
2.10.43.3,sanniyacchati tat kāle
2.10.43.4,ghanānīkam ivānilaḥ
2.10.44.1,ittham-bhāvena kathito
2.10.44.2,bhagavān bhagavattamaḥ
2.10.44.3,nettham-bhāvena hi paraṁ
2.10.44.4,draṣṭum arhanti sūrayaḥ
2.10.45.1,nāsya karmaṇi janmādau
2.10.45.2,parasyānuvidhīyate
2.10.45.3,kartṛtva-pratiṣedhārthaṁ
2.10.45.4,māyayāropitaṁ hi tat
2.10.46.1,ayaṁ tu brahmaṇaḥ kalpaḥ
2.10.46.2,savikalpa udāhṛtaḥ
2.10.46.3,vidhiḥ sādhāraṇo yatra
2.10.46.4,sargāḥ prākṛta-vaikṛtāḥ
2.10.47.1,parimāṇaṁ ca kālasya
2.10.47.2,kalpa-lakṣaṇa-vigraham
2.10.47.3,yathā purastād vyākhyāsye
2.10.47.4,pādmaṁ kalpam atho śṛṇu
2.10.48.1,śaunaka uvāca
2.10.49-50.1,kṣattuḥ kauśāraves tasya
2.10.49-50.2,saṁvādo ’dhyātma-saṁśritaḥ
2.10.49-50.3,yad vā sa bhagavāṁs tasmai
2.10.49-50.4,pṛṣṭas tattvam uvāca ha
2.10.51.1,sūta uvāca
