ids,sentences
6.7.40.2,jigye ’sura-camūr vibhuḥ
6.7.40.3,tāṁ prāha sa mahendrāya
6.7.40.4,viśvarūpa udāra-dhīḥ
6.8.1-2.1,śrī-rājovāca
6.8.3.1,śrī-bādarāyaṇir uvāca
6.8.4-6.1,śrī-viśvarūpa uvāca
6.8.7.1,kara-nyāsaṁ tataḥ kuryād
6.8.7.2,dvādaśākṣara-vidyayā
6.8.7.3,praṇavādi-ya-kārāntam
6.8.7.4,aṅguly-aṅguṣṭha-parvasu
6.8.8-10.1,nyased dhṛdaya oṁkāraṁ
6.8.8-10.2,vi-kāram anu mūrdhani
6.8.8-10.3,ṣa-kāraṁ tu bhruvor madhye
6.8.8-10.4,ṇa-kāraṁ śikhayā nyaset
6.8.11.1,ātmānaṁ paramaṁ dhyāyed
6.8.11.2,dhyeyaṁ ṣaṭ-śaktibhir yutam
6.8.11.3,vidyā-tejas-tapo-mūrtim
6.8.11.4,imaṁ mantram udāharet
6.8.12.1,om harir vidadhyān mama sarva-rakṣāṁ
6.8.12.2,nyastāṅghri-padmaḥ patagendra-pṛṣṭhe
6.8.12.3,darāri-carmāsi-gadeṣu-cāpa-
6.8.12.4,pāśān dadhāno ’ṣṭa-guno ’ṣṭa-bāhuḥ
6.8.13.1,jaleṣu māṁ rakṣatu matsya-mūrtir
6.8.13.2,yādo-gaṇebhyo varuṇasya pāśāt
6.8.13.3,sthaleṣu māyāvaṭu-vāmano vyāt
6.8.13.4,trivikramaḥ khe vatu viśvarūpaḥ
6.8.14.1,durgeṣv aṭavy-āji-mukhādiṣu prabhuḥ
6.8.14.2,pāyān nṛsiṁho ’sura-yūthapāriḥ
6.8.14.3,vimuñcato yasya mahāṭṭa-hāsaṁ
6.8.14.4,diśo vinedur nyapataṁś ca garbhāḥ
6.8.15.1,rakṣatv asau mādhvani yajña-kalpaḥ
6.8.15.2,sva-daṁṣṭrayonnīta-dharo varāhaḥ
6.8.15.3,rāmo ’dri-kūṭeṣv atha vipravāse
6.8.15.4,salakṣmaṇo ’vyād bharatāgrajo ’smān
6.8.16.1,mām ugra-dharmād akhilāt pramādān
6.8.16.2,nārāyaṇaḥ pātu naraś ca hāsāt
6.8.16.3,dattas tv ayogād atha yoga-nāthaḥ
6.8.16.4,pāyād guṇeśaḥ kapilaḥ karma-bandhāt
6.8.17.1,sanat-kumāro ’vatu kāmadevād
6.8.17.2,dhayaśīrṣā māṁ pathi deva-helanāt
6.8.17.3,devarṣi-varyaḥ puruṣārcanāntarāt
6.8.17.4,kūrmo harir māṁ nirayād aśeṣāt
6.8.18.1,dhanvantarir bhagavān pātv apathyād
6.8.18.2,dvandvād bhayād ṛṣabho nirjitātmā
6.8.18.3,yajñaś ca lokād avatāj janāntād
6.8.18.4,balo gaṇāt krodha-vaśād ahīndraḥ
6.8.19.1,dvaipāyano bhagavān aprabodhād
6.8.19.2,buddhas tu pāṣaṇḍa-gaṇa-pramādāt
6.8.19.3,kalkiḥ kaleḥ kāla-malāt prapātu
6.8.19.4,dharmāvanāyoru-kṛtāvatāraḥ
6.8.20.1,māṁ keśavo gadayā prātar avyād
6.8.20.2,govinda āsaṅgavam ātta-veṇuḥ
6.8.20.3,nārāyaṇaḥ prāhṇa udātta-śaktir
6.8.20.4,madhyan-dine viṣṇur arīndra-pāṇiḥ
6.8.21.1,devo ’parāhṇe madhu-hogradhanvā
6.8.21.2,sāyaṁ tri-dhāmāvatu mādhavo mām
6.8.21.3,doṣe hṛṣīkeśa utārdha-rātre
6.8.21.4,niśītha eko ’vatu padmanābhaḥ
6.8.22.1,śrīvatsa-dhāmāpara-rātra īśaḥ
6.8.22.2,pratyūṣa īśo ’si-dharo janārdanaḥ
6.8.22.3,dāmodaro ’vyād anusandhyaṁ prabhāte
6.8.22.4,viśveśvaro bhagavān kāla-mūrtiḥ
6.8.23.1,cakraṁ yugāntānala-tigma-nemi
6.8.23.2,bhramat samantād bhagavat-prayuktam
6.8.23.3,dandagdhi dandagdhy ari-sainyam āśu
6.8.23.4,kakṣaṁ yathā vāta-sakho hutāśaḥ
6.8.24.1,gade ’śani-sparśana-visphuliṅge
6.8.24.2,niṣpiṇḍhi niṣpiṇḍhy ajita-priyāsi
6.8.24.3,kuṣmāṇḍa-vaināyaka-yakṣa-rakṣo-
6.8.24.4,bhūta-grahāṁś cūrṇaya cūrṇayārīn
6.8.25.1,tvaṁ yātudhāna-pramatha-preta-mātṛ-
6.8.25.2,piśāca-vipragraha-ghora-dṛṣṭīn
6.8.25.3,darendra vidrāvaya kṛṣṇa-pūrito
6.8.25.4,bhīma-svano ’rer hṛdayāni kampayan
6.8.26.1,tvaṁ tigma-dhārāsi-varāri-sainyam
6.8.26.2,īśa-prayukto mama chindhi chindhi
6.8.26.3,cakṣūṁṣi carmañ chata-candra chādaya
6.8.26.4,dviṣām aghonāṁ hara pāpa-cakṣuṣām
6.8.27-28.1,yan no bhayaṁ grahebhyo ’bhūt
6.8.27-28.2,ketubhyo nṛbhya eva ca
6.8.27-28.3,sarīsṛpebhyo daṁṣṭribhyo
6.8.27-28.4,bhūtebhyo ’ṁhobhya eva ca
6.8.29.1,garuḍo bhagavān stotra-
6.8.29.2,stobhaś chandomayaḥ prabhuḥ
6.8.29.3,rakṣatv aśeṣa-kṛcchrebhyo
6.8.29.4,viṣvaksenaḥ sva-nāmabhiḥ
6.8.30.1,sarvāpadbhyo harer nāma-
6.8.30.2,rūpa-yānāyudhāni naḥ
6.8.30.3,buddhīndriya-manaḥ-prāṇān
6.8.30.4,pāntu pārṣada-bhūṣaṇāḥ
6.8.31.1,yathā hi bhagavān eva
6.8.31.2,vastutaḥ sad asac ca yat
6.8.31.3,satyenānena naḥ sarve
6.8.31.4,yāntu nāśam upadravāḥ
6.8.32-33.1,yathaikātmyānubhāvānāṁ
6.8.32-33.2,vikalpa-rahitaḥ svayam
6.8.32-33.3,bhūṣaṇāyudha-liṅgākhyā
6.8.32-33.4,dhatte śaktīḥ sva-māyayā
6.8.34.1,vidikṣu dikṣūrdhvam adhaḥ samantād
6.8.34.2,antar bahir bhagavān nārasiṁhaḥ
6.8.34.3,prahāpayaḻ loka-bhayaṁ svanena
6.8.34.4,sva-tejasā grasta-samasta-tejāḥ
6.8.35.1,maghavann idam ākhyātaṁ
6.8.35.2,varma nārāyaṇātmakam
6.8.35.3,vijeṣyase ’ñjasā yena
6.8.35.4,daṁśito ’sura-yūthapān
6.8.36.1,etad dhārayamāṇas tu
6.8.36.2,yaṁ yaṁ paśyati cakṣuṣā
6.8.36.3,padā vā saṁspṛśet sadyaḥ
6.8.36.4,sādhvasāt sa vimucyate
6.8.37.1,na kutaścid bhayaṁ tasya
6.8.37.2,vidyāṁ dhārayato bhavet
6.8.37.3,rāja-dasyu-grahādibhyo
6.8.37.4,vyādhy-ādibhyaś ca karhicit
6.8.38.1,imāṁ vidyāṁ purā kaścit
6.8.38.2,kauśiko dhārayan dvijaḥ
6.8.38.3,yoga-dhāraṇayā svāṅgaṁ
6.8.38.4,jahau sa maru-dhanvani
6.8.39.1,tasyopari vimānena
6.8.39.2,gandharva-patir ekadā
6.8.39.3,yayau citrarathaḥ strībhir
6.8.39.4,vṛto yatra dvija-kṣayaḥ
6.8.40.1,gaganān nyapatat sadyaḥ
6.8.40.2,savimāno hy avāk-śirāḥ
6.8.40.3,sa vālikhilya-vacanād
6.8.40.4,asthīny ādāya vismitaḥ
6.8.40.5,prāsya prācī-sarasvatyāṁ
6.8.40.6,snātvā dhāma svam anvagāt
6.8.41.1,śrī-śuka uvāca
6.8.42.1,etāṁ vidyām adhigato
6.8.42.2,viśvarūpāc chatakratuḥ
6.8.42.3,trailokya-lakṣmīṁ bubhuje
6.8.42.4,vinirjitya mṛdhe ’surān
6.9.1.1,śrī-śuka uvāca
6.9.2.1,sa vai barhiṣi devebhyo
6.9.2.2,bhāgaṁ pratyakṣam uccakaiḥ
6.9.2.3,adadad yasya pitaro
6.9.2.4,devāḥ sapraśrayaṁ nṛpa
6.9.3.1,sa eva hi dadau bhāgaṁ
6.9.3.2,parokṣam asurān prati
6.9.3.3,yajamāno ’vahad bhāgaṁ
6.9.3.4,mātṛ-sneha-vaśānugaḥ
6.9.4.1,tad deva-helanaṁ tasya
6.9.4.2,dharmālīkaṁ sureśvaraḥ
6.9.4.3,ālakṣya tarasā bhītas
6.9.4.4,tac-chīrṣāṇy acchinad ruṣā
6.9.5.1,soma-pīthaṁ tu yat tasya
6.9.5.2,śira āsīt kapiñjalaḥ
6.9.5.3,kalaviṅkaḥ surā-pītham
6.9.5.4,annādaṁ yat sa tittiriḥ
6.9.6.1,brahma-hatyām añjalinā
6.9.6.2,jagrāha yad apīśvaraḥ
6.9.6.3,saṁvatsarānte tad aghaṁ
6.9.6.4,bhūtānāṁ sa viśuddhaye
6.9.6.5,bhūmy-ambu-druma-yoṣidbhyaś
6.9.6.6,caturdhā vyabhajad dhariḥ
6.9.7.1,bhūmis turīyaṁ jagrāha
6.9.7.2,khāta-pūra-vareṇa vai
6.9.7.3,īriṇaṁ brahma-hatyāyā
6.9.7.4,rūpaṁ bhūmau pradṛśyate
6.9.8.1,turyaṁ cheda-viroheṇa
6.9.8.2,vareṇa jagṛhur drumāḥ
6.9.8.3,teṣāṁ niryāsa-rūpeṇa
6.9.8.4,brahma-hatyā pradṛśyate
6.9.9.1,śaśvat-kāma-vareṇāṁhas
6.9.9.2,turīyaṁ jagṛhuḥ striyaḥ
6.9.9.3,rajo-rūpeṇa tāsv aṁho
6.9.9.4,māsi māsi pradṛśyate
6.9.10.1,dravya-bhūyo-vareṇāpas
6.9.10.2,turīyaṁ jagṛhur malam
6.9.10.3,tāsu budbuda-phenābhyāṁ
6.9.10.4,dṛṣṭaṁ tad dharati kṣipan
6.9.11.1,hata-putras tatas tvaṣṭā
6.9.11.2,juhāvendrāya śatrave
6.9.11.3,indra-śatro vivardhasva
6.9.11.4,mā ciraṁ jahi vidviṣam
6.9.12.1,athānvāhārya-pacanād
6.9.12.2,utthito ghora-darśanaḥ
6.9.12.3,kṛtānta iva lokānāṁ
6.9.12.4,yugānta-samaye yathā
6.9.13-17.1,viṣvag vivardhamānaṁ tam
6.9.13-17.2,iṣu-mātraṁ dine dine
6.9.13-17.3,dagdha-śaila-pratīkāśaṁ
6.9.13-17.4,sandhyābhrānīka-varcasam
6.9.18.1,yenāvṛtā ime lokās
6.9.18.2,tapasā tvāṣṭra-mūrtinā
6.9.18.3,sa vai vṛtra iti proktaḥ
6.9.18.4,pāpaḥ parama-dāruṇaḥ
6.9.19.1,taṁ nijaghnur abhidrutya
6.9.19.2,sagaṇā vibudharṣabhāḥ
6.9.19.3,svaiḥ svair divyāstra-śastraughaiḥ
6.9.19.4,so ’grasat tāni kṛtsnaśaḥ
6.9.20.1,tatas te vismitāḥ sarve
6.9.20.2,viṣaṇṇā grasta-tejasaḥ
6.9.20.3,pratyañcam ādi-puruṣam
6.9.20.4,upatasthuḥ samāhitāḥ
6.9.21.1,śrī-devā ūcuḥ
6.9.22.1,avismitaṁ taṁ paripūrṇa-kāmaṁ
6.9.22.2,svenaiva lābhena samaṁ praśāntam
6.9.22.3,vinopasarpaty aparaṁ hi bāliśaḥ
6.9.22.4,śva-lāṅgulenātititarti sindhum
6.9.23.1,yasyoru-śṛṅge jagatīṁ sva-nāvaṁ
6.9.23.2,manur yathābadhya tatāra durgam
6.9.23.3,sa eva nas tvāṣṭra-bhayād durantāt
6.9.23.4,trātāśritān vāricaro ’pi nūnam
6.9.24.1,purā svayambhūr api saṁyamāmbhasy
6.9.24.2,udīrṇa-vātormi-ravaiḥ karāle
6.9.24.3,eko ’ravindāt patitas tatāra
6.9.24.4,tasmād bhayād yena sa no ’stu pāraḥ
6.9.25.1,ya eka īśo nija-māyayā naḥ
6.9.25.2,sasarja yenānusṛjāma viśvam
6.9.25.3,vayaṁ na yasyāpi puraḥ samīhataḥ
6.9.25.4,paśyāma liṅgaṁ pṛthag īśa-māninaḥ
6.9.26-27.1,yo naḥ sapatnair bhṛśam ardyamānān
6.9.26-27.2,devarṣi-tiryaṅ-nṛṣu nitya eva
6.9.26-27.3,kṛtāvatāras tanubhiḥ sva-māyayā
6.9.26-27.4,kṛtvātmasāt pāti yuge yuge ca
6.9.28.1,śrī-śuka uvāca
6.9.29-30.1,ātma-tulyaiḥ ṣoḍaśabhir
6.9.29-30.2,vinā śrīvatsa-kaustubhau
6.9.29-30.3,paryupāsitam unnidra-
6.9.29-30.4,śarad-amburuhekṣaṇam
6.9.31.1,śrī-devā ūcuḥ
6.9.32.1,yat te gatīnāṁ tisṛṇām
6.9.32.2,īśituḥ paramaṁ padam
6.9.32.3,nārvācīno visargasya
6.9.32.4,dhātar veditum arhati
6.9.33.1,oṁ namas te ’stu bhagavan nārāyaṇa vāsudevādi-puruṣa mahā-puruṣa mahānubhāva parama-maṅgala parama-kalyāṇa parama-kāruṇika kevala jagad-ādhāra lokaika-nātha sarveśvara lakṣmī-nātha paramahaṁsa-parivrājakaiḥ parameṇātma-yoga-samādhinā paribhāvita-parisphuṭa-pāramahaṁsya-dharmeṇodghāṭita-tamaḥ-kapāṭa-dvāre citte ’pāvṛta ātma-loke svayam upalabdha-nija-sukhānubhavo bhavān.
6.9.34.1,duravabodha iva tavāyaṁ vihāra-yogo yad aśaraṇo ’śarīra idam anavekṣitāsmat-samavāya ātmanaivāvikriyamāṇena saguṇam aguṇaḥ sṛjasi pāsi harasi.
6.9.35.1,atha tatra bhavān kiṁ devadattavad iha guṇa-visarga-patitaḥ pāratantryeṇa sva-kṛta-kuśalākuśalaṁ phalam upādadāty āhosvid ātmārāma upaśama-śīlaḥ samañjasa-darśana udāsta iti ha vāva na vidāmaḥ.
6.9.36.1,na hi virodha ubhayaṁ bhagavaty aparimita-guṇa-gaṇa īśvare ’navagāhya-māhātmye ’rvācīna-vikalpa-vitarka-vicāra-pramāṇābhāsa-kutarka-śāstra-kalilāntaḥkaraṇāśraya-duravagraha-vādināṁ vivādānavasara uparata-samasta-māyāmaye kevala evātma-māyām antardhāya ko nv artho durghaṭa iva bhavati svarūpa-dvayābhāvāt.
6.9.37.1,sama-viṣama-matīnāṁ matam anusarasi yathā rajju-khaṇḍaḥ sarpādi-dhiyām.
6.9.38.1,sa eva hi punaḥ sarva-vastuni vastu-svarūpaḥ sarveśvaraḥ sakala-jagat-kāraṇa-kāraṇa-bhūtaḥ sarva-pratyag-ātmatvāt sarva-guṇābhāsopalakṣita eka eva paryavaśeṣitaḥ.
6.9.39.1,atha ha vāva tava mahimāmṛta-rasa-samudra-vipruṣā sakṛd avalīḍhayā sva-manasi niṣyandamānānavarata-sukhena vismārita-dṛṣṭa-śruta-viṣaya-sukha-leśābhāsāḥ parama-bhāgavatā ekāntino bhagavati sarva-bhūta-priya-suhṛdi sarvātmani nitarāṁ nirantaraṁ nirvṛta-manasaḥ katham u ha vā ete madhumathana punaḥ svārtha-kuśalā hy ātma-priya-suhṛdaḥ sādhavas tvac-caraṇāmbujānusevāṁ visṛjanti na yatra punar ayaṁ saṁsāra-paryāvartaḥ.
6.9.40.1,tri-bhuvanātma-bhavana trivikrama tri-nayana tri-loka-manoharānubhāva tavaiva vibhūtayo ditija-danujādayaś cāpi teṣām upakrama-samayo ’yam iti svātma-māyayā sura-nara-mṛga-miśrita-jalacarākṛtibhir yathāparādhaṁ daṇḍaṁ daṇḍa-dhara dadhartha evam enam api bhagavañ jahi tvāṣṭram uta yadi manyase.
6.9.41.1,asmākaṁ tāvakānāṁ tatatata natānāṁ hare tava caraṇa-nalina-yugala-dhyānānubaddha-hṛdaya-nigaḍānāṁ sva-liṅga-vivaraṇenātmasāt-kṛtānām anukampānurañjita-viśada-rucira-śiśira-smitāvalokena vigalita-madhura-mukha-rasāmṛta-kalayā cāntas tāpam anaghārhasi śamayitum.
6.9.42.1,atha bhagavaṁs tavāsmābhir akhila-jagad-utpatti-sthiti-laya-nimittāyamāna-divya-māyā-vinodasya sakala-jīva-nikāyānām antar-hṛdayeṣu bahir api ca brahma-pratyag-ātma-svarūpeṇa pradhāna-rūpeṇa ca yathā-deśa-kāla-dehāvasthāna-viśeṣaṁ tad-upādānopalambhakatayānubhavataḥ sarva-pratyaya-sākṣiṇa ākāśa-śarīrasya sākṣāt para-brahmaṇaḥ paramātmanaḥ kiyān iha vārtha-viśeṣo vijñāpanīyaḥ syād visphuliṅgādibhir iva hiraṇya-retasaḥ.
6.9.43.1,ata eva svayaṁ tad upakalpayāsmākaṁ bhagavataḥ parama-guros tava caraṇa-śata-palāśac-chāyāṁ vividha-vṛjina-saṁsāra-pariśramopaśamanīm upasṛtānāṁ vayaṁ yat-kāmenopasāditāḥ.
6.9.44.1,atho īśa jahi tvāṣṭraṁ
6.9.44.2,grasantaṁ bhuvana-trayam
6.9.44.3,grastāni yena naḥ kṛṣṇa
6.9.44.4,tejāṁsy astrāyudhāni ca
6.9.45.1,haṁsāya dahra-nilayāya nirīkṣakāya
6.9.45.2,kṛṣṇāya mṛṣṭa-yaśase nirupakramāya
6.9.45.3,sat-saṅgrahāya bhava-pāntha-nijāśramāptāv
6.9.45.4,ante parīṣṭa-gataye haraye namas te
6.9.46.1,śrī-śuka uvāca
6.9.47.1,śrī-bhagavān uvāca
6.9.48.1,kiṁ durāpaṁ mayi prīte
6.9.48.2,tathāpi vibudharṣabhāḥ
6.9.48.3,mayy ekānta-matir nānyan
6.9.48.4,matto vāñchati tattva-vit
6.9.49.1,na veda kṛpaṇaḥ śreya
6.9.49.2,ātmano guṇa-vastu-dṛk
6.9.49.3,tasya tān icchato yacched
6.9.49.4,yadi so ’pi tathā-vidhaḥ
6.9.50.1,svayaṁ niḥśreyasaṁ vidvān
6.9.50.2,na vakty ajñāya karma hi
6.9.50.3,na rāti rogiṇo ’pathyaṁ
6.9.50.4,vāñchato ’pi bhiṣaktamaḥ
6.9.51.1,maghavan yāta bhadraṁ vo
6.9.51.2,dadhyañcam ṛṣi-sattamam
6.9.51.3,vidyā-vrata-tapaḥ-sāraṁ
6.9.51.4,gātraṁ yācata mā ciram
6.9.52.1,sa vā adhigato dadhyaṅṅ
6.9.52.2,aśvibhyāṁ brahma niṣkalam
6.9.52.3,yad vā aśvaśiro nāma
6.9.52.4,tayor amaratāṁ vyadhāt
6.9.53.1,dadhyaṅṅ ātharvaṇas tvaṣṭre
6.9.53.2,varmābhedyaṁ mad-ātmakam
6.9.53.3,viśvarūpāya yat prādāt
6.9.53.4,tvaṣṭā yat tvam adhās tataḥ
6.9.54.1,yuṣmabhyaṁ yācito ’śvibhyāṁ
6.9.54.2,dharma-jño ’ṅgāni dāsyati
6.9.54.3,tatas tair āyudha-śreṣṭho
6.9.54.4,viśvakarma-vinirmitaḥ
6.9.54.5,yena vṛtra-śiro hartā
6.9.54.6,mat-teja-upabṛṁhitaḥ
6.9.55.1,tasmin vinihate yūyaṁ
6.9.55.2,tejo-’strāyudha-sampadaḥ
6.9.55.3,bhūyaḥ prāpsyatha bhadraṁ vo
6.9.55.4,na hiṁsanti ca mat-parān
6.10.1.1,śrī-bādarāyaṇir uvāca
6.10.2.1,tathābhiyācito devair
6.10.2.2,ṛṣir ātharvaṇo mahān
6.10.2.3,modamāna uvācedaṁ
6.10.2.4,prahasann iva bhārata
6.10.3.1,api vṛndārakā yūyaṁ
6.10.3.2,na jānītha śarīriṇām
6.10.3.3,saṁsthāyāṁ yas tv abhidroho
6.10.3.4,duḥsahaś cetanāpahaḥ
6.10.4.1,jijīviṣūṇāṁ jīvānām
6.10.4.2,ātmā preṣṭha ihepsitaḥ
6.10.4.3,ka utsaheta taṁ dātuṁ
6.10.4.4,bhikṣamāṇāya viṣṇave
6.10.5.1,śrī-devā ūcuḥ
6.10.6.1,nūnaṁ svārtha-paro loko
6.10.6.2,na veda para-saṅkaṭam
6.10.6.3,yadi veda na yāceta
6.10.6.4,neti nāha yad īśvaraḥ
6.10.7.1,śrī-ṛṣir uvāca
6.10.8.1,yo ’dhruveṇātmanā nāthā
6.10.8.2,na dharmaṁ na yaśaḥ pumān
6.10.8.3,īheta bhūta-dayayā
6.10.8.4,sa śocyaḥ sthāvarair api
6.10.9.1,etāvān avyayo dharmaḥ
6.10.9.2,puṇya-ślokair upāsitaḥ
6.10.9.3,yo bhūta-śoka-harṣābhyām
6.10.9.4,ātmā śocati hṛṣyati
6.10.10.1,aho dainyam aho kaṣṭaṁ
6.10.10.2,pārakyaiḥ kṣaṇa-bhaṅguraiḥ
6.10.10.3,yan nopakuryād asvārthair
6.10.10.4,martyaḥ sva-jñāti-vigrahaiḥ
6.10.11.1,śrī-bādarāyaṇir uvāca
6.10.12.1,yatākṣāsu-mano-buddhis
6.10.12.2,tattva-dṛg dhvasta-bandhanaḥ
6.10.12.3,āsthitaḥ paramaṁ yogaṁ
6.10.12.4,na dehaṁ bubudhe gatam
6.10.13-14.1,athendro vajram udyamya
6.10.13-14.2,nirmitaṁ viśvakarmaṇā
6.10.13-14.3,muneḥ śaktibhir utsikto
6.10.13-14.4,bhagavat-tejasānvitaḥ
6.10.15.1,vṛtram abhyadravac chatrum
6.10.15.2,asurānīka-yūthapaiḥ
6.10.15.3,paryastam ojasā rājan
6.10.15.4,kruddho rudra ivāntakam
6.10.16.1,tataḥ surāṇām asurai
6.10.16.2,raṇaḥ parama-dāruṇaḥ
6.10.16.3,tretā-mukhe narmadāyām
6.10.16.4,abhavat prathame yuge
6.10.17-18.1,rudrair vasubhir ādityair
6.10.17-18.2,aśvibhyāṁ pitṛ-vahnibhiḥ
6.10.17-18.3,marudbhir ṛbhubhiḥ sādhyair
6.10.17-18.4,viśvedevair marut-patim
6.10.19-22.1,namuciḥ śambaro ’narvā
6.10.19-22.2,dvimūrdhā ṛṣabho ’suraḥ
6.10.19-22.3,hayagrīvaḥ śaṅkuśirā
6.10.19-22.4,vipracittir ayomukhaḥ
6.10.23.1,śūlaiḥ paraśvadhaiḥ khaḍgaiḥ
6.10.23.2,śataghnībhir bhuśuṇḍibhiḥ
6.10.23.3,sarvato ’vākiran śastrair
6.10.23.4,astraiś ca vibudharṣabhān
6.10.24.1,na te ’dṛśyanta sañchannāḥ
6.10.24.2,śara-jālaiḥ samantataḥ
6.10.24.3,puṅkhānupuṅkha-patitair
6.10.24.4,jyotīṁṣīva nabho-ghanaiḥ
6.10.25.1,na te śastrāstra-varṣaughā
6.10.25.2,hy āseduḥ sura-sainikān
6.10.25.3,chinnāḥ siddha-pathe devair
6.10.25.4,laghu-hastaiḥ sahasradhā
6.10.26.1,atha kṣīṇāstra-śastraughā
6.10.26.2,giri-śṛṅga-drumopalaiḥ
6.10.26.3,abhyavarṣan sura-balaṁ
6.10.26.4,cicchidus tāṁś ca pūrvavat
6.10.27.1,tān akṣatān svastimato niśāmya
6.10.27.2,śastrāstra-pūgair atha vṛtra-nāthāḥ
6.10.27.3,drumair dṛṣadbhir vividhādri-śṛṅgair
6.10.27.4,avikṣatāṁs tatrasur indra-sainikān
6.10.28.1,sarve prayāsā abhavan vimoghāḥ
6.10.28.2,kṛtāḥ kṛtā deva-gaṇeṣu daityaiḥ
6.10.28.3,kṛṣṇānukūleṣu yathā mahatsu
6.10.28.4,kṣudraiḥ prayuktā ūṣatī rūkṣa-vācaḥ
6.10.29.1,te sva-prayāsaṁ vitathaṁ nirīkṣya
6.10.29.2,harāv abhaktā hata-yuddha-darpāḥ
6.10.29.3,palāyanāyāji-mukhe visṛjya
6.10.29.4,patiṁ manas te dadhur ātta-sārāḥ
6.10.30.1,vṛtro ’surāṁs tān anugān manasvī
6.10.30.2,pradhāvataḥ prekṣya babhāṣa etat
6.10.30.3,palāyitaṁ prekṣya balaṁ ca bhagnaṁ
6.10.30.4,bhayena tīvreṇa vihasya vīraḥ
6.10.31.1,kālopapannāṁ rucirāṁ manasvināṁ
6.10.31.2,jagāda vācaṁ puruṣa-pravīraḥ
6.10.31.3,he vipracitte namuce puloman
6.10.31.4,mayānarvañ chambara me śṛṇudhvam
6.10.32.1,jātasya mṛtyur dhruva eva sarvataḥ
6.10.32.2,pratikriyā yasya na ceha kḷptā
6.10.32.3,loko yaśaś cātha tato yadi hy amuṁ
6.10.32.4,ko nāma mṛtyuṁ na vṛṇīta yuktam
6.10.33.1,dvau sammatāv iha mṛtyū durāpau
6.10.33.2,yad brahma-sandhāraṇayā jitāsuḥ
6.10.33.3,kalevaraṁ yoga-rato vijahyād
6.10.33.4,yad agraṇīr vīra-śaye ’nivṛttaḥ
6.11.1.1,śrī-śuka uvāca
6.11.2-3.1,viśīryamāṇāṁ pṛtanām
6.11.2-3.2,āsurīm asurarṣabhaḥ
6.11.2-3.3,kālānukūlais tridaśaiḥ
6.11.2-3.4,kālyamānām anāthavat
6.11.4.1,kiṁ va uccaritair mātur
6.11.4.2,dhāvadbhiḥ pṛṣṭhato hataiḥ
6.11.4.3,na hi bhīta-vadhaḥ ślāghyo
6.11.4.4,na svargyaḥ śūra-māninām
6.11.5.1,yadi vaḥ pradhane śraddhā
6.11.5.2,sāraṁ vā kṣullakā hṛdi
6.11.5.3,agre tiṣṭhata mātraṁ me
6.11.5.4,na ced grāmya-sukhe spṛhā
6.11.6.1,evaṁ sura-gaṇān kruddho
6.11.6.2,bhīṣayan vapuṣā ripūn
6.11.6.3,vyanadat sumahā-prāṇo
6.11.6.4,yena lokā vicetasaḥ
6.11.7.1,tena deva-gaṇāḥ sarve
6.11.7.2,vṛtra-visphoṭanena vai
6.11.7.3,nipetur mūrcchitā bhūmau
6.11.7.4,yathaivāśaninā hatāḥ
6.11.8.1,mamarda padbhyāṁ sura-sainyam āturaṁ
6.11.8.2,nimīlitākṣaṁ raṇa-raṅga-durmadaḥ
6.11.8.3,gāṁ kampayann udyata-śūla ojasā
6.11.8.4,nālaṁ vanaṁ yūtha-patir yathonmadaḥ
6.11.9.1,vilokya taṁ vajra-dharo ’tyamarṣitaḥ
6.11.9.2,sva-śatrave ’bhidravate mahā-gadām
6.11.9.3,cikṣepa tām āpatatīṁ suduḥsahāṁ
6.11.9.4,jagrāha vāmena kareṇa līlayā
6.11.10.1,sa indra-śatruḥ kupito bhṛśaṁ tayā
6.11.10.2,mahendra-vāhaṁ gadayoru-vikramaḥ
6.11.10.3,jaghāna kumbha-sthala unnadan mṛdhe
6.11.10.4,tat karma sarve samapūjayan nṛpa
6.11.11.1,airāvato vṛtra-gadābhimṛṣṭo
6.11.11.2,vighūrṇito ’driḥ kuliśāhato yathā
6.11.11.3,apāsarad bhinna-mukhaḥ sahendro
6.11.11.4,muñcann asṛk sapta-dhanur bhṛśārtaḥ
6.11.12.1,na sanna-vāhāya viṣaṇṇa-cetase
6.11.12.2,prāyuṅkta bhūyaḥ sa gadāṁ mahātmā
6.11.12.3,indro ’mṛta-syandi-karābhimarśa-
6.11.12.4,vīta-vyatha-kṣata-vāho ’vatasthe
6.11.13.1,sa taṁ nṛpendrāhava-kāmyayā ripuṁ
6.11.13.2,vajrāyudhaṁ bhrātṛ-haṇaṁ vilokya
6.11.13.3,smaraṁś ca tat-karma nṛ-śaṁsam aṁhaḥ
6.11.13.4,śokena mohena hasañ jagāda
6.11.14.1,śrī-vṛtra uvāca
6.11.15.1,yo no ’grajasyātma-vido dvijāter
6.11.15.2,guror apāpasya ca dīkṣitasya
6.11.15.3,viśrabhya khaḍgena śirāṁsy avṛścat
6.11.15.4,paśor ivākaruṇaḥ svarga-kāmaḥ
6.11.16.1,śrī-hrī-dayā-kīrtibhir ujjhitaṁ tvāṁ
6.11.16.2,sva-karmaṇā puruṣādaiś ca garhyam
6.11.16.3,kṛcchreṇa mac-chūla-vibhinna-deham
6.11.16.4,aspṛṣṭa-vahniṁ samadanti gṛdhrāḥ
6.11.17.1,anye ’nu ye tveha nṛ-śaṁsam ajñā
