ids,sentences
5.10.8.1,evaṁ bahv abaddham api bhāṣamāṇaṁ nara-devābhimānaṁ rajasā tamasānuviddhena madena tiraskṛtāśeṣa-bhagavat-priya-niketaṁ paṇḍita-māninaṁ sa bhagavān brāhmaṇo brahma-bhūta-sarva-bhūta-suhṛd-ātmā yogeśvara-caryāyāṁ nāti-vyutpanna-matiṁ smayamāna iva vigata-smaya idam āha.
5.10.9.1,brāhmaṇa uvāca
5.10.10.1,sthaulyaṁ kārśyaṁ vyādhaya ādhayaś ca
5.10.10.2,kṣut tṛḍ bhayaṁ kalir icchā jarā ca
5.10.10.3,nidrā ratir manyur ahaṁ madaḥ śuco
5.10.10.4,dehena jātasya hi me na santi
5.10.11.1,jīvan-mṛtatvaṁ niyamena rājan
5.10.11.2,ādyantavad yad vikṛtasya dṛṣṭam
5.10.11.3,sva-svāmya-bhāvo dhruva īḍya yatra
5.10.11.4,tarhy ucyate ’sau vidhikṛtya-yogaḥ
5.10.12.1,viśeṣa-buddher vivaraṁ manāk ca
5.10.12.2,paśyāma yan na vyavahārato ’nyat
5.10.12.3,ka īśvaras tatra kim īśitavyaṁ
5.10.12.4,tathāpi rājan karavāma kiṁ te
5.10.13.1,unmatta-matta-jaḍavat sva-saṁsthāṁ
5.10.13.2,gatasya me vīra cikitsitena
5.10.13.3,arthaḥ kiyān bhavatā śikṣitena
5.10.13.4,stabdha-pramattasya ca piṣṭapeṣaḥ
5.10.14.1,śrī-śuka uvāca
5.10.15.1,sa cāpi pāṇḍaveya sindhu-sauvīra-patis tattva-jijñāsāyāṁ samyak-śraddhayādhikṛtādhikāras tad dhṛdaya-granthi-mocanaṁ dvija-vaca āśrutya bahu-yoga-grantha-sammataṁ tvarayāvaruhya śirasā pāda-mūlam upasṛtaḥ kṣamāpayan vigata-nṛpa-deva-smaya uvāca.
5.10.16.1,kas tvaṁ nigūḍhaś carasi dvijānāṁ
5.10.16.2,bibharṣi sūtraṁ katamo ’vadhūtaḥ
5.10.16.3,kasyāsi kutratya ihāpi kasmāt
5.10.16.4,kṣemāya naś ced asi nota śuklaḥ
5.10.17.1,nāhaṁ viśaṅke sura-rāja-vajrān
5.10.17.2,na tryakṣa-śūlān na yamasya daṇḍāt
5.10.17.3,nāgny-arka-somānila-vittapāstrāc
5.10.17.4,chaṅke bhṛśaṁ brahma-kulāvamānāt
5.10.18.1,tad brūhy asaṅgo jaḍavan nigūḍha-
5.10.18.2,vijñāna-vīryo vicarasy apāraḥ
5.10.18.3,vacāṁsi yoga-grathitāni sādho
5.10.18.4,na naḥ kṣamante manasāpi bhettum
5.10.19.1,ahaṁ ca yogeśvaram ātma-tattva-
5.10.19.2,vidāṁ munīnāṁ paramaṁ guruṁ vai
5.10.19.3,praṣṭuṁ pravṛttaḥ kim ihāraṇaṁ tat
5.10.19.4,sākṣād dhariṁ jñāna-kalāvatīrṇam
5.10.20.1,sa vai bhavāḻ loka-nirīkṣaṇārtham
5.10.20.2,avyakta-liṅgo vicaraty api svit
5.10.20.3,yogeśvarāṇāṁ gatim andha-buddhiḥ
5.10.20.4,kathaṁ vicakṣīta gṛhānubandhaḥ
5.10.21.1,dṛṣṭaḥ śramaḥ karmata ātmano vai
5.10.21.2,bhartur gantur bhavataś cānumanye
5.10.21.3,yathāsatodānayanādy-abhāvāt
5.10.21.4,samūla iṣṭo vyavahāra-mārgaḥ
5.10.22.1,sthāly-agni-tāpāt payaso ’bhitāpas
5.10.22.2,tat-tāpatas taṇḍula-garbha-randhiḥ
5.10.22.3,dehendriyāsvāśaya-sannikarṣāt
5.10.22.4,tat-saṁsṛtiḥ puruṣasyānurodhāt
5.10.23.1,śāstābhigoptā nṛpatiḥ prajānāṁ
5.10.23.2,yaḥ kiṅkaro vai na pinaṣṭi piṣṭam
5.10.23.3,sva-dharmam ārādhanam acyutasya
5.10.23.4,yad īhamāno vijahāty aghaugham
5.10.24.1,tan me bhavān nara-devābhimāna-
5.10.24.2,madena tucchīkṛta-sattamasya
5.10.24.3,kṛṣīṣṭa maitrī-dṛśam ārta-bandho
5.10.24.4,yathā tare sad-avadhyānam aṁhaḥ
5.10.25.1,na vikriyā viśva-suhṛt-sakhasya
5.10.25.2,sāmyena vītābhimates tavāpi
5.10.25.3,mahad-vimānāt sva-kṛtād dhi mādṛṅ
5.10.25.4,naṅkṣyaty adūrād api śūlapāṇiḥ
5.11.1.1,brāhmaṇa uvāca
5.11.2.1,tathaiva rājann uru-gārhamedha-
5.11.2.2,vitāna-vidyoru-vijṛmbhiteṣu
5.11.2.3,na veda-vādeṣu hi tattva-vādaḥ
5.11.2.4,prāyeṇa śuddho nu cakāsti sādhuḥ
5.11.3.1,na tasya tattva-grahaṇāya sākṣād
5.11.3.2,varīyasīr api vācaḥ samāsan
5.11.3.3,svapne niruktyā gṛhamedhi-saukhyaṁ
5.11.3.4,na yasya heyānumitaṁ svayaṁ syāt
5.11.4.1,yāvan mano rajasā pūruṣasya
5.11.4.2,sattvena vā tamasā vānuruddham
5.11.4.3,cetobhir ākūtibhir ātanoti
5.11.4.4,niraṅkuśaṁ kuśalaṁ cetaraṁ vā
5.11.5.1,sa vāsanātmā viṣayoparakto
5.11.5.2,guṇa-pravāho vikṛtaḥ ṣoḍaśātmā
5.11.5.3,bibhrat pṛthaṅ-nāmabhi rūpa-bhedam
5.11.5.4,antar-bahiṣṭvaṁ ca purais tanoti
5.11.6.1,duḥkhaṁ sukhaṁ vyatiriktaṁ ca tīvraṁ
5.11.6.2,kālopapannaṁ phalam āvyanakti
5.11.6.3,āliṅgya māyā-racitāntarātmā
5.11.6.4,sva-dehinaṁ saṁsṛti-cakra-kūṭaḥ
5.11.7.1,tāvān ayaṁ vyavahāraḥ sadāviḥ
5.11.7.2,kṣetrajña-sākṣyo bhavati sthūla-sūkṣmaḥ
5.11.7.3,tasmān mano liṅgam ado vadanti
5.11.7.4,guṇāguṇatvasya parāvarasya
5.11.8.1,guṇānuraktaṁ vyasanāya jantoḥ
5.11.8.2,kṣemāya nairguṇyam atho manaḥ syāt
5.11.8.3,yathā pradīpo ghṛta-vartim aśnan
5.11.8.4,śikhāḥ sadhūmā bhajati hy anyadā svam
5.11.8.5,padaṁ tathā guṇa-karmānubaddhaṁ
5.11.8.6,vṛttīr manaḥ śrayate ’nyatra tattvam
5.11.9.1,ekādaśāsan manaso hi vṛttaya
5.11.9.2,ākūtayaḥ pañca dhiyo ’bhimānaḥ
5.11.9.3,mātrāṇi karmāṇi puraṁ ca tāsāṁ
5.11.9.4,vadanti haikādaśa vīra bhūmīḥ
5.11.10.1,gandhākṛti-sparśa-rasa-śravāṁsi
5.11.10.2,visarga-raty-arty-abhijalpa-śilpāḥ
5.11.10.3,ekādaśaṁ svīkaraṇaṁ mameti
5.11.10.4,śayyām ahaṁ dvādaśam eka āhuḥ
5.11.11.1,dravya-svabhāvāśaya-karma-kālair
5.11.11.2,ekādaśāmī manaso vikārāḥ
5.11.11.3,sahasraśaḥ śataśaḥ koṭiśaś ca
5.11.11.4,kṣetrajñato na mitho na svataḥ syuḥ
5.11.12.1,kṣetrajña etā manaso vibhūtīr
5.11.12.2,jīvasya māyā-racitasya nityāḥ
5.11.12.3,āvirhitāḥ kvāpi tirohitāś ca
5.11.12.4,śuddho vicaṣṭe hy aviśuddha-kartuḥ
5.11.13-14.1,kṣetrajña ātmā puruṣaḥ purāṇaḥ
5.11.13-14.2,sākṣāt svayaṁ jyotir ajaḥ pareśaḥ
5.11.13-14.3,nārāyaṇo bhagavān vāsudevaḥ
5.11.13-14.4,sva-māyayātmany avadhīyamānaḥ
5.11.15.1,na yāvad etāṁ tanu-bhṛn narendra
5.11.15.2,vidhūya māyāṁ vayunodayena
5.11.15.3,vimukta-saṅgo jita-ṣaṭ-sapatno
5.11.15.4,vedātma-tattvaṁ bhramatīha tāvat
5.11.16.1,na yāvad etan mana ātma-liṅgaṁ
5.11.16.2,saṁsāra-tāpāvapanaṁ janasya
5.11.16.3,yac choka-mohāmaya-rāga-lobha-
5.11.16.4,vairānubandhaṁ mamatāṁ vidhatte
5.11.17.1,bhrātṛvyam enaṁ tad adabhra-vīryam
5.11.17.2,upekṣayādhyedhitam apramattaḥ
5.11.17.3,guror hareś caraṇopāsanāstro
5.11.17.4,jahi vyalīkaṁ svayam ātma-moṣam
5.12.1.1,rahūgaṇa uvāca
5.12.2.1,jvarāmayārtasya yathāgadaṁ sat
5.12.2.2,nidāgha-dagdhasya yathā himāmbhaḥ
5.12.2.3,kudeha-mānāhi-vidaṣṭa-dṛṣṭeḥ
5.12.2.4,brahman vacas te ’mṛtam auṣadhaṁ me
5.12.3.1,tasmād bhavantaṁ mama saṁśayārthaṁ
5.12.3.2,prakṣyāmi paścād adhunā subodham
5.12.3.3,adhyātma-yoga-grathitaṁ tavoktam
5.12.3.4,ākhyāhi kautūhala-cetaso me
5.12.4.1,yad āha yogeśvara dṛśyamānaṁ
5.12.4.2,kriyā-phalaṁ sad-vyavahāra-mūlam
5.12.4.3,na hy añjasā tattva-vimarśanāya
5.12.4.4,bhavān amuṣmin bhramate mano me
5.12.5-6.1,brāhmaṇa uvāca
5.12.7.1,śocyān imāṁs tvam adhikaṣṭa-dīnān
5.12.7.2,viṣṭyā nigṛhṇan niranugraho ’si
5.12.7.3,janasya goptāsmi vikatthamāno
5.12.7.4,na śobhase vṛddha-sabhāsu dhṛṣṭaḥ
5.12.8.1,yadā kṣitāv eva carācarasya
5.12.8.2,vidāma niṣṭhāṁ prabhavaṁ ca nityam
5.12.8.3,tan nāmato ’nyad vyavahāra-mūlaṁ
5.12.8.4,nirūpyatāṁ sat-kriyayānumeyam
5.12.9.1,evaṁ niruktaṁ kṣiti-śabda-vṛttam
5.12.9.2,asan nidhānāt paramāṇavo ye
5.12.9.3,avidyayā manasā kalpitās te
5.12.9.4,yeṣāṁ samūhena kṛto viśeṣaḥ
5.12.10.1,evaṁ kṛśaṁ sthūlam aṇur bṛhad yad
5.12.10.2,asac ca saj jīvam ajīvam anyat
5.12.10.3,dravya-svabhāvāśaya-kāla-karma-
5.12.10.4,nāmnājayāvehi kṛtaṁ dvitīyam
5.12.11.1,jñānaṁ viśuddhaṁ paramārtham ekam
5.12.11.2,anantaraṁ tv abahir brahma satyam
5.12.11.3,pratyak praśāntaṁ bhagavac-chabda-saṁjñaṁ
5.12.11.4,yad vāsudevaṁ kavayo vadanti
5.12.12.1,rahūgaṇaitat tapasā na yāti
5.12.12.2,na cejyayā nirvapaṇād gṛhād vā
5.12.12.3,na cchandasā naiva jalāgni-sūryair
5.12.12.4,vinā mahat-pāda-rajo-’bhiṣekam
5.12.13.1,yatrottamaśloka-guṇānuvādaḥ
5.12.13.2,prastūyate grāmya-kathā-vighātaḥ
5.12.13.3,niṣevyamāṇo ’nudinaṁ mumukṣor
5.12.13.4,matiṁ satīṁ yacchati vāsudeve
5.12.14.1,ahaṁ purā bharato nāma rājā
5.12.14.2,vimukta-dṛṣṭa-śruta-saṅga-bandhaḥ
5.12.14.3,ārādhanaṁ bhagavata īhamāno
5.12.14.4,mṛgo ’bhavaṁ mṛga-saṅgād dhatārthaḥ
5.12.15.1,sā māṁ smṛtir mṛga-dehe ’pi vīra
5.12.15.2,kṛṣṇārcana-prabhavā no jahāti
5.12.15.3,atho ahaṁ jana-saṅgād asaṅgo
5.12.15.4,viśaṅkamāno ’vivṛtaś carāmi
5.12.16.1,tasmān naro ’saṅga-susaṅga-jāta-
5.12.16.2,jñānāsinehaiva vivṛkṇa-mohaḥ
5.12.16.3,hariṁ tad-īhā-kathana-śrutābhyāṁ
5.12.16.4,labdha-smṛtir yāty atipāram adhvanaḥ
5.13.1.1,brāhmaṇa uvāca
5.13.2.1,yasyām ime ṣaṇ nara-deva dasyavaḥ
5.13.2.2,sārthaṁ vilumpanti kunāyakaṁ balāt
5.13.2.3,gomāyavo yatra haranti sārthikaṁ
5.13.2.4,pramattam āviśya yathoraṇaṁ vṛkāḥ
5.13.3.1,prabhūta-vīrut-tṛṇa-gulma-gahvare
5.13.3.2,kaṭhora-daṁśair maśakair upadrutaḥ
5.13.3.3,kvacit tu gandharva-puraṁ prapaśyati
5.13.3.4,kvacit kvacic cāśu-rayolmuka-graham
5.13.4.1,nivāsa-toya-draviṇātma-buddhis
5.13.4.2,tatas tato dhāvati bho aṭavyām
5.13.4.3,kvacic ca vātyotthita-pāṁsu-dhūmrā
5.13.4.4,diśo na jānāti rajas-valākṣaḥ
5.13.5.1,adṛśya-jhillī-svana-karṇa-śūla
5.13.5.2,ulūka-vāgbhir vyathitāntarātmā
5.13.5.3,apuṇya-vṛkṣān śrayate kṣudhārdito
5.13.5.4,marīci-toyāny abhidhāvati kvacit
5.13.6.1,kvacid vitoyāḥ sarito ’bhiyāti
5.13.6.2,parasparaṁ cālaṣate nirandhaḥ
5.13.6.3,āsādya dāvaṁ kvacid agni-tapto
5.13.6.4,nirvidyate kva ca yakṣair hṛtāsuḥ
5.13.7.1,śūrair hṛta-svaḥ kva ca nirviṇṇa-cetāḥ
5.13.7.2,śocan vimuhyann upayāti kaśmalam
5.13.7.3,kvacic ca gandharva-puraṁ praviṣṭaḥ
5.13.7.4,pramodate nirvṛtavan muhūrtam
5.13.8.1,calan kvacit kaṇṭaka-śarkarāṅghrir
5.13.8.2,nagārurukṣur vimanā ivāste
5.13.8.3,pade pade ’bhyantara-vahninārditaḥ
5.13.8.4,kauṭumbikaḥ krudhyati vai janāya
5.13.9.1,kvacin nigīrṇo ’jagarāhinā jano
5.13.9.2,nāvaiti kiñcid vipine ’paviddhaḥ
5.13.9.3,daṣṭaḥ sma śete kva ca danda-śūkair
5.13.9.4,andho ’ndha-kūpe patitas tamisre
5.13.10.1,karhi sma cit kṣudra-rasān vicinvaṁs
5.13.10.2,tan-makṣikābhir vyathito vimānaḥ
5.13.10.3,tatrāti-kṛcchrāt pratilabdhamāno
5.13.10.4,balād vilumpanty atha taṁ tato ’nye
5.13.11.1,kvacic ca śītātapa-vāta-varṣa-
5.13.11.2,pratikriyāṁ kartum anīśa āste
5.13.11.3,kvacin mitho vipaṇan yac ca kiñcid
5.13.11.4,vidveṣam ṛcchaty uta vitta-śāṭhyāt
5.13.12.1,kvacit kvacit kṣīṇa-dhanas tu tasmin
5.13.12.2,śayyāsana-sthāna-vihāra-hīnaḥ
5.13.12.3,yācan parād apratilabdha-kāmaḥ
5.13.12.4,pārakya-dṛṣṭir labhate ’vamānam
5.13.13.1,anyonya-vitta-vyatiṣaṅga-vṛddha-
5.13.13.2,vairānubandho vivahan mithaś ca
5.13.13.3,adhvany amuṣminn uru-kṛcchra-vitta-
5.13.13.4,bādhopasargair viharan vipannaḥ
5.13.14.1,tāṁs tān vipannān sa hi tatra tatra
5.13.14.2,vihāya jātaṁ parigṛhya sārthaḥ
5.13.14.3,āvartate ’dyāpi na kaścid atra
5.13.14.4,vīrādhvanaḥ pāram upaiti yogam
5.13.15.1,manasvino nirjita-dig-gajendrā
5.13.15.2,mameti sarve bhuvi baddha-vairāḥ
5.13.15.3,mṛdhe śayīran na tu tad vrajanti
5.13.15.4,yan nyasta-daṇḍo gata-vairo ’bhiyāti
5.13.16.1,prasajjati kvāpi latā-bhujāśrayas
5.13.16.2,tad-āśrayāvyakta-pada-dvija-spṛhaḥ
5.13.16.3,kvacit kadācid dhari-cakratas trasan
5.13.16.4,sakhyaṁ vidhatte baka-kaṅka-gṛdhraiḥ
5.13.17.1,tair vañcito haṁsa-kulaṁ samāviśann
5.13.17.2,arocayan śīlam upaiti vānarān
5.13.17.3,taj-jāti-rāsena sunirvṛtendriyaḥ
5.13.17.4,parasparodvīkṣaṇa-vismṛtāvadhiḥ
5.13.18.1,drumeṣu raṁsyan suta-dāra-vatsalo
5.13.18.2,vyavāya-dīno vivaśaḥ sva-bandhane
5.13.18.3,kvacit pramādād giri-kandare patan
5.13.18.4,vallīṁ gṛhītvā gaja-bhīta āsthitaḥ
5.13.19.1,ataḥ kathañcit sa vimukta āpadaḥ
5.13.19.2,punaś ca sārthaṁ praviśaty arindama
5.13.19.3,adhvany amuṣminn ajayā niveśito
5.13.19.4,bhramañ jano ’dyāpi na veda kaścana
5.13.20.1,rahūgaṇa tvam api hy adhvano ’sya
5.13.20.2,sannyasta-daṇḍaḥ kṛta-bhūta-maitraḥ
5.13.20.3,asaj-jitātmā hari-sevayā śitaṁ
5.13.20.4,jñānāsim ādāya tarāti-pāram
5.13.21.1,rājovāca
5.13.22.1,na hy adbhutaṁ tvac-caraṇābja-reṇubhir
5.13.22.2,hatāṁhaso bhaktir adhokṣaje ’malā
5.13.22.3,mauhūrtikād yasya samāgamāc ca me
5.13.22.4,dustarka-mūlo ’pahato ’vivekaḥ
5.13.23.1,namo mahadbhyo ’stu namaḥ śiśubhyo
5.13.23.2,namo yuvabhyo nama āvaṭubhyaḥ
5.13.23.3,ye brāhmaṇā gām avadhūta-liṅgāś
5.13.23.4,caranti tebhyaḥ śivam astu rājñām
5.13.24.1,śrī-śuka uvāca
5.13.25.1,sauvīra-patir api sujana-samavagata-paramātma-satattva ātmany avidyādhyāropitāṁ ca dehātma-matiṁ visasarja; evaṁ hi nṛpa bhagavad-āśritāśritānubhāvaḥ.
5.13.26.1,rājovāca
5.14.1.1,sa hovāca
5.14.2.1,yasyām u ha vā ete ṣaḍ-indriya-nāmānaḥ karmaṇā dasyava eva te; tad yathā puruṣasya dhanaṁ yat kiñcid dharmaupayikaṁ bahu-kṛcchrādhigataṁ sākṣāt parama-puruṣārādhana-lakṣaṇo yo ’sau dharmas taṁ tu sāmparāya udāharanti; tad-dharmyaṁ dhanaṁ darśana-sparśana-śravaṇāsvādanāvaghrāṇa-saṅkalpa-vyavasāya-gṛha-grāmyopabhogena kunāthasyājitātmano yathā sārthasya vilum-panti.
5.14.3.1,atha ca yatra kauṭumbikā dārāpatyādayo nāmnā karmaṇā vṛka-sṛgālā evānicchato ’pi kadaryasya kuṭumbina uraṇakavat saṁrakṣyamāṇaṁ miṣato ’pi haranti.
5.14.4.1,yathā hy anuvatsaraṁ kṛṣyamāṇam apy adagdha-bījaṁ kṣetraṁ punar evāvapana-kāle gulma-tṛṇa-vīrudbhir gahvaram iva bhavaty evam eva gṛhāśramaḥ karma-kṣetraṁ yasmin na hi karmāṇy utsīdanti yad ayaṁ kāma-karaṇḍa eṣa āvasathaḥ.
5.14.5.1,tatra gato daṁśa-maśaka-samāpasadair manujaiḥ śalabha-śakunta-taskara-mūṣakādibhir uparudhyamāna-bahiḥ-prāṇaḥ kvacit parivartamāno ’sminn adhvany avidyā-kāma-karmabhir uparakta-manasānupapannārthaṁ nara-lokaṁ gandharva-nagaram upapannam iti mithyā-dṛṣṭir anupaśyati.
5.14.6.1,tatra ca kvacid ātapodaka-nibhān viṣayān upadhāvati pāna-bhojana-vyavāyādi-vyasana-lolupaḥ.
5.14.7.1,kvacic cāśeṣa-doṣa-niṣadanaṁ purīṣa-viśeṣaṁ tad-varṇa-guṇa-nirmita-matiḥ suvarṇam upāditsaty agni-kāma-kātara ivolmuka-piśācam.
5.14.8.1,atha kadācin nivāsa-pānīya-draviṇādy-anekātmopajīvanābhiniveśa etasyāṁ saṁsārāṭavyām itas tataḥ paridhāvati.
5.14.9.1,kvacic ca vātyaupamyayā pramadayāroham āropitas tat-kāla-rajasā rajanī-bhūta ivāsādhu-maryādo rajas-valākṣo ’pi dig-devatā atirajas-vala-matir na vijānāti.
5.14.10.1,kvacit sakṛd avagata-viṣaya-vaitathyaḥ svayaṁ parābhidhyānena vibhraṁśita-smṛtis tayaiva marīci-toya-prāyāṁs tān evābhidhāvati.
5.14.11.1,kvacid ulūka-jhillī-svanavad ati-paruṣa-rabhasāṭopaṁ pratyakṣaṁ parokṣaṁ vā ripu-rāja-kula-nirbhartsitenāti-vyathita-karṇa-mūla-hṛdayaḥ.
5.14.12.1,sa yadā dugdha-pūrva-sukṛtas tadā kāraskara-kākatuṇḍādy-apuṇya-druma-latā-viṣoda-pānavad ubhayārtha-śūnya-draviṇān jīvan-mṛtān svayaṁ jīvan-mriyamāṇa upadhāvati.
5.14.13.1,ekadāsat-prasaṅgān nikṛta-matir vyudaka-srotaḥ-skhalanavad ubhayato ’pi duḥkhadaṁ pākhaṇḍam abhiyāti.
5.14.14.1,yadā tu para-bādhayāndha ātmane nopanamati tadā hi pitṛ-putra-barhiṣmataḥ pitṛ-putrān vā sa khalu bhakṣayati.
5.14.15.1,kvacid āsādya gṛhaṁ dāvavat priyārtha-vidhuram asukhodarkaṁ śokāgninā dahyamāno bhṛśaṁ nirvedam upagacchati.
5.14.16.1,kvacit kāla-viṣa-mita-rāja-kula-rakṣasāpahṛta-priyatama-dhanāsuḥ pramṛtaka iva vigata-jīva-lakṣaṇa āste.
5.14.17.1,kadācin manorathopagata-pitṛ-pitāmahādy asat sad iti svapna-nirvṛti-lakṣaṇam anubhavati.
5.14.18.1,kvacid gṛhāśrama-karma-codanāti-bhara-girim ārurukṣamāṇo loka-vyasana-karṣita-manāḥ kaṇṭaka-śarkarā-kṣetraṁ praviśann iva sīdati.
5.14.19.1,kvacic ca duḥsahena kāyābhyantara-vahninā gṛhīta-sāraḥ sva-kuṭumbāya krudhyati.
5.14.20.1,sa eva punar nidrājagara-gṛhīto ’ndhe tamasi magnaḥ śūnyāraṇya iva śete nānyat-kiñcana veda śava ivāpaviddhaḥ.
5.14.21.1,kadācid bhagna-māna-daṁṣṭro durjana-danda-śūkair alabdha-nidrā-kṣaṇo vyathita-hṛdayenānukṣīyamāṇa-vijñāno ’ndha-kūpe ’ndhavat patati.
5.14.22.1,karhi sma cit kāma-madhu-lavān vicinvan yadā para-dāra-para-drav-yāṇy avarundhāno rājñā svāmibhir vā nihataḥ pataty apāre niraye.
5.14.23.1,atha ca tasmād ubhayathāpi hi karmāsminn ātmanaḥ saṁsārāvapanam udāharanti.
5.14.24.1,muktas tato yadi bandhād devadatta upācchinatti tasmād api viṣṇumitra ity anavasthitiḥ.
5.14.25.1,kvacic ca śīta-vātādy-anekādhidaivika-bhautikātmīyānāṁ daśānāṁ pratinivāraṇe ’kalpo duranta-cintayā viṣaṇṇa āste.
5.14.26.1,kvacin mitho vyavaharan yat kiñcid dhanam anyebhyo vā kākiṇikā-mātram apy apaharan yat kiñcid vā vidveṣam eti vitta-śāṭhyāt.
5.14.27.1,adhvany amuṣminn ima upasargās tathā sukha-duḥkha-rāga-dveṣa-bhayābhimāna-pramādonmāda-śoka-moha-lobha-mātsaryerṣyāva-māna-kṣut-pipāsādhi-vyādhi-janma-jarā-maraṇādayaḥ.
5.14.28.1,kvāpi deva-māyayā striyā bhuja-latopagūḍhaḥ praskanna-viveka-vijñāno yad-vihāra-gṛhārambhākula-hṛdayas tad-āśrayāvasakta-suta-duhitṛ-kalatra-bhāṣitāvaloka-viceṣṭitāpahṛta-hṛdaya ātmānam ajitātmāpāre ’ndhe tamasi prahiṇoti.
5.14.29.1,kadācid īśvarasya bhagavato viṣṇoś cakrāt paramāṇv-ādi-dvi-parārdhāpavarga-kālopalakṣaṇāt parivartitena vayasā raṁhasā harata ābrahma-tṛṇa-stambādīnāṁ bhūtānām animiṣato miṣatāṁ vitrasta-hṛdayas tam eveśvaraṁ kāla-cakra-nijāyudhaṁ sākṣād bhagavantaṁ yajña-puruṣam anādṛtya pākhaṇḍa-devatāḥ kaṅka-gṛdhra-baka-vaṭa-prāyā ārya-samaya-parihṛtāḥ sāṅketyenābhidhatte.
5.14.30.1,yadā pākhaṇḍibhir ātma-vañcitais tair uru vañcito brahma-kulaṁ samāvasaṁs teṣāṁ śīlam upanayanādi-śrauta-smārta-karmānuṣṭhā-nena bhagavato yajña-puruṣasyārādhanam eva tad arocayan śūdra-kulaṁ bhajate nigamācāre ’śuddhito yasya mithunī-bhāvaḥ kuṭumba-bharaṇaṁ yathā vānara-jāteḥ.
5.14.31.1,tatrāpi niravarodhaḥ svaireṇa viharann ati-kṛpaṇa-buddhir anyonya-mukha-nirīkṣaṇādinā grāmya-karmaṇaiva vismṛta-kālāvadhiḥ.
5.14.32.1,kvacid drumavad aihikārtheṣu gṛheṣu raṁsyan yathā vānaraḥ suta-dāra-vatsalo vyavāya-kṣaṇaḥ.
5.14.33.1,evam adhvany avarundhāno mṛtyu-gaja-bhayāt tamasi giri-kandara-prāye.
5.14.34.1,kvacic chīta-vātādy-aneka-daivika-bhautikātmīyānāṁ duḥkhānāṁ pratinivāraṇe ’kalpo duranta-viṣaya-viṣaṇṇa āste.
5.14.35.1,kvacin mitho vyavaharan yat kiñcid dhanam upayāti vitta-śāṭhyena.
5.14.36.1,kvacit kṣīṇa-dhanaḥ śayyāsanāśanādy-upabhoga-vihīno yāvad apratilabdha-manorathopagatādāne ’vasita-matis tatas tato ’vamānādīni janād abhilabhate.
5.14.37.1,evaṁ vitta-vyatiṣaṅga-vivṛddha-vairānubandho ’pi pūrva-vāsanayā mitha udvahaty athāpavahati.
5.14.38.1,etasmin saṁsārādhvani nānā-kleśopasarga-bādhita āpanna-vipanno yatra yas tam u ha vāvetaras tatra visṛjya jātaṁ jātam upādāya śocan muhyan bibhyad-vivadan krandan saṁhṛṣyan gāyan nahyamānaḥ sādhu-varjito naivāvartate ’dyāpi yata ārabdha eṣa nara-loka-sārtho yam adhvanaḥ pāram upadiśanti.
5.14.39.1,yad idaṁ yogānuśāsanaṁ na vā etad avarundhate yan nyasta-daṇḍā munaya upaśama-śīlā uparatātmānaḥ samavagacchanti.
5.14.40.1,yad api dig-ibha-jayino yajvino ye vai rājarṣayaḥ kiṁ tu paraṁ mṛdhe śayīrann asyām eva mameyam iti kṛta-vairānubandhāyāṁ visṛjya svayam upasaṁhṛtāḥ.
5.14.41.1,karma-vallīm avalambya tata āpadaḥ kathañcin narakād vimuktaḥ punar apy evaṁ saṁsārādhvani vartamāno nara-loka-sārtham upayāti evam upari gato ’pi.
5.14.42.1,tasyedam upagāyanti —
5.14.43.1,yo dustyajān dāra-sutān
5.14.43.2,suhṛd rājyaṁ hṛdi-spṛśaḥ
5.14.43.3,jahau yuvaiva malavad
5.14.43.4,uttamaśloka-lālasaḥ
5.14.44.1,yo dustyajān kṣiti-suta-svajanārtha-dārān
5.14.44.2,prārthyāṁ śriyaṁ sura-varaiḥ sadayāvalokām
5.14.44.3,naicchan nṛpas tad-ucitaṁ mahatāṁ madhudviṭ-
5.14.44.4,sevānurakta-manasām abhavo ’pi phalguḥ
5.14.45.1,yajñāya dharma-pataye vidhi-naipuṇāya
5.14.45.2,yogāya sāṅkhya-śirase prakṛtīśvarāya
5.14.45.3,nārāyaṇāya haraye nama ity udāraṁ
5.14.45.4,hāsyan mṛgatvam api yaḥ samudājahāra
5.14.46.1,ya idaṁ bhāgavata-sabhājitāvadāta-guṇa-karmaṇo rājarṣer bharatasyānucaritaṁ svasty-ayanam āyuṣyaṁ dhanyaṁ yaśasyaṁ svargyāpavargyaṁ vānuśṛṇoty ākhyāsyaty abhinandati ca sarvā evāśiṣa ātmana āśāste na kāñcana parata iti.
5.15.1.1,śrī-śuka uvāca
5.15.2.1,tasmād vṛddhasenāyāṁ devatājin-nāma putro ’bhavat.
5.15.3.1,athāsuryāṁ tat-tanayo devadyumnas tato dhenumatyāṁ sutaḥ parameṣṭhī tasya suvarcalāyāṁ pratīha upajātaḥ.
5.15.4.1,ya ātma-vidyām ākhyāya svayaṁ saṁśuddho mahā-puruṣam anusasmāra.
5.15.5.1,pratīhāt suvarcalāyāṁ pratihartrādayas traya āsann ijyā-kovidāḥ sūnavaḥ pratihartuḥ stutyām aja-bhūmānāv ajaniṣātām.
